arm,frente,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,n_turnover,n_veto_or_turnover,veto_rate,turnover_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_Dedup1x1,score_horizon_dedup,0,2022-03-14,2022-03-11,2022-03-28,2022-03-25,TRAIN,0,10,20,0,9,9,0.0,0.45,RES;EGY;VET;PDS;PBF;HP;LNTH;GLNG;ZIM;PANL;MIRM;HNRG;NTR;RGLD;VAL;HLX;HPK;VALU;IFS;NBR,RES;VET;EGY;PDS;HP;PBA;GLNG;RGLD;RCI;ZIM;PANL;NTR;EPD;IMO;ENB;ROG;PBF;PCRX;KEX;MLAC,,ENB;EPD;IMO;KEX;MLAC;PBA;PCRX;RCI;ROG,0.03449816293176712,0.030247175443018665,0.030022175443018665,0.00022500000000000002
Arm_Dedup1x1,score_horizon_dedup,0,2022-03-28,2022-03-25,2022-04-11,2022-04-08,TRAIN,0,10,20,0,7,7,0.0,0.35,RES;GLNG;PDS;EGY;HP;KOS;VET;MUR;NBR;STNG;GNK;PBF;TH;RRC;LNG;HNRG;NVGS;HQY;VNOM;NTR,RES;GLNG;PDS;HP;EGY;MUR;LNG;PBA;KOS;ENB;STNG;VET;IMO;RCI;VNOM;HQY;VIRT;SU;FMC;NVGS,,ENB;FMC;IMO;PBA;RCI;SU;VIRT,0.010292749074265835,0.019330831378443287,0.019155831378443285,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2022-04-11,2022-04-08,2022-04-26,2022-04-25,TRAIN,0,10,20,0,8,8,0.0,0.4,LNTH;RES;GLNG;EGY;PDS;STNG;MIRM;HP;KOS;NTR;RRC;NBR;RGLD;GOGO;VALU;HYMC;REI;PCRX;VET;NAT,GLNG;PDS;RES;LNTH;STNG;EGY;HP;NTR;MIRM;RGLD;PCRX;PBA;IMO;RCI;FMC;HQY;RRC;GOLD;NBIX;FNV,,FMC;FNV;GOLD;HQY;IMO;NBIX;PBA;RCI,-0.09615655821304774,-0.0681111408730792,-0.06831114087307921,0.0002
Arm_Dedup1x1,score_horizon_dedup,0,2022-04-26,2022-04-25,2022-05-10,2022-05-09,TRAIN,0,10,20,0,7,7,0.0,0.35,LNTH;PRCT;HPK;STNG;SAIL;GLNG;PDS;RES;RRC;TH;GOGO;HP;HRMY;ELA;NTR;REI;SLVM;UTI;EGY;TNK,LNTH;PRCT;STNG;GLNG;RRC;PDS;SAIL;HP;ELA;RES;HRB;HCKT;HRMY;GOGO;PBA;NTR;RYN;RGLD;MKL;RCI,,HCKT;HRB;MKL;PBA;RCI;RGLD;RYN,-0.0872882425584676,-0.10075095007988297,-0.10092595007988296,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2022-05-10,2022-05-09,2022-05-24,2022-05-23,TRAIN,0,10,20,0,8,8,0.0,0.4,TH;LNTH;STNG;SAIL;REI;MYE;GLNG;ULH;HNRG;LPG;RSVR;VHI;NC;MUSA;HP;TMDX;RRC;HCKT;NVGS;SR,STNG;TH;MYE;LNTH;ULH;SAIL;HCKT;MUSA;LPG;SR;GLNG;MLAC;REI;MNTN;PBA;ROG;PLUS;UVV;RS;RLI,,MLAC;MNTN;PBA;PLUS;RLI;ROG;RS;UVV,0.05016441703474204,0.007538665625551987,0.007338665625551987,0.0002
Arm_Dedup1x1,score_horizon_dedup,0,2022-05-24,2022-05-23,2022-06-08,2022-06-07,TRAIN,0,10,20,0,5,5,0.0,0.25,LNTH;STNG;TMDX;VHI;HYMC;TOI;TH;NC;TNK;SAIL;PBF;KOS;PCT;PRCT;GLNG;GO;VAL;MYE;NVGS;HP,STNG;VHI;LNTH;NC;TNK;SAIL;MYE;GO;TH;VAL;GLNG;KOS;TMDX;MUSA;PBF;SR;PLUS;SU;PBA;NVGS,,MUSA;PBA;PLUS;SR;SU,0.05538861181010535,0.07821426964381442,0.07808926964381442,0.000125
Arm_Dedup1x1,score_horizon_dedup,0,2022-06-08,2022-06-07,2022-06-23,2022-06-22,TRAIN,0,10,20,0,3,3,0.0,0.15,VHI;STNG;PBF;NC;MYE;ELA;TNK;ULH;PBT;GDYN;HRB;GNE;PPC;SLVM;KNTK;PJT;PARR;MUSA;GLNG;KRO,VHI;STNG;MYE;PBF;NC;PJT;ELA;ULH;PPC;MUSA;KNTK;KRO;HURN;TNK;GNE;PBT;HRB;SLVM;UTHR;UNM,,HURN;UNM;UTHR,-0.1421069304942942,-0.12292574429810936,-0.12300074429810937,7.500000000000001e-05
Arm_Dedup1x1,score_horizon_dedup,0,2022-06-23,2022-06-22,2022-07-08,2022-07-07,TRAIN,0,10,20,0,7,7,0.0,0.35,STNG;HNRG;HURN;PBF;GDYN;ELA;UTHR;PPC;HRB;VHI;WEYS;PBT;PARR;MUSA;GNE;ULH;TNK;GO;STKL;SAIL,STNG;HURN;UTHR;MLAC;PPC;HNRG;WEYS;MUSA;PBF;FCN;HRB;POST;ELA;GNE;ULH;PJT;KRO;SR;GO;NWPX,,FCN;KRO;MLAC;NWPX;PJT;POST;SR,-0.003172733644682359,0.0021280860344944225,0.0019530860344944224,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2022-07-08,2022-07-07,2022-07-22,2022-07-21,TRAIN,0,10,20,0,6,6,0.0,0.3,RGC;ULH;STKL;VHI;STNG;ELA;GNE;HRB;HURN;HNRG;UTHR;PHVS;GO;GFF;FCN;IBEX;POST;MUSA;SAIL;MOD,ULH;RGC;HURN;GNE;UTHR;HRB;ELA;MLAC;VHI;LION;STKL;FCN;STNG;KFS;POST;RBCAA;PJT;GO;PFIS;MUSA,,KFS;LION;MLAC;PFIS;PJT;RBCAA,0.023244927039393765,0.012926864593512347,0.012776864593512346,0.00015000000000000001
Arm_Dedup1x1,score_horizon_dedup,0,2022-07-22,2022-07-21,2022-08-05,2022-08-04,TRAIN,0,10,20,0,8,8,0.0,0.4,STNG;SKYT;TH;ELA;ULH;PI;YMM;VMD;STKL;RGC;IMMX;NSSC;TMDX;MOD;ELF;KOD;GNE;RYTM;GFF;GO,STNG;ULH;VMD;ELA;NSSC;PI;SKYT;TH;GO;SPXC;GNE;MLAC;ELF;LION;HRB;PRGO;STKL;MNTN;KFS;HURN,,HRB;HURN;KFS;LION;MLAC;MNTN;PRGO;SPXC,0.054843183243148574,0.04170356948974811,0.041503569489748114,0.0002
Arm_Dedup1x1,score_horizon_dedup,0,2022-08-05,2022-08-04,2022-08-19,2022-08-18,TRAIN,0,10,20,0,5,5,0.0,0.25,RYTM;SKYT;PI;KRUS;PKOH;MOD;ULH;ELA;NSSC;TRDA;TH;GERN;FOLD;HRB;ELF;IDYA;PLAB;SMR;RGEN;HIMS,RYTM;SKYT;PI;ULH;NSSC;MOD;KRUS;PKOH;HRB;ELA;ELF;FOLD;PRGO;SMR;FELE;SRPT;GERN;RGEN;RBA;HSTM,,FELE;HSTM;PRGO;RBA;SRPT,0.03156488663612736,0.04962779821629293,0.04950279821629293,0.000125
Arm_Dedup1x1,score_horizon_dedup,0,2022-08-19,2022-08-18,2022-09-02,2022-09-01,TRAIN,0,10,20,0,5,5,0.0,0.25,RYTM;SKYT;KRUS;PAYS;PI;TH;MOD;NUVL;ELF;SNDX;HIMS;TRDA;ENVX;KYMR;RXRX;PCTY;ULH;SRPT;FLNC;NSSC,RYTM;KRUS;SKYT;PAYS;PI;MOD;ELF;SNDX;HIMS;TH;NUVL;SRPT;NSSC;ULH;PCTY;HRB;FELE;SPXC;SNEX;JJSF,,FELE;HRB;JJSF;SNEX;SPXC,-0.051967022021980766,-0.07097750794972699,-0.07110250794972699,0.000125
Arm_Dedup1x1,score_horizon_dedup,0,2022-09-02,2022-09-01,2022-09-19,2022-09-16,TRAIN,0,10,20,0,6,6,0.0,0.3,RYTM;KALV;KRUS;GERN;PI;TMDX;NUVL;PAYS;TRDA;SRPT;KYMR;TH;OCUL;SNDX;PGEN;HIMS;ELF;RLMD;ENTA;NSSC,RYTM;KALV;PI;SRPT;KRUS;ELF;TMDX;SNDX;GERN;PAYS;HIMS;NSSC;NATH;LION;NUVL;MLAC;MNTN;LTC;ENTA;JJSF,,JJSF;LION;LTC;MLAC;MNTN;NATH,-0.0017386087749151162,-0.029538818228855557,-0.02968881822885556,0.00015000000000000001
Arm_Dedup1x1,score_horizon_dedup,0,2022-09-19,2022-09-16,2022-10-03,2022-09-30,TRAIN,0,10,20,0,7,7,0.0,0.35,RYTM;IMRX;GERN;TH;RLMD;PI;TMDX;IMNM;SRPT;PGEN;FLNC;VRDN;PAYS;IBRX;ELF;NSSC;KALV;GENI;GLBE;PEN,RYTM;RLMD;SRPT;PI;GERN;ELF;NSSC;HLIT;TMDX;FCNCA;WCN;PLMR;IMRX;PAYS;KALV;PCTY;TH;PEN;TNK;HUBB,,FCNCA;HLIT;HUBB;PCTY;PLMR;TNK;WCN,-0.09211047451868744,-0.027553982046257024,-0.027728982046257025,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2022-10-03,2022-09-30,2022-10-17,2022-10-14,TRAIN,0,10,20,0,9,9,0.0,0.45,RYTM;IMRX;TH;RLMD;ENVX;WFRD;TNK;HLIT;HROW;VRDN;SRPT;PEN;NSSC;VERA;KALV;LMB;WEAV;PHAR;PAYS;PLMR,RYTM;RLMD;TH;HLIT;IMRX;WFRD;TNK;SRPT;NSSC;LION;HUBB;MNTN;ICFI;MLAC;SPFI;RRX;VMI;HROW;PEN;FCNCA,,FCNCA;HUBB;ICFI;LION;MLAC;MNTN;RRX;SPFI;VMI,-0.16285491067040153,-0.08725941181120442,-0.08748441181120442,0.00022500000000000002
Arm_Dedup1x1,score_horizon_dedup,0,2022-10-17,2022-10-14,2022-10-31,2022-10-28,TRAIN,0,10,20,0,11,11,0.0,0.55,PLMR;WFRD;NTNX;TNK;HROW;RYTM;WEAV;HLIT;GENI;PEN;SPFI;HLX;LPLA;ICFI;LMB;SRPT;LNG;MUR;VERX;FCNCA,PLMR;WFRD;SPFI;ICFI;HLIT;TNK;LPLA;LION;FCNCA;MNTN;FHN;MLAC;PGC;SMBC;VMI;LNG;EME;KNSL;HMN;MPB,,EME;FHN;HMN;KNSL;LION;MLAC;MNTN;MPB;PGC;SMBC;VMI,0.08090076691216627,0.05099879039510531,0.050723790395105314,0.00027499999999999996
Arm_Dedup1x1,score_horizon_dedup,0,2022-10-31,2022-10-28,2022-11-14,2022-11-11,TRAIN,0,10,20,0,12,12,0.0,0.6,NUVL;IMRX;TNGX;WFRD;HROW;TRDA;RBC;UNM;HLIT;VERX;NTNX;SPNT;HLX;IBKR;URGN;LRMR;HQY;HFWA;LMB;ICFI,WFRD;UNM;HFWA;ICFI;HLIT;IBKR;HQY;RGA;STBA;FCFS;SPNT;LION;SPFI;MNTN;FHN;FBNC;MLAC;EME;FNB;OBT,,EME;FBNC;FCFS;FHN;FNB;LION;MLAC;MNTN;OBT;RGA;SPFI;STBA,-0.0875734022483399,-0.03901867072899638,-0.039318670728996384,0.00030000000000000003
Arm_Dedup1x1,score_horizon_dedup,0,2022-11-14,2022-11-11,2022-11-29,2022-11-28,TRAIN,0,10,20,0,8,8,0.0,0.4,WFRD;HLX;MUR;IDYA;OBT;RBC;NUVL;USLM;RMBS;SANM;NTNX;VAL;EME;PCVX;LOPE;ELF;NWFL;SPFI;HFWA;TNGX,WFRD;USLM;HLX;NWFL;LION;OBT;SPFI;EME;HFWA;RMBS;FHN;SANM;MUR;LOPE;FBNC;STBA;FCBC;TR;PBFS;NBIX,,FBNC;FCBC;FHN;LION;NBIX;PBFS;STBA;TR,-0.017468602887342397,-0.0039430571984153,-0.004143057198415299,0.0002
Arm_Dedup1x1,score_horizon_dedup,0,2022-11-29,2022-11-28,2022-12-13,2022-12-12,TRAIN,0,10,20,0,8,8,0.0,0.4,FDMT;IBEX;IDYA;WFRD;RMBS;TNGX;ELF;OBT;NUVL;GLSI;FBNC;RBC;LOPE;USLM;EME;RNR;HNRG;SANM;NWFL;PACB,FDMT;IBEX;RMBS;NWFL;WFRD;OBT;FBNC;EME;USLM;HFWA;ELF;LOPE;IBOC;STBA;MNTN;FHN;TR;LION;PBFS;SANM,,FHN;HFWA;IBOC;LION;MNTN;PBFS;STBA;TR,-0.011888591872414391,-0.005242194915663243,-0.005442194915663242,0.0002
Arm_Dedup1x1,score_horizon_dedup,0,2022-12-13,2022-12-12,2022-12-28,2022-12-27,TRAIN,0,10,20,0,5,5,0.0,0.25,MSC;FDMT;TNGX;ROIV;RMBS;IBEX;PBI;POWL;USLM;SLVM;NWFL;KOP;RYAM;RDVT;TR;TIPT;KNSA;MYE;PLBC;PBYI,RMBS;NWFL;USLM;MSC;TNGX;ROIV;IBEX;TR;SLVM;TIPT;NSIT;PLBC;PBFS;EME;MYE;FDMT;POWL;KOP;FHN;VMD,,EME;FHN;NSIT;PBFS;VMD,-0.04419349923335633,-0.032404908311961314,-0.032529908311961314,0.000125
Arm_Dedup1x1,score_horizon_dedup,0,2022-12-28,2022-12-27,2023-01-12,2023-01-11,TRAIN,0,10,20,0,7,7,0.0,0.35,VKTX;ROIV;IAG;RYAM;HNRG;TNGX;HLX;WFRD;IAUX;MSC;FDMT;POWL;MTRX;EPAC;MUX;MNKD;STRL;RIG;GLSI;GNW,ROIV;WFRD;IAG;HLX;NWFL;EPAC;GNW;HNRG;TNGX;STRL;TIPT;POWL;FET;RYAM;IAUX;RMBS;PFGC;MTRX;PBH;MYE,,FET;MYE;NWFL;PBH;PFGC;RMBS;TIPT,0.021600187398992218,0.01013392982986821,0.00995892982986821,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2023-01-12,2023-01-11,2023-01-27,2023-01-26,SW1,1,10,20,0,10,10,0.0,0.5,MSC;IAG;VKTX;MTRX;FDMT;ROIV;POWL;NUTX;RIG;PBI;HLX;VRDN;TNGX;TGTX;LTH;WFRD;FOR;MOD;LOGI;PBYI,MTRX;IAG;ROIV;POWL;WFRD;FOR;RMBS;KN;RIG;PBI;NWFL;LOGI;TIPT;VVV;HLX;ODC;RNR;MYE;GNL;USFD,,GNL;KN;MYE;NWFL;ODC;RMBS;RNR;TIPT;USFD;VVV,-0.007280091477776303,0.013438716687281197,0.013188716687281197,0.00025
Arm_Dedup1x1,score_horizon_dedup,0,2023-01-27,2023-01-26,2023-02-10,2023-02-09,SW1,1,10,20,0,7,7,0.0,0.35,MSC;PRAX;RIGL;FDMT;VRDN;TGTX;POET;IMMX;IAG;PPTA;GLSI;KALV;VSTM;RIG;MTRX;LTH;HIMS;POWL;IAUX;PBYI,MSC;PRAX;VRDN;RIGL;KN;RMBS;MTRX;KALV;IAG;MTH;LTH;YUMC;STRA;POWL;NWFL;FDMT;POET;GLSI;RIG;PATK,,KN;MTH;NWFL;PATK;RMBS;STRA;YUMC,-0.016531381336479033,-0.016413259272066265,-0.016588259272066266,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2023-02-10,2023-02-09,2023-02-27,2023-02-24,SW1,1,10,20,0,8,8,0.0,0.4,PRCH;MSC;TGTX;IMMX;LRMR;RIGL;STTK;VKTX;GLSI;FDMT;LAB;RIG;LTH;VRDN;RPD;MNDY;HOV;SPOT;KD;PAR,MSC;PRCH;TGTX;LRMR;STTK;GLSI;RIG;IMMX;LTH;VRDN;RIGL;WFRD;PATK;SPOT;PEN;THR;MTH;IDCC;SSTK;ROG,,IDCC;MTH;PATK;PEN;ROG;SSTK;THR;WFRD,-0.065212340956305,-0.05683190913323423,-0.05703190913323423,0.0002
Arm_Dedup1x1,score_horizon_dedup,0,2023-02-27,2023-02-24,2023-03-13,2023-03-10,SW1,1,10,20,0,8,8,0.0,0.4,MSC;VKTX;MLTX;STTK;MTW;LRMR;OCUL;SKYH;RIGL;TGTX;EOSE;POWL;RIG;WFRD;RBBN;RPD;IDCC;HIMS;SPOT;HROW,MLTX;MTW;STTK;MSC;VKTX;LRMR;WFRD;ROG;IDCC;POWL;STVN;PEN;SPOT;MIR;RIG;SKYH;KFS;OEC;SSTK;PATK,,KFS;MIR;OEC;PATK;PEN;ROG;SSTK;STVN,-0.03515146141320731,-0.01776554260565636,-0.01796554260565636,0.0002
Arm_Dedup1x1,score_horizon_dedup,0,2023-03-13,2023-03-10,2023-03-27,2023-03-24,SW1,1,10,20,0,7,7,0.0,0.35,VKTX;MLTX;SKYH;HRTG;MTW;RIG;RBBN;UVE;SPOT;IDCC;ELA;GHM;PPTA;LPTH;OCUL;SLNO;HLF;HY;RIGL;HOV,MLTX;MTW;VKTX;IDCC;SKYH;SPOT;HRTG;RIG;ELA;GHM;NSIT;LPTH;RBBN;UVE;SSTK;KFS;VNT;TK;ROG;PANL,,KFS;NSIT;PANL;ROG;SSTK;TK;VNT,-0.07080028355686843,-0.05992055963448976,-0.06009555963448976,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2023-03-27,2023-03-24,2023-04-11,2023-04-10,SW1,1,10,20,0,6,6,0.0,0.3,SKYH;IMRX;MLTX;RIOT;EOSE;RELY;MTW;SPOT;HY;NVTS;PERI;UVE;LNTH;NSIT;PDFS;OCUL;IDCC;YEXT;LAB;HIVE,SKYH;MLTX;SPOT;RELY;NSIT;IMRX;PERI;HY;MTW;PDFS;LNTH;OEC;IDCC;VNT;ROG;TPH;KTOS;NVTS;UVE;SSTK,,KTOS;OEC;ROG;SSTK;TPH;VNT,0.01800338892658839,0.0018924451583902987,0.0017424451583902987,0.00015000000000000001
Arm_Dedup1x1,score_horizon_dedup,0,2023-04-11,2023-04-10,2023-04-25,2023-04-24,SW1,1,10,20,0,9,9,0.0,0.45,IMRX;LNTH;SOUN;RIOT;PPTA;EOSE;VERX;SOPH;UVE;HROW;SPOT;SKYH;MG;NVTS;MLTX;MSTR;VKTX;PDFS;GHM;LFST,IMRX;LNTH;PPTA;SPOT;MG;PDFS;GHM;VERX;NSIT;UVE;ELF;HROW;SPNT;RDNT;UWMC;ROG;PERI;FCN;OEC;LFST,,ELF;FCN;NSIT;OEC;PERI;RDNT;ROG;SPNT;UWMC,-0.02781250432808171,-0.0035120443987174885,-0.0037370443987174884,0.00022500000000000002
Arm_Dedup1x1,score_horizon_dedup,0,2023-04-25,2023-04-24,2023-05-09,2023-05-08,SW1,1,10,20,0,5,5,0.0,0.25,IMRX;VKTX;MLTX;ELF;LNTH;VERX;HY;HROW;MG;UVE;RELY;PLSE;NAMS;SPNT;ENVX;PLPC;LFST;RDNT;HIMS;THC,IMRX;ELF;LNTH;MLTX;VERX;MG;HY;SPNT;RDNT;JBSS;RELY;THC;VKTX;HROW;TPH;UVE;PLPC;TGLS;SPOT;VNT,,JBSS;SPOT;TGLS;TPH;VNT,-0.009151109668191108,-0.003754642911450426,-0.003879642911450426,0.000125
Arm_Dedup1x1,score_horizon_dedup,0,2023-05-09,2023-05-08,2023-05-23,2023-05-22,SW1,1,10,20,0,7,7,0.0,0.35,PLSE;VKTX;MLTX;SLNO;HY;LFST;LNTH;PLPC;TGTX;HRTG;STVN;PPTA;SKYW;IMRX;FOR;RELY;RDNT;MLP;LMAT;VERX,STVN;LNTH;LFST;FOR;MLTX;TPH;HY;RDNT;PLPC;JBSS;PPTA;LMAT;MLP;SKYW;SLNO;ELF;UWMC;MMSI;MNTN;MYRG,,ELF;JBSS;MMSI;MNTN;MYRG;TPH;UWMC,0.014786251022296634,0.0004939240898600388,0.00031892408986003873,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2023-05-23,2023-05-22,2023-06-07,2023-06-06,SW1,1,10,20,0,7,7,0.0,0.35,SLNO;PLSE;HRTG;VKTX;HY;PLPC;LNTH;LMB;RELY;SANA;LFST;NVTS;RIOT;PPTA;FOR;FCNCA;NABL;MLP;WEAV;STNE,SLNO;LNTH;FOR;PLPC;HY;RELY;HRTG;MLP;LMB;NABL;LFST;PPTA;KGC;KBH;TPH;MHO;STNE;MMSI;RDNT;JBSS,,JBSS;KBH;KGC;MHO;MMSI;RDNT;TPH,-0.0158300003567158,0.02003641991514419,0.019861419915144188,0.000175
Arm_Dedup1x1,score_horizon_dedup,0,2023-06-07,2023-06-06,2023-06-22,2023-06-21,SW1,1,10,20,0,10,10,0.0,0.5,SLNO;FCNCA;VKTX;LMB;SKYW;LFST;ECX;KRYS;FOR;PLSE;SANA;KOPN;PACB;WEAV;JOBY;HLLY;NU;KBH;ELF;KGC,SLNO;LFST;FOR;SKYW;JBSS;LMB;KBH;TPH;KRYS;MMSI;KGC;PEN;RDNT;NU;HUBS;TOL;ELF;THC;IAG;LEN.B,,HUBS;IAG;JBSS;LEN.B;MMSI;PEN;RDNT;THC;TOL;TPH,0.0025320274249767977,0.013277144646188396,0.013027144646188395,0.00025
