date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum
2019-12-31,C3,10265721462.111692,10265719004.341692,0.0,3,1.7354844533581562e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-02,C3,10266352848.094418,10266350427.534418,0.0,3,1.6970973292851472e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-03,C3,10266984266.474682,10266981889.564682,0.0,3,1.658714921343451e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-06,C3,10267615788.014872,10267613390.434872,0.0,3,1.6713714609414586e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-07,C3,10268247382.427378,10268244930.147377,0.0,3,1.7350575357669618e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-08,C3,10268878907.284588,10268876508.704588,0.0,3,1.696679857393234e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-09,C3,10269510576.958893,10269508126.108892,0.0,3,1.7476003228690027e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-10,C3,10270138143.121042,10270135707.161043,0.0,3,1.7474935341566885e-07,2491612.89629125,6.111111111111111e-05,1,6,8,10,0,22
2020-01-13,C3,10270765713.01537,10270763326.565369,0.0,3,1.7218774621242825e-07,2491612.89629125,6.111111111111111e-05,1,6,8,10,0,22
2020-01-14,C3,10271393478.444214,10271390984.324213,0.0,3,1.8238031713334234e-07,2491612.89629125,6.111111111111111e-05,1,6,8,10,0,22
2020-01-15,C3,10272021234.969921,10272018680.43992,0.0,3,1.9002102462122838e-07,2491612.89629125,6.111111111111111e-05,1,6,8,10,0,22
2020-01-16,C3,10272648936.264835,10272646414.914835,0.0,3,1.8490848969775692e-07,2491612.89629125,6.111111111111111e-05,0,6,8,10,0,22
2020-01-17,C3,10273280705.528292,10273278264.198292,0.0,3,1.7979650833506693e-07,2491612.89629125,6.150793650793651e-05,0,6,8,10,0,22
2020-01-21,C3,10273912596.185493,10273910152.345493,0.0,3,1.7978545006172163e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-22,C3,10274544533.638832,10274542079.358831,0.0,3,1.8104938802004408e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-23,C3,10275176459.210695,10275174045.240696,0.0,3,1.7848841888802769e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-24,C3,10275808394.623476,10275806049.993477,0.0,3,1.7337808682109833e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-27,C3,10276440387.829565,10276438093.619566,0.0,3,1.7209266372959675e-07,2491612.89629125,6.150793650793651e-05,1,6,8,10,0,22
2020-01-28,C3,10277072468.323915,10277070176.121355,509.63256,2,1.7208207935196396e-07,2491613.02373125,6.150793650793651e-05,1,6,8,11,1,23
2020-01-29,C3,10277704576.115143,10277702807.165142,0.0,2,1.7079689214646814e-07,2491613.02373125,6.150793650793651e-05,1,6,8,11,0,23
2020-01-30,C3,10278357075.384327,10278355359.724327,0.0,2,1.656879584460556e-07,2491613.02373125,6.349206349206349e-05,1,6,8,11,0,23
2020-01-31,C3,10279005602.832977,10279003875.002977,0.0,2,1.6695194713455832e-07,2491613.02373125,6.30952380952381e-05,1,6,8,11,0,23
2020-02-03,C3,10279654159.949854,10279652431.199854,0.0,2,1.6694141391312833e-07,2491613.02373125,6.30952380952381e-05,1,6,8,11,0,23
2020-02-04,C3,10280302743.957537,10280301028.317537,0.0,2,1.6565660004526363e-07,2491613.02373125,6.30952380952381e-05,1,6,8,11,0,23
2020-02-05,C3,10280951408.898611,10280949666.35861,0.0,2,1.681945504093427e-07,2491613.02373125,6.30952380952381e-05,0,6,8,11,0,23
2020-02-06,C3,10281600100.425655,10281598345.325655,0.0,2,1.6945805934699497e-07,2491613.02373125,6.30952380952381e-05,0,6,8,11,0,23
2020-02-07,C3,10282244739.83191,10282242985.221909,0.0,2,1.694474352716567e-07,2491613.02373125,6.26984126984127e-05,1,6,8,11,0,23
2020-02-10,C3,10282889407.08606,10282887665.53606,0.0,2,1.6816285107650657e-07,2491613.02373125,6.26984126984127e-05,1,6,8,11,0,23
2020-02-11,C3,10283534089.110645,10283532386.270645,0.0,2,1.6433066544598272e-07,2491613.02373125,6.26984126984127e-05,1,6,8,11,0,23
2020-02-12,C3,10284178857.488195,10284177147.428196,0.0,2,1.6495726333704978e-07,2491613.02373125,6.26984126984127e-05,1,6,8,11,0,23
2020-02-13,C3,10284823678.871248,10284821949.011248,0.0,2,1.6685750320887766e-07,2491613.02373125,6.26984126984127e-05,0,6,8,11,0,23
2020-02-14,C3,10285468494.372335,10285466791.022335,0.0,2,1.6429975950289713e-07,2491613.02373125,6.26984126984127e-05,0,6,8,11,0,23
2020-02-18,C3,10286117484.638435,10286115754.998436,0.0,2,1.668365155815953e-07,2491613.02373125,6.30952380952381e-05,1,6,8,11,0,23
2020-02-19,C3,10286766476.781075,10286764759.921074,0.0,2,1.6555250902642258e-07,2491613.02373125,6.30952380952381e-05,1,6,8,11,0,23
2020-02-20,C3,10287415502.09283,10287413805.792831,0.0,2,1.6299526345162967e-07,2491613.02373125,6.30952380952381e-05,1,6,8,11,0,23
2020-02-21,C3,10288060489.429226,10288058810.309225,0.0,2,1.6171172415922498e-07,2491613.02373125,6.26984126984127e-05,1,6,8,11,0,23
2020-02-24,C3,10288705442.842484,10288703855.266378,15.576105,1,1.5278890126003064e-07,2491613.02762625,6.26984126984127e-05,1,6,8,12,1,24
2020-02-25,C3,10289350462.743908,10289348956.243908,0.0,1,1.4641351807918247e-07,2491613.02762625,6.26984126984127e-05,1,6,8,12,1,24
2020-02-26,C3,10289995575.491163,10289994082.091164,0.0,1,1.451312577390216e-07,2491613.02762625,6.26984126984127e-05,1,6,8,12,1,24
2020-02-27,C3,10290640610.786785,10290639248.386786,0.0,1,1.3239214656587215e-07,2491613.02762625,6.26984126984127e-05,1,6,8,12,1,24
2020-02-28,C3,10291285961.256973,10291284455.13331,1504.9736624999998,1,1.117450243175965e-10,2491613.4039637498,6.26984126984127e-05,1,6,8,13,1,25
2020-03-02,C3,10291935292.404934,10291935291.244934,0.0,1,1.1270960874151987e-10,2491613.4039637498,6.30952380952381e-05,1,6,8,13,1,25
2020-03-03,C3,10292584664.482595,10292584663.352596,0.0,1,1.0978777798149932e-10,2491613.4039637498,6.30952380952381e-05,0,6,8,13,1,25
2020-03-04,C3,10293029859.632875,10293029858.482876,0.0,1,1.1172609189739758e-10,2491613.4039637498,4.3253968253968256e-05,0,6,8,13,1,25
2020-03-05,C3,10293475073.99961,10293475072.869612,0.0,1,1.0977828108354562e-10,2491613.4039637498,4.3253968253968256e-05,1,6,8,13,1,25
2020-03-06,C3,10293920307.533638,10293920306.513638,0.0,1,9.908761380768703e-11,2491613.4039637498,4.3253968253968256e-05,1,6,8,13,0,25
2020-03-09,C3,10294365560.410637,10294365559.415785,0.994851225,0,0.0,2491613.4042125246,4.3253968253968256e-05,1,6,8,14,1,26
2020-03-10,C3,10294810832.571781,10294810832.571781,0.0,0,0.0,2491613.4042125246,4.3253968253968256e-05,1,6,8,14,1,26
2020-03-11,C3,10295256123.992714,10295256123.992714,0.0,0,0.0,2491613.4042125246,4.3253968253968256e-05,1,6,8,14,1,26
2020-03-12,C3,10295705520.093365,10295705520.093365,0.0,0,0.0,2491613.4042125246,4.3650793650793655e-05,1,6,8,14,1,26
2020-03-13,C3,10296154935.81051,10296154935.81051,0.0,0,0.0,2491613.4042125246,4.3650793650793655e-05,1,6,8,14,1,26
2020-03-16,C3,10296257080.204716,10296257080.204716,0.0,0,0.0,2491613.4042125246,9.92063492063492e-06,1,6,8,14,1,26
