date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt
2021-08-16,C1,JYNT,rebalance_sell,,,1.0,1,92.9867475,0.023252500000000002,2021-08-17
2021-08-17,C1,AGEN,rebalance_sell,,,1.0,19,111.88202249999999,0.0279775,2021-08-18
2021-08-18,C1,ANY,rebalance_sell,,,1.0,2450,9699.5745,2.4255,2021-08-19
2021-08-18,C1,IDT,rebalance_sell,,,1.0,212,9327.787470000001,2.33253,2021-08-19
2021-08-19,C1,ANY,rebalance_sell,,,1.0,1,3.5891024999999996,0.0008975,2021-08-20
2021-08-19,C1,IDT,rebalance_sell,,,1.0,1,42.6993225,0.010677500000000001,2021-08-20
2021-08-19,C1,NET,rebalance_sell,,,1.0,92,10867.082550000001,2.7174500000000004,2021-08-20
2021-08-20,C1,VRPX,defensive_sell,4.0,-1.5873599708730957,0.25,161,2502.9241125000003,0.6258875,2021-08-23
2021-08-20,C1,LC,rebalance_sell,,,1.0,432,12395.3004,3.0995999999999997,2021-08-23
2021-08-20,C1,VRPX,rebalance_sell,,,1.0,487,7570.9567875,1.8932125000000002,2021-08-23
2021-08-23,C1,GSHD,rebalance_sell,,,1.0,53,7314.29097,1.82903,2021-08-24
2021-08-24,C1,LC,rebalance_sell,,,1.0,385,11193.001049999999,2.79895,2021-08-25
2021-08-25,C1,TBIO,rebalance_sell,,,1.0,313,11587.492402500002,2.8975975000000003,2021-08-26
2021-08-26,C1,BTU,rebalance_sell,,,1.0,818,11506.382685,2.8773150000000003,2021-08-27
2021-08-27,C1,BTU,rebalance_sell,,,1.0,1,15.5961,0.0039,2021-08-30
2021-08-27,C1,NTLA,rebalance_sell,,,1.0,77,12316.919999999998,3.08,2021-08-30
2021-08-30,C1,AMR,rebalance_sell,,,1.0,340,13256.685000000001,3.315,2021-08-31
2021-08-31,C1,BILL,defensive_sell,4.0,-0.452321583527206,0.25,3,822.9642074999999,0.2057925,2021-09-01
2021-08-31,C1,AEHR,rebalance_sell,,,1.0,1802,13439.55927,3.36073,2021-09-01
2021-08-31,C1,BILL,rebalance_sell,,,1.0,12,3291.8568299999997,0.82317,2021-09-01
2021-08-31,C1,SPT,rebalance_sell,,,1.0,1,121.5696,0.0304,2021-09-01
2021-09-01,C1,GRIN,defensive_sell,5.0,-2.1840955891787326,0.5,387,6422.59395,1.6060500000000002,2021-09-02
2021-09-01,C1,AEHR,rebalance_sell,,,1.0,3,21.1447125,0.0052875,2021-09-02
2021-09-01,C1,GRIN,rebalance_sell,,,1.0,387,6422.59395,1.6060500000000002,2021-09-02
2021-09-02,C1,AEHR,rebalance_sell,,,1.0,1,7.5281175000000005,0.0018825,2021-09-03
2021-09-02,C1,SPT,rebalance_sell,,,1.0,36,4454.60607,1.11393,2021-09-03
2021-09-03,C1,BLFS,rebalance_sell,,,1.0,210,11181.80385,2.79615,2021-09-07
2021-09-03,C1,PRTA,rebalance_sell,,,1.0,209,14914.690395,3.729605,2021-09-07
2021-09-07,C1,ANY,defensive_sell,6.0,-3.383552313067969,1.0,2733,16530.516337499997,4.1336625,2021-09-08
2021-09-07,C1,ANY,rebalance_sell,,,1.0,2,12.096975,0.003025,2021-09-08
2021-09-07,C1,PRTA,rebalance_sell,,,1.0,1,71.8720275,0.0179725,2021-09-08
2021-09-07,C1,XAIR,rebalance_sell,,,1.0,1320,13935.7152,3.4848000000000003,2021-09-08
2021-09-08,C1,NTLA,rebalance_sell,,,1.0,57,9111.4515675,2.2784325,2021-09-09
2021-09-08,C1,XAIR,rebalance_sell,,,1.0,1,11.3471625,0.0028375,2021-09-09
2021-09-09,C1,GDYN,rebalance_sell,,,1.0,369,11004.518182499998,2.7518174999999996,2021-09-10
2021-09-09,C1,GRIN,rebalance_sell,,,1.0,688,11968.207199999999,2.9928,2021-09-10
2021-09-10,C1,GDYN,rebalance_sell,,,1.0,1,29.91252,0.0074800000000000005,2021-09-13
2021-09-10,C1,GRIN,rebalance_sell,,,1.0,1,16.5658575,0.0041425,2021-09-13
2021-09-10,C1,XAIR,rebalance_sell,,,1.0,826,8786.442840000002,2.1971600000000002,2021-09-13
2021-09-13,C1,SITM,rebalance_sell,,,1.0,61,13590.451537500001,3.3984625,2021-09-14
2021-09-14,C1,BILL,rebalance_sell,,,1.0,45,12895.1254125,3.2245875,2021-09-15
2021-09-14,C1,BTU,rebalance_sell,,,1.0,227,4030.5121200000003,1.00788,2021-09-15
2021-09-15,C1,ASPN,rebalance_sell,,,1.0,292,13256.40507,3.3149300000000004,2021-09-16
2021-09-16,C1,ASPN,rebalance_sell,,,1.0,1,44.208945,0.011055,2021-09-17
2021-09-16,C1,CLDX,rebalance_sell,,,1.0,3,159.80004,0.03996,2021-09-17
2021-09-16,C1,DXYN,rebalance_sell,,,1.0,2480,13413.445800000001,3.3542000000000005,2021-09-17
2021-09-16,C1,SITM,rebalance_sell,,,1.0,17,3851.23695,0.96305,2021-09-17
2021-09-17,C1,SITM,rebalance_sell,,,1.0,1,224.6138325,0.056167499999999995,2021-09-20
2021-09-20,C1,METC,rebalance_sell,,,1.0,1171,12257.304907500002,3.0650925,2021-09-21
2021-09-20,C1,RCMT,rebalance_sell,,,1.0,1855,13148.662012499999,3.2879875000000003,2021-09-21
2021-09-20,C1,SD,rebalance_sell,,,1.0,1070,11521.019025,2.880975,2021-09-21
2021-09-21,C1,METC,rebalance_sell,,,1.0,2,19.935015,0.004985000000000001,2021-09-22
2021-09-22,C1,DXYN,rebalance_sell,,,1.0,2508,12561.93873,3.1412699999999996,2021-09-23
2021-09-22,C1,RCMT,rebalance_sell,,,1.0,1971,12709.7717625,3.1782375,2021-09-23
2021-09-23,C1,LIFE,defensive_sell,4.0,-0.7345017435533734,0.25,271,3381.23448,0.84552,2021-09-24
2021-09-23,C1,CRVS,rebalance_sell,,,1.0,1,7.0282425,0.0017575000000000002,2021-09-24
2021-09-23,C1,DXYN,rebalance_sell,,,1.0,2,9.87753,0.0024700000000000004,2021-09-24
2021-09-23,C1,LIFE,rebalance_sell,,,1.0,814,10156.180320000001,2.53968,2021-09-24
2021-09-23,C1,RCMT,rebalance_sell,,,1.0,1,7.3481625,0.0018375,2021-09-24
2021-09-23,C1,XAIR,rebalance_sell,,,1.0,1135,14002.398525,3.501475,2021-09-24
2021-09-24,C1,AMR,rebalance_sell,,,1.0,298,14222.96337,3.55663,2021-09-27
2021-09-24,C1,XAIR,rebalance_sell,,,1.0,1,12.0869775,0.0030225,2021-09-27
2021-09-27,C1,LIFE,defensive_sell,6.0,-2.574055507058437,1.0,1345,13312.171125,3.328875,2021-09-28
2021-09-27,C1,LIFE,rebalance_sell,,,1.0,1,9.897525,0.002475,2021-09-28
2021-09-27,C1,SITM,rebalance_sell,,,1.0,57,12797.859735000002,3.2002650000000004,2021-09-28
2021-09-28,C1,RGEN,defensive_sell,6.0,-3.01418223517379,1.0,41,11705.442907499999,2.9270924999999997,2021-09-29
2021-09-28,C1,RGEN,rebalance_sell,,,1.0,1,285.4986075,0.0713925,2021-09-29
2021-09-29,C1,INMD,defensive_sell,6.0,-3.771851810876165,1.0,7,1116.500805,0.279195,2021-09-30
2021-09-29,C1,SD,defensive_sell,4.0,-0.8998174984514219,0.25,250,3211.696875,0.803125,2021-09-30
2021-09-29,C1,ASAN,rebalance_sell,,,1.0,165,17028.6917625,4.258237500000001,2021-09-30
2021-09-29,C1,ASPN,rebalance_sell,,,1.0,3,134.24643,0.03357,2021-09-30
2021-09-29,C1,FULC,rebalance_sell,,,1.0,497,13808.177092499998,3.4529075000000002,2021-09-30
2021-09-29,C1,SD,rebalance_sell,,,1.0,750,9635.090625,2.4093750000000003,2021-09-30
2021-09-30,C1,GDYN,rebalance_sell,,,1.0,406,11860.35417,2.96583,2021-10-01
2021-09-30,C1,GOSS,rebalance_sell,,,1.0,1,12.566857500000001,0.0031425000000000003,2021-10-01
2021-09-30,C1,MTNB,rebalance_sell,,,1.0,9,11.697075000000002,0.0029250000000000005,2021-10-01
2021-10-01,C1,ACI,rebalance_sell,,,1.0,414,12321.698805,3.081195,2021-10-04
2021-10-01,C1,ASAN,rebalance_sell,,,1.0,47,4786.6930275,1.1969725000000002,2021-10-04
2021-10-01,C1,RMNI,rebalance_sell,,,1.0,8,78.46038,0.019620000000000002,2021-10-04
2021-10-04,C1,ACI,rebalance_sell,,,1.0,1,30.092475,0.0075250000000000004,2021-10-05
2021-10-04,C1,EVH,rebalance_sell,,,1.0,369,12007.947262499998,3.0027375,2021-10-05
2021-10-04,C1,XAIR,rebalance_sell,,,1.0,2,20.654835,0.005165,2021-10-05
2021-10-05,C1,ARLP,rebalance_sell,,,1.0,220,2634.9411,0.6589,2021-10-06
2021-10-05,C1,EVH,rebalance_sell,,,1.0,1,32.2419375,0.0080625,2021-10-06
2021-10-05,C1,FULC,rebalance_sell,,,1.0,495,12352.111200000003,3.0888000000000004,2021-10-06
2021-10-06,C1,CLDX,rebalance_sell,,,1.0,211,11264.58315,2.81685,2021-10-07
2021-10-06,C1,CRK,rebalance_sell,,,1.0,1,10.527367499999999,0.0026325,2021-10-07
2021-10-07,C1,ARLP,rebalance_sell,,,1.0,69,811.9269674999999,0.2030325,2021-10-08
2021-10-07,C1,CLDX,rebalance_sell,,,1.0,1,55.096222499999996,0.0137775,2021-10-08
2021-10-08,C1,TASK,rebalance_sell,,,1.0,189,11142.5436675,2.7863325,2021-10-11
2021-10-11,C1,LXU,rebalance_sell,,,1.0,1107,14199.2592975,3.5507025,2021-10-12
2021-10-11,C1,TASK,rebalance_sell,,,1.0,1,56.02599,0.01401,2021-10-12
2021-10-12,C1,CYTK,rebalance_sell,,,1.0,2,73.401645,0.018355,2021-10-13
2021-10-12,C1,LXU,rebalance_sell,,,1.0,2,19.51512,0.00488,2021-10-13
2021-10-12,C1,SPSC,rebalance_sell,,,1.0,84,13485.34782,3.37218,2021-10-13
2021-10-13,C1,CYTK,rebalance_sell,,,1.0,1,37.970504999999996,0.009495,2021-10-14
2021-10-14,C1,SPSC,rebalance_sell,,,1.0,3,489.59757,0.12243000000000001,2021-10-15
2021-10-14,C1,TVTX,rebalance_sell,,,1.0,546,13531.956165,3.383835,2021-10-15
2021-10-15,C1,AMTX,rebalance_sell,,,1.0,425,7652.336437500001,1.9135625000000003,2021-10-18
2021-10-15,C1,TVTX,rebalance_sell,,,1.0,1,24.493875,0.006125,2021-10-18
2021-10-18,C1,AMTX,rebalance_sell,,,1.0,1,18.15546,0.00454,2021-10-19
2021-10-18,C1,LXU,rebalance_sell,,,1.0,1396,12658.55457,3.1654300000000006,2021-10-19
2021-10-20,C1,DOGZ,rebalance_sell,,,1.0,1815,6659.3847375000005,1.6652625,2021-10-21
2021-10-20,C1,SD,rebalance_sell,,,1.0,1269,15376.434930000001,3.8450699999999998,2021-10-21
2021-10-21,C1,TASK,rebalance_sell,,,1.0,187,11490.146745,2.8732550000000003,2021-10-22
2021-10-22,C1,METC,rebalance_sell,,,1.0,1077,15677.19972,3.92028,2021-10-25
2021-10-22,C1,SD,rebalance_sell,,,1.0,1,11.9270175,0.0029825,2021-10-25
2021-10-25,C1,METC,rebalance_sell,,,1.0,2,28.99275,0.00725,2021-10-26
2021-10-26,C1,PHUN,rebalance_sell,,,1.0,2123,9232.741237499999,2.3087625,2021-10-27
2021-10-27,C1,CAR,rebalance_sell,,,1.0,94,15599.159235000003,3.9007650000000007,2021-10-28
2021-10-28,C1,SD,rebalance_sell,,,1.0,1,12.786802499999999,0.0031975,2021-10-29
2021-10-28,C1,TVTX,rebalance_sell,,,1.0,89,2365.9183725,0.5916275,2021-10-29
2021-10-29,C1,AFRM,rebalance_sell,,,1.0,3,487.378125,0.121875,2021-11-01
2021-10-29,C1,DOGZ,rebalance_sell,,,1.0,3614,14018.814420000002,3.50558,2021-11-01
2021-10-29,C1,RSI,rebalance_sell,,,1.0,712,14328.976859999999,3.5831399999999998,2021-11-01
2021-10-29,C1,TVTX,rebalance_sell,,,1.0,1,28.8027975,0.0072025,2021-11-01
2021-11-01,C1,HUDI,defensive_sell,6.0,-4.347091769647736,1.0,868,16253.57559,4.0644100000000005,2021-11-02
2021-11-01,C1,DOGZ,rebalance_sell,,,1.0,1,4.068982500000001,0.0010175000000000002,2021-11-02
2021-11-01,C1,HUDI,rebalance_sell,,,1.0,1,18.7253175,0.0046825,2021-11-02
2021-11-01,C1,METC,rebalance_sell,,,1.0,3,53.62659,0.01341,2021-11-02
2021-11-01,C1,RSI,rebalance_sell,,,1.0,1,20.924767499999998,0.0052325,2021-11-02
2021-11-02,C1,AMR,rebalance_sell,,,1.0,275,16245.687562500003,4.062437500000001,2021-11-03
2021-11-02,C1,TVTX,rebalance_sell,,,1.0,45,1356.8607,0.33930000000000005,2021-11-03
2021-11-03,C1,BGI,defensive_sell,6.0,-6.4486469650694875,1.0,4056,12975.9552,3.2448,2021-11-04
2021-11-03,C1,ENTA,rebalance_sell,,,1.0,174,15409.066770000001,3.85323,2021-11-04
2021-11-03,C1,SD,rebalance_sell,,,1.0,4,50.22744,0.01256,2021-11-04
2021-11-04,C1,CAR,defensive_sell,5.0,-1.9844173424662337,0.5,25,6801.799125,1.700875,2021-11-05
2021-11-04,C1,AUPH,rebalance_sell,,,1.0,501,15977.904525,3.995475,2021-11-05
2021-11-04,C1,CAR,rebalance_sell,,,1.0,25,6801.799125,1.7008750000000001,2021-11-05
2021-11-05,C1,AUPH,rebalance_sell,,,1.0,1,31.972005,0.007995,2021-11-08
2021-11-05,C1,CAR,rebalance_sell,,,1.0,1,297.385635,0.074365,2021-11-08
2021-11-05,C1,HUT,rebalance_sell,,,1.0,1399,20308.40163,5.07837,2021-11-08
2021-11-08,C1,ASLE,rebalance_sell,,,1.0,84,1922.2793100000001,0.48069000000000006,2021-11-09
2021-11-08,C1,HUT,rebalance_sell,,,1.0,2,31.79205,0.00795,2021-11-09
2021-11-09,C1,ENTA,defensive_sell,5.0,-1.5735559002961799,0.5,80,7546.912799999999,1.8872,2021-11-10
2021-11-09,C1,ASLE,rebalance_sell,,,1.0,1,22.8842775,0.0057225,2021-11-10
2021-11-09,C1,CCXI,rebalance_sell,,,1.0,78,2964.8186100000003,0.7413900000000001,2021-11-10
2021-11-09,C1,DOGZ,rebalance_sell,,,1.0,3480,14577.554700000002,3.6453,2021-11-10
2021-11-09,C1,ENTA,rebalance_sell,,,1.0,80,7546.9128,1.8872,2021-11-10
2021-11-09,C1,UPST,rebalance_sell,,,1.0,46,14427.052335,3.607665,2021-11-10
2021-11-10,C1,LEU,defensive_sell,4.0,-0.9501818619279968,0.25,71,4943.913712500001,1.2362875000000002,2021-11-11
2021-11-10,C1,CAR,rebalance_sell,,,1.0,6,1522.89918,0.38082,2021-11-11
2021-11-10,C1,DOGZ,rebalance_sell,,,1.0,1,4.0489875,0.0010125,2021-11-11
2021-11-10,C1,ENTA,rebalance_sell,,,1.0,1,89.65758000000001,0.022420000000000002,2021-11-11
2021-11-10,C1,LEU,rebalance_sell,,,1.0,216,15040.638900000002,3.7611000000000003,2021-11-11
2021-11-10,C1,UPST,rebalance_sell,,,1.0,1,256.5258525,0.0641475,2021-11-11
2021-11-11,C1,MARA,defensive_sell,6.0,-2.88835437356136,1.0,36,2544.20379,0.63621,2021-11-12
2021-11-11,C1,CAR,rebalance_sell,,,1.0,1,270.13245,0.06755,2021-11-12
2021-11-11,C1,MARA,rebalance_sell,,,1.0,1,70.6723275,0.0176725,2021-11-12
2021-11-12,C1,LTRX,defensive_sell,6.0,-3.946706543026826,1.0,724,6550.561950000001,1.6380500000000002,2021-11-15
2021-11-12,C1,HUDI,defensive_sell,5.0,-2.609288492582279,0.5,347,7219.2647325,1.8052675,2021-11-15
2021-11-12,C1,HUDI,rebalance_sell,,,1.0,347,7219.2647325,1.8052675,2021-11-15
2021-11-12,C1,TVTX,rebalance_sell,,,1.0,506,15080.089035,3.770965,2021-11-15
2021-11-12,C1,WFRD,rebalance_sell,,,1.0,487,15395.090264999999,3.849735,2021-11-15
2021-11-15,C1,DMRC,rebalance_sell,,,1.0,290,14281.82865,3.57135,2021-11-16
2021-11-15,C1,TVTX,rebalance_sell,,,1.0,2,58.725315,0.014685,2021-11-16
2021-11-15,C1,UUUU,rebalance_sell,,,1.0,1,10.2674325,0.0025675,2021-11-16
2021-11-16,C1,MARA,defensive_sell,6.0,-4.417400804643583,1.0,266,14724.737895,3.682105,2021-11-17
2021-11-16,C1,MARA,rebalance_sell,,,1.0,1,55.356157499999995,0.013842499999999999,2021-11-17
2021-11-18,C1,CLMT,rebalance_sell,,,1.0,613,7740.2544525,1.9355475000000002,2021-11-19
2021-11-18,C1,WFRD,rebalance_sell,,,1.0,2,60.124965,0.015035,2021-11-19
2021-11-19,C1,CLMT,rebalance_sell,,,1.0,1,14.266432499999999,0.0035675,2021-11-22
2021-11-19,C1,SM,rebalance_sell,,,1.0,381,11503.323449999998,2.87655,2021-11-22
2021-11-22,C1,RETO,defensive_sell,6.0,-5.33451406728036,1.0,7355,7867.882537500001,1.9674625000000003,2021-11-23
2021-11-22,C1,JWEL,defensive_sell,4.0,-1.4157535997477604,0.25,67,875.4710775000001,0.21892250000000002,2021-11-23
2021-11-22,C1,JWEL,rebalance_sell,,,1.0,201,2626.4132325,0.6567675000000001,2021-11-23
2021-11-22,C1,RETO,rebalance_sell,,,1.0,2,2.139465,0.000535,2021-11-23
2021-11-22,C1,SM,rebalance_sell,,,1.0,1,30.3924,0.0076,2021-11-23
2021-11-22,C1,UEC,rebalance_sell,,,1.0,3047,12489.576825,3.123175,2021-11-23
2021-11-23,C1,DOCN,defensive_sell,6.0,-4.4309972051219635,1.0,136,13455.19536,3.36464,2021-11-24
2021-11-23,C1,DOCN,rebalance_sell,,,1.0,1,98.93526,0.024739999999999998,2021-11-24
2021-11-23,C1,JWEL,rebalance_sell,,,1.0,1,12.896775,0.003225,2021-11-24
2021-11-23,C1,UEC,rebalance_sell,,,1.0,2,8.737815,0.0021850000000000003,2021-11-24
2021-11-24,C1,LGVN,defensive_sell,5.0,-2.6936112540210218,0.5,336,14209.246799999999,3.5532,2021-11-26
2021-11-24,C1,AEHR,rebalance_sell,,,1.0,1385,24799.1486625,6.2013375,2021-11-26
2021-11-24,C1,LGVN,rebalance_sell,,,1.0,336,14209.246799999999,3.5532,2021-11-26
2021-11-26,C1,AEHR,rebalance_sell,,,1.0,1,17.075729999999997,0.0042699999999999995,2021-11-29
2021-11-26,C1,DOGZ,rebalance_sell,,,1.0,2436,11933.4159,2.9841,2021-11-29
2021-11-29,C1,JWEL,defensive_sell,6.0,-3.573851276159648,1.0,1315,12765.457837500002,3.1921625000000002,2021-11-30
2021-11-29,C1,TRT,defensive_sell,5.0,-1.8036188783444844,0.5,681,6855.9555825,1.7144175000000001,2021-11-30
2021-11-29,C1,DOGZ,rebalance_sell,,,1.0,1,4.7588099999999995,0.0011899999999999999,2021-11-30
2021-11-29,C1,TRT,rebalance_sell,,,1.0,681,6855.9555825,1.7144175000000001,2021-11-30
2021-11-30,C1,LEU,rebalance_sell,,,1.0,220,12204.748050000002,3.05195,2021-12-01
2021-11-30,C1,SJT,rebalance_sell,,,1.0,1552,9914.80068,2.47932,2021-12-01
2021-11-30,C1,TRT,rebalance_sell,,,1.0,1,8.7678075,0.0021925,2021-12-01
2021-12-01,C1,LEU,rebalance_sell,,,1.0,3,161.35965,0.04035,2021-12-02
2021-12-01,C1,SJT,rebalance_sell,,,1.0,1,5.8485375,0.0014625,2021-12-02
2021-12-02,C1,LAC,defensive_sell,4.0,-2.4235617168061827,0.25,80,2754.5112,0.6888,2021-12-03
2021-12-02,C1,AEHR,rebalance_sell,,,1.0,797,12438.0597075,3.1102925,2021-12-03
2021-12-02,C1,CAR,rebalance_sell,,,1.0,45,12062.383650000002,3.0163500000000005,2021-12-03
2021-12-02,C1,LAC,rebalance_sell,,,1.0,243,8366.82777,2.0922300000000003,2021-12-03
2021-12-02,C1,LEU,rebalance_sell,,,1.0,1,53.766555000000004,0.013445,2021-12-03
2021-12-03,C1,SMID,rebalance_sell,,,1.0,275,8602.5988125,2.1511875000000003,2021-12-06
2021-12-06,C1,ENVX,defensive_sell,6.0,-2.9180930017978937,1.0,454,14311.041345000001,3.5786550000000004,2021-12-07
2021-12-06,C1,SRTS,defensive_sell,4.0,-1.664055950681301,0.25,421,3114.62115,0.77885,2021-12-07
2021-12-06,C1,SRTS,rebalance_sell,,,1.0,1264,9351.2616,2.3384,2021-12-07
2021-12-07,C1,CLMT,rebalance_sell,,,1.0,859,13285.4078175,3.3221825000000007,2021-12-08
2021-12-07,C1,SRTS,rebalance_sell,,,1.0,1,7.9480125,0.0019875,2021-12-08
2021-12-08,C1,CAR,rebalance_sell,,,1.0,49,12156.310162500002,3.0398375000000004,2021-12-09
2021-12-08,C1,CCB,rebalance_sell,,,1.0,153,6893.9860725,1.7239275,2021-12-09
2021-12-09,C1,CCB,rebalance_sell,,,1.0,1,44.2789275,0.0110725,2021-12-10
2021-12-09,C1,CLMT,rebalance_sell,,,1.0,2,29.572605,0.007395,2021-12-10
2021-12-09,C1,DOGZ,rebalance_sell,,,1.0,2477,12753.360862500002,3.1891375,2021-12-10
2021-12-10,C1,ACET,rebalance_sell,,,1.0,210,2916.170775,0.729225,2021-12-13
2021-12-10,C1,DOGZ,rebalance_sell,,,1.0,1,5.298675,0.001325,2021-12-13
2021-12-10,C1,LCID,rebalance_sell,,,1.0,349,13140.054164999998,3.2858350000000005,2021-12-13
2021-12-13,C1,ACET,rebalance_sell,,,1.0,1,14.9862525,0.0037475,2021-12-14
2021-12-13,C1,CAR,rebalance_sell,,,1.0,51,11967.217447500001,2.9925525000000004,2021-12-14
2021-12-13,C1,LCID,rebalance_sell,,,1.0,1,39.1402125,0.0097875,2021-12-14
2021-12-14,C1,SRTS,defensive_sell,6.0,-3.206902728670234,1.0,1860,13667.58225,3.4177500000000003,2021-12-15
2021-12-14,C1,AOSL,defensive_sell,6.0,-2.9706009006042677,1.0,257,12708.042195000002,3.177805,2021-12-15
2021-12-14,C1,AOSL,rebalance_sell,,,1.0,2,98.89527,0.024730000000000002,2021-12-15
2021-12-14,C1,XPOF,rebalance_sell,,,1.0,560,10805.297999999999,2.702,2021-12-15
2021-12-15,C1,XPOF,rebalance_sell,,,1.0,2,38.290425,0.009575,2021-12-16
2021-12-16,C1,CLMT,rebalance_sell,,,1.0,913,11802.138727499998,2.9512725,2021-12-17
2021-12-17,C1,AOSL,rebalance_sell,,,1.0,27,1364.77872,0.34128000000000003,2021-12-20
2021-12-17,C1,CLMT,rebalance_sell,,,1.0,1,13.7465625,0.0034375,2021-12-20
2021-12-17,C1,PBT,rebalance_sell,,,1.0,1432,12312.1212,3.0788,2021-12-20
2021-12-20,C1,PBT,rebalance_sell,,,1.0,4,33.27168,0.008320000000000001,2021-12-21
2021-12-20,C1,VRDN,rebalance_sell,,,1.0,552,10982.0538,2.7462,2021-12-21
2021-12-21,C1,BWMN,rebalance_sell,,,1.0,619,12890.546557499998,3.2234424999999995,2021-12-22
2021-12-21,C1,OCC,rebalance_sell,,,1.0,4,21.35466,0.00534,2021-12-22
2021-12-22,C1,BWMN,rebalance_sell,,,1.0,1,20.99475,0.00525,2021-12-23
2021-12-23,C1,ASRT,rebalance_sell,,,1.0,6619,14558.15955,3.6404500000000004,2021-12-27
2021-12-27,C1,ACET,rebalance_sell,,,1.0,884,13707.41229,3.4277100000000003,2021-12-28
2021-12-27,C1,PBT,rebalance_sell,,,1.0,1,9.217695,0.002305,2021-12-28
2021-12-28,C1,ASRT,rebalance_sell,,,1.0,27,52.366905,0.013095,2021-12-29
2021-12-29,C1,REAX,defensive_sell,4.0,-1.6191180102197986,0.25,949,3557.8603125,0.8896875,2021-12-30
2021-12-29,C1,ASRT,rebalance_sell,,,1.0,1,1.9295175,0.0004825,2021-12-30
2021-12-29,C1,REAX,rebalance_sell,,,1.0,2849,10681.0790625,2.6709375000000004,2021-12-30
2021-12-31,C1,BXC,rebalance_sell,,,1.0,60,5744.163600000001,1.4364000000000001,2022-01-03
2021-12-31,C1,PETZ,rebalance_sell,,,1.0,1,3.8490375,0.0009625,2022-01-03
2022-01-03,C1,OXBR,rebalance_sell,,,1.0,2380,12468.0822,3.1178000000000003,2022-01-04
2022-01-04,C1,JWEL,defensive_sell,6.0,-6.364912365066388,1.0,1411,9775.7854425,2.4445574999999997,2022-01-05
2022-01-04,C1,SMID,defensive_sell,6.0,-4.324256236400975,1.0,355,13710.2215875,3.4284125000000003,2022-01-05
2022-01-04,C1,CLFD,rebalance_sell,,,1.0,168,13604.598,3.4019999999999997,2022-01-05
2022-01-04,C1,JWEL,rebalance_sell,,,1.0,2,13.856535,0.0034649999999999998,2022-01-05
2022-01-04,C1,OXBR,rebalance_sell,,,1.0,3,15.23619,0.00381,2022-01-05
2022-01-04,C1,SMID,rebalance_sell,,,1.0,1,38.6203425,0.009657500000000001,2022-01-05
2022-01-05,C1,TRT,rebalance_sell,,,1.0,1172,11963.128470000001,2.9915300000000005,2022-01-06
2022-01-06,C1,AOSL,rebalance_sell,,,1.0,226,12833.590799999998,3.2092,2022-01-07
