date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,rebalance_cadence,is_rebalance_day,equity_base100
2018-04-17,C4,102771.24539289551,314.74539289551626,0.0,20,0.05389056032965876,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,0,102.76545464108635
2018-04-18,C4,102783.69650082066,314.7665008206747,0.0,20,0.05415644882897898,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,0,102.777905047441
2018-04-19,C4,102313.09761016139,314.7876101614043,0.0,20,0.05472026681600505,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,0,102.30733267316154
2018-04-20,C4,101479.58884583351,314.8088458335184,0.0,20,0.05677003686674408,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.4738708737446
2018-04-23,C4,100869.27008293818,314.8300829381977,0.0,20,0.056044819154056985,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,100.86358649988938
2018-04-24,C4,99319.00132147555,314.8513214755388,0.0,20,0.057074677801601,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,99.31340508991889
2018-04-25,C4,99937.15256144563,314.8725614456383,0.0,20,0.05735204429079532,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,99.93152149951986
2018-04-26,C4,101362.80380284859,314.893802848593,0.0,20,0.05675257376649575,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.35709241113335
2018-04-27,C4,101145.4784420178,3.286142017822814,33982.302299999996,15,0.05676378310169632,33.593345,6.746031746031747e-05,0,0,0,0,0,0,10,1,101.13977929572415
2018-04-30,C4,101368.85763425857,33987.86763425857,0.0,15,0.057528516509878815,33.593345,6.706349206349206e-05,0,0,0,0,0,0,10,0,101.36314590143397
2018-05-01,C4,101836.83046659897,33990.16046659898,0.0,15,0.058202911194727695,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.8310923653625
2018-05-02,C4,101665.8434536146,33992.45345361459,0.0,15,0.0568902967164078,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.6601149868177
2018-05-03,C4,101475.30659531584,33994.746595315824,0.0,15,0.057468168322530495,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.46958886451473
2018-05-04,C4,101717.31989171312,33997.03989171313,0.0,15,0.05686150604594532,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.71158852442326
2018-05-07,C4,102746.88334281695,33999.33334281694,0.0,15,0.058611802169287026,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,102.74109396371263
2018-05-08,C4,102862.90694863768,34001.62694863769,0.0,15,0.06039883748475264,33.593345,6.746031746031747e-05,0,0,0,0,0,0,10,0,102.85711103206366
2018-05-09,C4,103551.84070918584,34003.92070918582,0.0,15,0.06478378321482513,33.593345,6.746031746031747e-05,0,0,0,0,0,0,10,0,103.54600597392857
2018-05-10,C4,103457.70462447175,34006.21462447176,0.0,15,0.067935781346704,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,103.45187519340926
2018-05-11,C4,103264.68830974484,0.11523224483948227,44296.613077500006,16,0.06641418390213456,53.1696675,6.746031746031747e-05,1,0,1,0,1,1,10,1,103.25886975438567
2018-05-14,C4,105292.59713109909,44299.71658109908,2677.13055,16,0.07472861544295605,53.83911750000001,6.746031746031747e-05,1,2,1,0,3,3,10,0,105.28666431112599
2018-05-15,C4,107085.56620411982,46980.016204119835,0.0,16,0.07838908918872627,53.83911750000001,6.746031746031747e-05,1,2,1,0,2,3,10,0,107.07953235745522
2018-05-16,C4,107052.73549092725,46983.18549092726,0.0,16,0.07709415328952014,53.83911750000001,6.746031746031747e-05,1,2,1,0,2,3,10,0,107.04670349414305
2018-05-17,C4,107376.54499153577,46986.35499153578,0.0,16,0.0768616647206387,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,107.37049474937133
2018-05-18,C4,108038.03470595983,46989.52470595982,0.0,16,0.0838406587518231,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,108.03194719147523
2018-05-21,C4,107382.73463421379,46992.694634213796,0.0,16,0.08080200257104886,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,107.37668404328753
2018-05-22,C4,107594.50477631215,46995.86477631214,0.0,16,0.08536737093679313,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,107.58844225297885
2018-05-23,C4,107141.42453476929,46999.03513226928,2.3894025,16,0.09060454480750108,53.839715000000005,6.746031746031747e-05,1,3,2,0,1,4,10,0,107.13538754070946
2018-05-24,C4,107481.87526578948,47004.59526578948,0.0,16,0.09084303726423526,53.839715000000005,6.746031746031747e-05,1,3,2,0,1,4,10,0,107.47581908868209
2018-05-25,C4,106628.03646426988,6.389081769885076,23404.617382500004,20,0.09402030021775142,71.4389475,6.746031746031747e-05,1,3,3,0,2,5,10,1,106.62202839759034
2018-05-29,C4,107018.43941569803,23412.585778198038,4024.4436375000005,19,0.08595883148946962,72.44531,6.746031746031747e-05,1,4,4,1,4,8,10,0,107.01240935136155
2018-05-30,C4,109146.3503264126,27438.880326412593,0.0,19,0.09217440592299342,72.44531,6.746031746031747e-05,1,4,4,1,1,8,10,0,109.14020036274137
2018-05-31,C4,109084.11136199017,27440.731361990172,0.0,19,0.09080314150545862,72.44531,6.746031746031747e-05,1,4,4,1,1,8,10,0,109.07796490523758
2018-06-01,C4,109318.09252243918,27442.5825224392,0.0,19,0.0931920761232533,72.44531,6.746031746031747e-05,1,4,4,1,1,8,10,0,109.31193288177678
2018-06-04,C4,109559.69380776808,27444.433807768095,0.0,19,0.09801286975884765,72.44531,6.746031746031747e-05,1,4,4,1,0,8,10,0,109.55352055383212
2018-06-05,C4,111142.20725048528,27446.28521798529,31.862032499999998,17,0.09776070017677788,72.45327750000001,6.746031746031747e-05,1,4,4,3,2,10,10,0,111.13594482819732
2018-06-06,C4,111994.95093502205,27480.00093502203,0.0,17,0.10073561268441106,72.45327750000001,6.746031746031747e-05,1,4,4,3,0,10,10,0,111.98864046401175
2018-06-07,C4,111055.95474460893,27481.85474460892,0.0,17,0.09942591575024042,72.45327750000001,6.746031746031747e-05,1,4,4,3,0,10,10,0,111.04969718230737
2018-06-08,C4,110954.2540192544,27483.708679254392,698.46534,17,0.09951704959490656,72.62793750000002,6.746031746031747e-05,1,5,4,3,1,11,10,0,110.9480021873851
2018-06-11,C4,112328.83581122622,3.0311987262241993,31293.724612500002,17,0.10263597870252106,87.49635,6.746031746031747e-05,1,5,4,3,0,11,10,1,112.32250652712825
2018-06-12,C4,113506.61710030875,31298.867100308733,0.0,17,0.11009225998654142,87.49635,6.746031746031747e-05,1,5,4,3,0,11,10,0,113.50022145290941
2018-06-13,C4,113402.81853181947,31300.97853181947,0.0,17,0.11056656406191379,87.49635,6.746031746031747e-05,1,5,4,3,0,11,10,0,113.39642873305753
2018-06-14,C4,115762.77852623258,31303.338526232583,0.0,17,0.1150210816422543,87.49635,7.53968253968254e-05,1,5,4,3,0,11,10,0,115.75625575309093
2018-06-15,C4,116111.07869858177,31305.698698581782,0.0,17,0.12106045484677504,87.49635,7.53968253968254e-05,1,5,4,3,0,11,10,0,116.10453630010771
2018-06-18,C4,117639.9280238805,31308.059048880485,1483.728975,17,0.11786678411759384,87.86737500000001,7.53968253968254e-05,1,6,4,3,1,12,10,0,117.63329948081451
2018-06-19,C4,118517.50343321086,32794.27343321087,0.0,17,0.11687488850797446,87.86737500000001,7.579365079365079e-05,1,6,4,3,0,12,10,0,118.51082544225339
2018-06-20,C4,118717.61204452006,32796.77204452007,0.0,17,0.1229815841858818,87.86737500000001,7.619047619047618e-05,1,6,4,3,0,12,10,0,118.71092277823652
2018-06-21,C4,115632.13898869965,32799.27084619965,5725.9981425000005,17,0.12400410582564152,89.29923250000002,7.619047619047618e-05,1,6,4,4,1,13,10,0,115.62562357657747
2018-06-22,C4,119219.16320228929,38528.20424728927,10921.448955,17,0.13709121554785547,92.03027750000001,7.619047619047618e-05,1,6,6,5,3,16,10,0,119.21244567558851
2018-06-25,C4,117770.07999890311,7.214231403112565,28217.8737675,18,0.1411159778456021,111.4440305,7.619047619047618e-05,1,6,6,6,3,17,10,1,117.76344412228985
2018-06-26,C4,118966.67848179826,28227.23848179827,0.0,18,0.14029003930334596,111.4440305,7.619047619047618e-05,1,6,7,6,2,17,10,0,118.95997518160944
2018-06-27,C4,116707.0079272546,28229.377927254627,0.0,18,0.13677550546021872,111.4440305,7.579365079365079e-05,1,6,7,6,2,17,10,0,116.70043195053357
2018-06-28,C4,115425.09553486736,28231.517534867366,0.0,18,0.13694890116183575,111.4440305,7.579365079365079e-05,1,6,7,6,1,17,10,0,115.4185917888221
2018-06-29,C4,115593.26730464878,28233.657304648776,0.0,18,0.13448983978476733,111.4440305,7.579365079365079e-05,1,6,7,6,1,17,10,0,115.58675408279173
2018-07-02,C4,115908.88823661115,28235.79723661115,0.0,18,0.1303167533551491,111.4440305,7.579365079365079e-05,1,6,7,6,0,17,10,0,115.90235723076718
2018-07-03,C4,116740.24603076678,28237.93733076678,0.0,18,0.13298704198300573,111.4440305,7.579365079365079e-05,1,6,7,6,0,17,10,0,116.73366818121053
2018-07-05,C4,116660.28458712797,28240.07758712796,0.0,18,0.14003771770159534,111.4440305,7.579365079365079e-05,1,6,7,6,0,17,10,0,116.65371124308173
2018-07-06,C4,117392.789673207,28242.21800570698,6451.196797500001,18,0.13862265344661215,113.057233,7.579365079365079e-05,1,6,7,7,1,18,10,0,117.38617505540626
2018-07-09,C4,118351.38134377344,34696.04434377341,0.0,18,0.13666473357854858,113.057233,7.579365079365079e-05,1,6,7,7,1,18,10,0,118.34471271313643
2018-07-10,C4,119459.58537873143,9.565616231436794,18356.3597625,17,0.1352196221742113,126.31692299999997,7.579365079365079e-05,1,7,7,7,1,18,10,1,119.45285430519516
2018-07-11,C4,119632.71239926608,18367.317399266092,0.0,17,0.1435219486012869,126.31692299999997,7.579365079365079e-05,1,7,7,7,1,18,10,0,119.62597157070931
2018-07-12,C4,120707.61607530707,18368.709525307066,0.0,17,0.14885307641889234,126.31692299999997,7.579365079365079e-05,1,7,7,7,0,18,10,0,120.70081468019413
2018-07-13,C4,121206.48175686234,18370.101756862354,0.0,17,0.1508033212008081,126.31692299999997,7.579365079365079e-05,1,7,7,7,0,18,10,0,121.19965225264811
2018-07-16,C4,119652.17409393996,18371.494093939957,0.0,17,0.1588987424923266,126.31692299999997,7.579365079365079e-05,1,7,7,7,0,18,10,0,119.64543216879393
2018-07-17,C4,119894.29663654785,18372.88653654787,1119.3201000000001,17,0.15899004819040954,126.59682299999997,7.579365079365079e-05,1,8,7,7,1,19,10,0,119.88754106875746
2018-07-18,C4,118817.41402205086,19493.68402205088,0.0,17,0.1553210036752276,126.59682299999997,7.579365079365079e-05,1,8,7,7,0,19,10,0,118.81071913232198
2018-07-19,C4,119712.41151953032,19495.161519530327,0.0,17,0.15693159766424952,126.59682299999997,7.579365079365079e-05,1,8,7,7,0,19,10,0,119.70566620024444
2018-07-20,C4,119550.31332899471,19496.639128994702,0.0,17,0.1587979108658321,126.59682299999997,7.579365079365079e-05,1,8,7,7,0,19,10,0,119.54357714329853
2018-07-23,C4,119825.45055045249,19498.116850452494,0.0,17,0.16573924745342844,126.59682299999997,7.579365079365079e-05,1,8,7,7,0,19,10,0,119.81869886186583
2018-07-24,C4,117304.15610860896,0.17359610897860409,35501.0725125,18,0.15955155060892534,140.3475779999999,7.579365079365079e-05,1,8,7,7,0,19,10,1,117.29754648495782
2018-07-25,C4,118088.63687765929,35503.936877659275,0.0,18,0.1641712573927399,140.3475779999999,7.579365079365079e-05,1,8,7,7,0,19,10,0,118.08198305163017
2018-07-26,C4,117760.26785065279,35506.627850652774,0.0,18,0.1616314258399888,140.3475779999999,7.579365079365079e-05,1,8,7,7,0,19,10,0,117.75363252691515
2018-07-27,C4,114353.40362760494,35509.31902760494,0.0,18,0.15805038963997248,140.3475779999999,7.579365079365079e-05,1,9,7,7,0,19,10,0,114.34696026714543
2018-07-30,C4,112076.95520853123,35512.01040853124,0.0,18,0.15647320153701938,140.3475779999999,7.579365079365079e-05,1,9,7,7,0,19,10,0,112.0706401169056
2018-07-31,C4,116076.52426844716,35514.701993447125,5389.552275000001,17,0.16762528101721472,141.6953029999999,7.579365079365079e-05,1,9,7,8,1,20,10,0,116.06998381697811
2018-08-01,C4,117220.2445512111,40907.35455121112,0.0,17,0.1720728367119893,141.6953029999999,7.579365079365079e-05,1,9,7,8,1,20,10,0,117.21363965564319
2018-08-02,C4,120463.88506895688,40910.455068956864,0.0,17,0.18396667173164996,141.6953029999999,7.579365079365079e-05,0,9,7,8,0,20,10,0,120.45709740711885
2018-08-03,C4,120825.83742170216,40913.55582170217,0.0,17,0.19299828991552695,141.6953029999999,7.579365079365079e-05,0,9,7,8,0,20,10,0,120.81902936528554
2018-08-06,C4,120607.57840946484,40916.65680946484,0.0,17,0.1892499650603115,141.6953029999999,7.579365079365079e-05,1,9,7,8,0,20,10,0,120.60078265107734
2018-08-07,C4,117942.53788798208,0.31030298206046875,17165.367585,16,0.18406844882903034,156.21424799999994,7.579365079365079e-05,1,9,7,8,0,20,10,1,117.93589229405121
2018-08-08,C4,116862.73453737755,17166.978937377535,0.0,16,0.1830506541258284,156.21424799999994,7.579365079365079e-05,1,9,7,8,0,20,10,0,116.85614978608008
2018-08-09,C4,118377.97002538427,17168.280085384296,5364.098639999999,16,0.18750650982814018,157.55560799999995,7.579365079365079e-05,1,9,7,9,1,21,10,0,118.37129989658057
2018-08-10,C4,118817.88001262894,22534.086536628958,0.0,16,0.18360367983068943,157.55560799999995,7.579365079365079e-05,1,9,7,9,1,21,10,0,118.81118509664333
2018-08-13,C4,119141.43057731485,22535.794477314867,0.0,16,0.18778639715494538,157.55560799999995,7.579365079365079e-05,1,9,7,9,1,21,10,0,119.13471743053901
2018-08-14,C4,120695.04254745186,22537.502547451837,0.0,16,0.19601517593979648,157.55560799999995,7.579365079365079e-05,1,9,7,9,1,21,10,0,120.68824186080731
2018-08-15,C4,117689.20894704967,22539.210747049678,5055.535800000001,15,0.19814204045242317,158.81980799999994,7.579365079365079e-05,1,9,7,10,2,22,10,0,117.68257762719925
2018-08-16,C4,119075.33191642948,27596.849003929456,1491.1771125,15,0.20105306124027525,159.19269549999993,7.619047619047618e-05,1,10,7,10,2,23,10,0,119.06862249405083
2018-08-17,C4,118985.8633469907,29090.24234699071,0.0,15,0.20102623393373856,159.19269549999993,7.619047619047618e-05,1,10,7,10,1,23,10,0,118.97915896581088
2018-08-20,C4,121068.93154640764,29092.45874640763,0.0,15,0.20969673784779766,159.19269549999993,7.619047619047618e-05,0,10,7,10,1,23,10,0,121.06210979260186
2018-08-21,C4,122302.59599855183,0.2588339518091012,24504.8138646,16,0.20740835296987778,172.59166307499993,7.619047619047618e-05,0,10,7,10,1,23,10,1,122.29570473265021
2018-08-22,C4,123650.03625170981,24506.939751709797,0.0,16,0.21719556915721192,172.59166307499993,7.619047619047618e-05,0,10,7,10,1,23,10,0,123.64306906289752
2018-08-23,C4,124573.75894711947,24508.806947119454,0.0,16,0.21881542493689282,172.59166307499993,7.619047619047618e-05,0,10,7,10,1,23,10,0,124.56673971019929
2018-08-24,C4,125777.42678479163,24510.674284791618,0.0,16,0.21537425826297385,172.59166307499993,7.619047619047618e-05,0,10,7,10,1,23,10,0,125.77033972596581
2018-08-27,C4,127902.39176473714,24512.54176473713,0.0,16,0.22852113706960644,172.59166307499993,7.619047619047618e-05,0,10,7,10,1,23,10,0,127.89518497256805
2018-08-28,C4,126834.53018696682,24514.409386966825,0.0,16,0.22593642250069745,172.59166307499993,7.619047619047618e-05,0,10,7,10,1,23,10,0,126.8273835645596
2018-08-29,C4,127670.51365149158,24516.277151491548,0.0,16,0.22633714844196837,172.59166307499993,7.619047619047618e-05,1,10,7,10,1,23,10,0,127.66331992473393
2018-08-30,C4,131158.49005832215,24518.14505832214,5593.8012,16,0.23711236677222416,173.99046307499992,7.619047619047618e-05,1,10,7,11,1,24,10,0,131.15109979793672
2018-08-31,C4,133978.92855266153,30114.228552661556,0.0,16,0.24076278522649228,173.99046307499992,7.579365079365079e-05,1,10,7,11,1,24,10,0,133.97137937176043
2018-09-04,C4,134630.2689700751,30116.522970075093,0.0,16,0.24421268895561696,173.99046307499992,7.619047619047618e-05,1,10,7,11,1,24,10,0,134.62268308872643
2018-09-05,C4,130529.32015836966,7.208071719666971,18359.062486649997,17,0.24144644254457318,186.1068239249999,7.619047619047618e-05,1,10,7,12,2,25,10,1,130.5219653492111
