date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,rebalance_cadence,is_rebalance_day,equity_base100
2018-03-20,C1,100304.34252183803,100304.34252183803,0.0,0,0.0,0.0,5.714285714285714e-05,0,0,0,0,0,0,10,0,100.29869077021525
2018-03-21,C1,100310.07419855356,100310.07419855356,0.0,0,0.0,0.0,5.714285714285714e-05,0,0,0,0,0,0,10,0,100.30442212397355
2018-03-22,C1,100316.76153683347,100316.76153683347,0.0,0,0.0,0.0,6.666666666666666e-05,0,0,0,0,0,0,10,0,100.31110908544849
2018-03-23,C1,100323.44932093592,100323.44932093592,0.0,0,0.0,0.0,6.666666666666666e-05,0,0,0,0,0,0,10,0,100.31779649272086
2018-03-26,C1,100330.13755089065,100330.13755089065,0.0,0,0.0,0.0,6.666666666666666e-05,0,0,0,0,0,0,10,0,100.32448434582035
2018-03-27,C1,100336.82622672737,100336.82622672737,0.0,0,0.0,0.0,6.666666666666666e-05,0,0,0,0,0,0,10,0,100.33117264477673
2018-03-28,C1,100343.51534847582,100343.51534847582,0.0,0,0.0,0.0,6.666666666666666e-05,0,0,0,0,0,0,10,0,100.33786138961973
2018-03-29,C1,100350.20491616572,100350.20491616572,0.0,0,0.0,0.0,6.666666666666666e-05,0,0,0,0,0,0,10,1,100.34455058037904
2018-04-02,C1,100356.8949298268,100356.8949298268,0.0,0,0.0,0.0,6.666666666666666e-05,0,0,0,0,0,0,10,0,100.3512402170844
2018-04-03,C1,100363.62521365343,100363.62521365343,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.35797012168626
2018-04-04,C1,100370.3559488364,100370.3559488364,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.36470047761901
2018-04-05,C1,100377.08713540598,100377.08713540598,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.37143128491293
2018-04-06,C1,100383.81877339243,100383.81877339243,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.37816254359831
2018-04-09,C1,100390.55086282603,100390.55086282603,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.38489425370538
2018-04-10,C1,100397.28340373706,100397.28340373706,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.39162641526444
2018-04-11,C1,100404.0163961558,100404.0163961558,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.39835902830578
2018-04-12,C1,100410.74984011252,100410.74984011252,0.0,0,0.0,0.0,6.706349206349206e-05,0,0,0,0,0,0,10,0,100.40509209285966
2018-04-13,C1,100385.75318129154,314.70318129153316,0.0,20,0.050011080665335196,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,1,100.3800968425012
2018-04-16,C1,101493.50428638583,314.72428638583403,0.0,20,0.05294131912953126,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,0,101.48778553021704
2018-04-17,C1,102771.24539289551,314.74539289551626,0.0,20,0.05389056032965876,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,0,102.76545464108635
2018-04-18,C1,102783.69650082066,314.7665008206747,0.0,20,0.05415644882897898,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,0,102.777905047441
2018-04-19,C1,102313.09761016139,314.7876101614043,0.0,20,0.05472026681600505,25.0177625,6.706349206349206e-05,0,0,0,0,0,0,10,0,102.30733267316154
2018-04-20,C1,101479.58884583351,314.8088458335184,0.0,20,0.05677003686674408,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.4738708737446
2018-04-23,C1,100869.27008293818,314.8300829381977,0.0,20,0.056044819154056985,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,100.86358649988938
2018-04-24,C1,99319.00132147555,314.8513214755388,0.0,20,0.057074677801601,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,99.31340508991889
2018-04-25,C1,99937.15256144563,314.8725614456383,0.0,20,0.05735204429079532,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,99.93152149951986
2018-04-26,C1,101362.80380284859,314.893802848593,0.0,20,0.05675257376649575,25.0177625,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.35709241113335
2018-04-27,C1,101145.4784420178,3.286142017822814,33982.302299999996,15,0.05676378310169632,33.593345,6.746031746031747e-05,0,0,0,0,0,0,10,1,101.13977929572415
2018-04-30,C1,101368.85763425857,33987.86763425857,0.0,15,0.057528516509878815,33.593345,6.706349206349206e-05,0,0,0,0,0,0,10,0,101.36314590143397
2018-05-01,C1,101836.83046659897,33990.16046659898,0.0,15,0.058202911194727695,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.8310923653625
2018-05-02,C1,101665.8434536146,33992.45345361459,0.0,15,0.0568902967164078,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.6601149868177
2018-05-03,C1,101475.30659531584,33994.746595315824,0.0,15,0.057468168322530495,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.46958886451473
2018-05-04,C1,101717.31989171312,33997.03989171313,0.0,15,0.05686150604594532,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,101.71158852442326
2018-05-07,C1,102746.88334281695,33999.33334281694,0.0,15,0.058611802169287026,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,102.74109396371263
2018-05-08,C1,102862.90694863768,34001.62694863769,0.0,15,0.06039883748475264,33.593345,6.746031746031747e-05,0,0,0,0,0,0,10,0,102.85711103206366
2018-05-09,C1,103551.84070918584,34003.92070918582,0.0,15,0.06478378321482513,33.593345,6.746031746031747e-05,0,0,0,0,0,0,10,0,103.54600597392857
2018-05-10,C1,103457.70462447175,34006.21462447176,0.0,15,0.067935781346704,33.593345,6.746031746031747e-05,1,0,0,0,0,0,10,0,103.45187519340926
2018-05-11,C1,103264.68830974484,0.11523224484039184,44296.613077500006,16,0.06641418390213456,53.1696675,6.746031746031747e-05,1,0,1,0,1,1,10,1,103.25886975438567
2018-05-14,C1,105292.59713109909,44299.71658109908,2677.13055,16,0.07472861544295605,53.83911750000001,6.746031746031747e-05,1,2,1,0,3,3,10,0,105.28666431112599
2018-05-15,C1,107085.56620411982,46980.016204119835,0.0,16,0.07838908918872627,53.83911750000001,6.746031746031747e-05,1,2,1,0,2,3,10,0,107.07953235745522
2018-05-16,C1,107052.73549092725,46983.18549092726,0.0,16,0.07709415328952014,53.83911750000001,6.746031746031747e-05,1,2,1,0,2,3,10,0,107.04670349414305
2018-05-17,C1,107376.54499153577,46986.35499153578,0.0,16,0.0768616647206387,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,107.37049474937133
2018-05-18,C1,108038.03470595983,46989.52470595982,0.0,16,0.0838406587518231,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,108.03194719147523
2018-05-21,C1,107382.73463421379,46992.694634213796,0.0,16,0.08080200257104886,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,107.37668404328753
2018-05-22,C1,107594.50477631215,46995.86477631214,0.0,16,0.08536737093679313,53.83911750000001,6.746031746031747e-05,1,3,1,0,0,3,10,0,107.58844225297885
2018-05-23,C1,107141.42453476929,46999.03513226928,2.3894025,16,0.09060454480750108,53.839715000000005,6.746031746031747e-05,1,3,2,0,1,4,10,0,107.13538754070946
2018-05-24,C1,107481.87526578948,47004.59526578948,0.0,16,0.09084303726423526,53.839715000000005,6.746031746031747e-05,1,3,2,0,1,4,10,0,107.47581908868209
2018-05-25,C1,106628.03464876389,2.267773763893012,23406.646875000002,20,0.09402030181859136,71.440485,6.746031746031747e-05,1,3,3,0,2,5,10,1,106.62202658218662
2018-05-29,C1,107018.2980040775,23410.493821577504,4022.2641825,20,0.0859589450735752,72.4463025,6.746031746031747e-05,1,4,4,0,4,7,10,0,107.01226794770902
2018-05-30,C1,109146.41862664129,27434.60862664127,0.0,20,0.09217434824329047,72.4463025,6.746031746031747e-05,1,4,4,0,1,7,10,0,109.1402686591216
2018-05-31,C1,109084.01937404863,27436.459374048627,0.0,20,0.09080321807757359,72.4463025,6.746031746031747e-05,1,4,4,0,1,7,10,0,109.07787292247919
2018-06-01,C1,109317.94024630796,27438.31024630799,0.0,20,0.09319220593661039,72.4463025,6.746031746031747e-05,1,4,4,0,1,7,10,0,109.31178061422573
2018-06-04,C1,109559.39124342777,27440.16124342778,0.0,20,0.09801314043577405,72.4463025,6.746031746031747e-05,1,4,4,0,0,7,10,0,109.55321800654009
2018-06-05,C1,111141.93439791643,27442.012365416427,31.862032499999998,18,0.09776094017852269,72.45427000000001,6.746031746031747e-05,1,4,4,2,2,9,10,0,111.13567199100265
2018-06-06,C1,111994.7377942052,27475.72779420518,0.0,18,0.10073580439762184,72.45427000000001,6.746031746031747e-05,1,4,4,2,0,9,10,0,111.98842733520455
2018-06-07,C1,111056.00131552464,27477.581315524632,0.0,18,0.09942587405635726,72.45427000000001,6.746031746031747e-05,0,4,4,2,0,9,10,0,111.04974375059902
2018-06-08,C1,110954.36496188323,27479.43496188322,0.0,18,0.09951695008838332,72.45427000000001,6.746031746031747e-05,0,4,4,2,0,9,10,0,110.94811312376277
2018-06-11,C1,112317.88997691183,0.2969144118087355,31979.753062500004,18,0.10264598099527962,87.31927499999999,6.746031746031747e-05,0,4,4,2,0,9,10,1,112.31156130956819
2018-06-12,C1,113462.74736123567,31982.207361235654,0.0,18,0.11013482654545083,87.31927499999999,6.746031746031747e-05,0,4,4,2,0,9,10,0,113.45635418572202
2018-06-13,C1,113343.32489109735,31984.364891097328,0.0,18,0.11062460018750388,87.31927499999999,6.746031746031747e-05,0,4,4,2,0,9,10,0,113.33693844456593
2018-06-14,C1,115687.56641067244,31986.77641067245,0.0,18,0.11509586045516164,87.31927499999999,7.53968253968254e-05,0,4,4,2,0,9,10,0,115.68104787543501
2018-06-15,C1,116061.24811206848,31989.188112068492,0.0,18,0.1211124318293313,87.31927499999999,7.53968253968254e-05,0,4,4,2,0,9,10,0,116.05470852135021
2018-06-18,C1,117581.01999529917,31991.599995299162,0.0,18,0.11792583531384869,87.31927499999999,7.53968253968254e-05,0,4,4,2,0,9,10,0,117.5743947714668
2018-06-19,C1,118424.26475545754,31994.024755457533,0.0,18,0.11696690731923375,87.31927499999999,7.579365079365079e-05,0,4,4,2,0,9,10,0,118.41759201812954
2018-06-20,C1,118634.8723954389,31996.462395438903,0.0,18,0.12306735536693107,87.31927499999999,7.619047619047618e-05,1,4,4,2,0,9,10,0,118.6281877912062
2018-06-21,C1,115487.09836364523,31998.900221145224,5725.9981425000005,18,0.12415984298826059,88.7511325,7.619047619047618e-05,1,4,4,3,1,10,10,0,115.48059112398666
2018-06-22,C1,119158.2269766158,37727.77264161579,10540.024335,18,0.13716132250950167,91.3867975,7.619047619047618e-05,1,4,6,4,3,13,10,0,119.15151288342952
2018-06-25,C1,117704.52742882911,5.528846329123808,27822.712582499997,20,0.14119456883295284,110.40676649999997,7.619047619047618e-05,1,4,6,5,3,14,10,1,117.69789524584301
2018-06-26,C1,118903.6316757951,27830.36167579513,0.0,20,0.14036442592020096,110.40676649999997,7.619047619047618e-05,0,4,6,5,2,14,10,0,118.89693192804359
2018-06-27,C1,116639.11104050945,27832.471040509445,0.0,20,0.136855123959716,110.40676649999997,7.579365079365079e-05,0,4,6,5,2,14,10,0,116.63253888950852
2018-06-28,C1,115355.94456510019,27834.580565100212,0.0,20,0.13703099618831743,110.40676649999997,7.579365079365079e-05,1,4,6,5,2,14,10,0,115.34944471543764
2018-06-29,C1,115534.55024957958,27836.690249579548,0.0,20,0.13455819031118416,110.40676649999997,7.579365079365079e-05,1,4,6,5,1,14,10,0,115.52804033619555
2018-07-02,C1,115852.20309395957,27838.800093959573,0.0,20,0.1303805158348996,110.40676649999997,7.579365079365079e-05,1,4,6,5,0,14,10,0,115.84567528209844
2018-07-03,C1,116687.7881982524,27840.910098252407,0.0,20,0.13304682726201944,110.40676649999997,7.579365079365079e-05,1,4,6,5,0,14,10,0,116.68121330448682
2018-07-05,C1,116607.48126247019,27843.02026247017,0.0,20,0.14010113093196508,110.40676649999997,7.579365079365079e-05,1,4,6,5,0,14,10,0,116.60091089368171
2018-07-06,C1,117348.98219412498,27845.130586624982,6451.196797500001,20,0.13867440258731717,112.01996899999997,7.579365079365079e-05,1,4,6,6,1,15,10,0,117.34237004470182
2018-07-09,C1,118307.38782798624,34298.92682798624,0.0,20,0.13671555341511687,112.01996899999997,7.579365079365079e-05,1,4,6,6,1,15,10,0,118.30072167620924
2018-07-10,C1,119426.66104102733,9.507336027328233,18620.523705,17,0.1352569004206755,125.24647649999996,7.579365079365079e-05,0,5,6,6,1,15,10,1,119.41993182264683
2018-07-11,C1,119591.57307909435,18631.443079094322,0.0,17,0.1435713199344265,125.24647649999996,7.579365079365079e-05,0,5,6,6,1,15,10,0,119.584834568575
2018-07-12,C1,120674.62522418484,18632.85522418484,0.0,17,0.14889377088696382,125.24647649999996,7.579365079365079e-05,1,5,6,6,1,15,10,0,120.66782568797542
2018-07-13,C1,121177.75747630699,18634.26747630699,0.0,17,0.1508390679995364,125.24647649999996,7.579365079365079e-05,1,5,6,6,0,15,10,0,121.17092959059195
2018-07-16,C1,119613.08983546885,18635.679835468884,0.0,17,0.15895066356159124,125.24647649999996,7.579365079365079e-05,1,5,6,6,0,15,10,0,119.60635011256568
2018-07-17,C1,119863.63240167862,18637.092301678633,1119.3201000000001,17,0.1590307219801312,125.52637649999996,7.579365079365079e-05,1,6,6,6,1,16,10,0,119.85687856169618
2018-07-18,C1,118790.73981230112,19757.90981230114,0.0,17,0.1553558806785792,125.52637649999996,7.579365079365079e-05,1,6,6,6,0,16,10,0,118.78404642555809
2018-07-19,C1,119675.53733641787,19759.407336417862,0.0,17,0.1569799511088815,125.52637649999996,7.579365079365079e-05,1,6,6,6,0,16,10,0,119.66879409484585
2018-07-20,C1,119517.8049740374,19760.904974037407,0.0,17,0.15884110324920986,125.52637649999996,7.579365079365079e-05,1,6,6,6,0,16,10,0,119.511070620058
2018-07-23,C1,119788.84272516836,19762.402725168373,0.0,17,0.16578989785855355,125.52637649999996,7.579365079365079e-05,1,6,6,6,0,16,10,0,119.78209309928735
2018-07-24,C1,117236.14206921367,0.053376713681768176,35076.4586925,17,0.15964411374907275,139.23703649999993,7.579365079365079e-05,1,6,6,6,0,16,10,1,117.22953627788372
2018-07-25,C1,118013.19064612052,35079.17064612051,0.0,17,0.16427621263231482,139.23703649999993,7.579365079365079e-05,1,6,6,6,0,16,10,0,118.00654107118713
2018-07-26,C1,117682.42942453061,35081.82942453059,0.0,17,0.16173833335252732,139.23703649999993,7.579365079365079e-05,1,6,6,6,0,16,10,0,117.67579848667937
2018-07-27,C1,114265.9930044592,35084.48840445919,0.0,17,0.15817129423007495,139.23703649999993,7.579365079365079e-05,1,6,6,6,0,16,10,0,114.25955456924142
2018-07-30,C1,111976.08238592157,35087.147585921586,0.0,17,0.1566141592591105,139.23703649999993,7.579365079365079e-05,1,6,6,6,0,16,10,0,111.96977297807915
2018-07-31,C1,115987.99288643309,35089.80696893306,5374.9859175,17,0.16775322613825394,140.58111899999994,7.579365079365079e-05,1,6,6,7,1,17,10,0,115.98145742335606
2018-08-01,C1,117133.97986081449,40467.859860814526,0.0,17,0.1721995617665146,140.58111899999994,7.579365079365079e-05,1,6,6,7,1,17,10,0,117.12737982591955
2018-08-02,C1,120360.3770676532,40470.92706765318,0.0,17,0.1841248801301392,140.58111899999994,7.579365079365079e-05,0,6,6,7,0,17,10,0,120.35359523808025
2018-08-03,C1,120718.32610696663,40473.99450696664,0.0,17,0.1931701735106668,140.58111899999994,7.579365079365079e-05,0,6,6,7,0,17,10,0,120.71152410838593
2018-08-06,C1,120502.8837787725,40477.062178772525,0.0,17,0.18941438813948777,140.58111899999994,7.579365079365079e-05,1,6,6,7,0,17,10,0,120.49609391951195
2018-08-07,C1,117810.38798781415,2.6262978141376787,17508.86169,17,0.18427492151409897,155.07550899999993,7.579365079365079e-05,1,6,6,7,0,17,10,1,117.80374984000571
2018-08-08,C1,116790.4962474196,17512.815247419563,0.0,17,0.18316387623425853,155.07550899999993,7.579365079365079e-05,1,6,6,7,0,17,10,0,116.78391556646308
2018-08-09,C1,118255.37124762285,17514.142607622838,5032.98144,16,0.18770090327246924,156.33406899999991,7.579365079365079e-05,1,6,6,8,1,18,10,0,118.24870802677371
2018-08-10,C1,118691.5714864693,22548.832976469304,0.0,16,0.18379906615767513,156.33406899999991,7.579365079365079e-05,1,6,6,8,1,18,10,0,118.68488368746786
2018-08-13,C1,119014.98303484172,22550.542034841725,0.0,16,0.1879859109289647,156.33406899999991,7.579365079365079e-05,1,6,6,8,1,18,10,0,119.00827701288306
2018-08-14,C1,120564.98122274994,22552.25122274992,0.0,16,0.19622663032054496,156.33406899999991,7.579365079365079e-05,1,6,6,8,1,18,10,0,120.55818786454486
2018-08-15,C1,117562.72284020371,22553.96054020371,5055.535800000001,15,0.19835522210298265,157.5982689999999,7.579365079365079e-05,1,6,6,9,2,19,10,0,117.55609864734342
2018-08-16,C1,118947.28253337725,27611.599920877252,1491.1771125,15,0.2012694993118668,157.9711564999999,7.619047619047618e-05,1,7,6,9,2,20,10,0,118.94058032607316
2018-08-17,C1,118857.54538781791,29104.994387817893,0.0,15,0.2012432607619,157.9711564999999,7.619047619047618e-05,1,7,6,9,1,20,10,0,118.85084823684582
2018-08-20,C1,120936.20871119984,29107.211911199825,0.0,15,0.20992687194806078,157.9711564999999,7.619047619047618e-05,0,7,6,9,1,20,10,0,120.92939443579908
2018-08-21,C1,122169.74923409567,0.011430695668710023,24432.276803400004,15,0.2076338877588576,171.3557344749999,7.619047619047618e-05,0,7,6,9,1,20,10,1,122.16286545358201
2018-08-22,C1,123517.80274177066,24434.149741770652,0.0,15,0.21742809055749082,171.3557344749999,7.619047619047618e-05,0,7,6,9,1,20,10,0,123.51084300379188
2018-08-23,C1,124441.53739127477,24436.01139127479,0.0,15,0.21904792058532735,171.3557344749999,7.619047619047618e-05,0,7,6,9,1,20,10,0,124.4345256045145
2018-08-24,C1,125642.4581826189,24437.87318261889,0.0,15,0.2156056192455765,171.3557344749999,7.619047619047618e-05,0,7,6,9,1,20,10,0,125.63537872873813
2018-08-27,C1,127765.07511581376,24439.735115813757,0.0,15,0.2287667421907408,171.3557344749999,7.619047619047618e-05,0,7,6,9,1,20,10,0,127.75787606089285
2018-08-28,C1,126696.23519087021,24441.5971908702,0.0,15,0.22618304290437988,171.3557344749999,7.619047619047618e-05,0,7,6,9,1,20,10,0,126.68909636083718
2018-08-29,C1,127530.63240779904,24443.459407799033,0.0,15,0.22658540504683367,171.3557344749999,7.619047619047618e-05,1,7,6,9,1,20,10,0,127.5234465627943
2018-08-30,C1,131016.70296661105,24445.321766611058,5593.8012,15,0.23736897125189832,172.7545344749999,7.619047619047618e-05,1,7,6,10,1,21,10,0,131.00932069536552
2018-08-31,C1,133832.8397414073,30041.399741407335,0.0,15,0.24102559627612666,172.7545344749999,7.579365079365079e-05,1,7,6,10,1,21,10,0,133.82529879203094
2018-09-04,C1,134481.61860995906,30043.688609959063,0.0,15,0.2444826314543271,172.7545344749999,7.619047619047618e-05,0,7,6,10,1,21,10,0,134.47404110446823
2018-09-05,C1,130388.79269378602,7.782102836011136,12258.570790949998,18,0.2417066631946962,183.3270435249999,7.619047619047618e-05,0,7,6,10,1,21,10,1,130.38144580279237
