date,equity,top1_ticker,top1_weight_pct,n_tickers,n_positions_gt_10pct,max_concentration_pct,trim_events_today,regime_defensive_used
2018-10-26,108768.1907421367,FEIM,5.272313496135429,19,0,5.272313496135429,0,1
2018-10-29,107434.39054659674,FEIM,5.313103160876839,19,0,5.313103160876839,0,1
2018-10-30,108067.36562578175,FEIM,5.296696155082751,19,0,5.296696155082751,0,0
2018-10-31,109355.30720962984,CDNA,5.443796146617904,21,0,5.443796146617904,0,0
2018-11-01,110375.07461827513,CDNA,5.635185318343751,21,0,5.635185318343751,0,0
2018-11-02,110180.10937405456,CDNA,5.680335620971699,21,0,5.680335620971699,0,0
2018-11-05,109305.08837478486,ATLC,5.68477652082794,21,0,5.68477652082794,0,1
2018-11-06,109794.40455227075,GOGO,6.364950954010587,19,0,6.364950954010587,0,1
2018-11-07,110346.56211664435,GOGO,5.995220760033207,19,0,5.995220760033207,0,1
2018-11-08,109861.6398775831,CDNA,5.756986703500442,19,0,5.756986703500442,0,1
2018-11-09,108706.32864013925,ATLC,5.578902420737876,19,0,5.578902420737876,0,1
2018-11-12,108152.22083181869,CDNA,5.803708839008266,19,0,5.803708839008266,0,1
2018-11-13,107031.06143983653,RLGT,5.652658133639863,17,0,5.652658133639863,0,1
2018-11-14,106664.88606453266,CDNA,5.645231736671975,18,0,5.645231736671975,0,1
2018-11-15,106372.79229351923,CDNA,6.3680569569975445,18,0,6.3680569569975445,0,1
2018-11-16,105483.42332510915,CDNA,6.4736238024373325,18,0,6.4736238024373325,0,0
2018-11-19,104821.51845932005,CDNA,5.70100499194654,18,0,5.70100499194654,0,0
2018-11-20,102129.36979616967,CDNA,5.594551314086625,18,0,5.594551314086625,0,1
2018-11-21,103734.48375567568,CDNA,5.82008969574659,18,0,5.82008969574659,0,1
2018-11-23,104955.70507155912,CRMD,6.026161222667917,18,0,6.026161222667917,0,1
2018-11-26,105544.95661017648,CDNA,5.98812127361339,18,0,5.98812127361339,0,0
2018-11-27,105135.9283715472,CDNA,5.970214081163422,18,0,5.970214081163422,0,0
2018-11-28,107130.16685569074,CDNA,6.069774920409904,18,0,6.069774920409904,0,1
2018-11-29,107536.7163000017,CRMD,6.001289812491604,18,0,6.001289812491604,1,1
2018-11-30,107927.38082654375,CRMD,5.51960026675167,18,0,5.51960026675167,0,1
2018-12-03,107869.24057731798,CRMD,5.5644129576472805,18,0,5.5644129576472805,0,1
2018-12-04,106309.64322220965,CRMD,5.7309476500314105,18,0,5.7309476500314105,0,1
2018-12-06,107332.70965360204,CRMD,6.937726648318246,18,0,6.937726648318246,0,1
2018-12-07,106675.78237160764,CRMD,6.853533048889905,18,0,6.853533048889905,0,1
2018-12-10,106913.53906784643,CRMD,7.049350405674315,18,0,7.049350405674315,0,1
2018-12-11,106963.85808352733,CRMD,6.75069142921278,18,0,6.75069142921278,0,0
2018-12-12,106975.25674708196,CRMD,6.328098857481505,18,0,6.328098857481505,0,0
2018-12-13,106302.97125854928,CRMD,6.198302758607125,18,0,6.198302758607125,0,0
2018-12-14,105407.94982835735,CRMD,5.994045050955206,21,0,5.994045050955206,0,1
2018-12-17,103670.90476365981,CRMD,5.528561762884402,21,0,5.528561762884402,0,1
2018-12-18,102809.89335427411,CRMD,5.574862314319991,20,0,5.574862314319991,0,1
2018-12-19,101201.41609667012,CRMD,5.8864393698894215,19,0,5.8864393698894215,0,1
2018-12-20,100284.81127129836,CRMD,5.625228714584551,18,0,5.625228714584551,0,1
2018-12-21,98897.45997903848,AU,5.495146185909999,18,0,5.495146185909999,0,1
2018-12-24,99184.42810475077,CRMD,5.824140049382721,17,0,5.824140049382721,0,1
2018-12-26,100290.46399409408,CRMD,5.939906709725469,17,0,5.939906709725469,0,1
2018-12-27,100410.62035637925,CRMD,5.887853275895432,17,0,5.887853275895432,0,0
2018-12-28,100606.12719165129,CRMD,5.696979060809752,17,0,5.696979060809752,0,0
2018-12-31,101089.51011642214,AU,5.512144626660713,18,0,5.512144626660713,0,0
2019-01-02,101422.39298119515,MITK,5.622643907699288,18,0,5.622643907699288,0,1
2019-01-03,101696.98211886005,AU,5.767368783023378,18,0,5.767368783023378,0,1
2019-01-04,101951.28616668086,APPS,5.824644517276057,18,0,5.824644517276057,0,1
2019-01-07,101777.3866578634,APPS,6.214523881677333,17,0,6.214523881677333,0,1
2019-01-08,101449.61671183082,APPS,6.044024806340094,17,0,6.044024806340094,0,1
2019-01-09,102332.9247805653,APPS,5.910883533301261,17,0,5.910883533301261,0,1
2019-01-10,101977.65368292533,APPS,5.958560312529925,17,0,5.958560312529925,0,1
2019-01-11,102023.5728337523,APPS,5.9829506362676765,17,0,5.9829506362676765,0,1
2019-01-14,101790.8322330698,APPS,5.8338259642117025,17,0,5.8338259642117025,0,1
2019-01-15,101811.7420477139,APPS,5.832627829132937,15,0,5.832627829132937,0,1
2019-01-16,102741.51140790891,MITK,5.8213276386934645,15,0,5.8213276386934645,0,1
2019-01-17,102613.47110804301,MITK,5.774349055750409,15,0,5.774349055750409,0,0
2019-01-18,101952.36114814854,APPS,5.743309849873286,15,0,5.743309849873286,0,0
2019-01-22,101485.63152825789,APPS,5.769723173442143,15,0,5.769723173442143,0,1
2019-01-23,102547.37224840344,LRN,6.474432113108943,15,0,6.474432113108943,0,1
2019-01-24,102907.22330861757,LRN,6.5736882042890645,15,0,6.5736882042890645,0,1
2019-01-25,103415.75470893267,LRN,6.368081941223952,15,0,6.368081941223952,0,0
2019-01-28,102998.38644938116,LRN,6.4112849022594345,15,0,6.4112849022594345,0,0
2019-01-29,102885.43852999539,LRN,6.509764739980546,15,0,6.509764739980546,0,1
2019-01-30,102814.65664038304,LRN,6.025901561554754,20,0,6.025901561554754,2,1
2019-01-31,104044.64676214877,LRN,6.269010663192427,20,0,6.269010663192427,0,1
2019-02-01,103908.04034591661,LRN,6.30115819546134,20,0,6.30115819546134,0,1
2019-02-04,104084.66733181145,LRN,6.330240725077725,20,0,6.330240725077725,0,1
2019-02-05,103381.57355066213,LRN,6.391313048414789,20,0,6.391313048414789,0,1
2019-02-06,103707.31907146695,APPS,6.3948427742402645,20,0,6.3948427742402645,0,1
2019-02-07,103517.9295942547,APPS,6.590336598442395,20,0,6.590336598442395,0,1
2019-02-08,103250.99256036845,APPS,6.686347345245671,20,0,6.686347345245671,0,1
2019-02-11,103807.80633636467,APPS,7.069410537605429,20,0,7.069410537605429,0,1
2019-02-12,104746.45122227291,APPS,7.57692495295955,20,0,7.57692495295955,0,1
2019-02-13,104783.23000872313,LRN,6.015619101907099,20,0,6.015619101907099,3,0
2019-02-14,104080.06078815254,APPS,6.251187740217584,20,0,6.251187740217584,0,0
2019-02-15,103797.93251641805,APPS,6.393961651355855,20,0,6.393961651355855,0,1
2019-02-19,105491.03148474345,AU,6.304915125379082,20,0,6.304915125379082,0,1
2019-02-20,105289.14265687534,AU,6.540503442450928,20,0,6.540503442450928,0,1
2019-02-21,105420.59229794743,AU,6.317551300771503,20,0,6.317551300771503,0,1
2019-02-22,106438.6188377377,APPS,6.541986429394747,20,0,6.541986429394747,0,1
2019-02-25,105506.04255145558,APPS,6.434816277644882,20,0,6.434816277644882,0,1
2019-02-26,105347.50376412715,APPS,6.609743706495971,20,0,6.609743706495971,0,1
2019-02-27,105456.50125159993,APPS,6.602912022832124,20,0,6.602912022832124,0,1
2019-02-28,104786.77623934198,APPS,6.002703991611508,18,0,6.002703991611508,1,1
2019-03-01,106097.97331521242,APPS,6.096308720981576,18,0,6.096308720981576,0,1
2019-03-04,105026.81634629006,APPS,6.139651018973096,18,0,6.139651018973096,0,1
2019-03-05,105886.96639260874,CRON,6.222295552004694,18,0,6.222295552004694,0,1
2019-03-06,103859.83853012233,APPS,6.113412161870921,18,0,6.113412161870921,0,1
2019-03-07,103910.3404327014,APPS,5.996227106998439,17,0,5.996227106998439,0,1
2019-03-08,103971.23542186641,APPS,5.897592709291216,17,0,5.897592709291216,0,1
2019-03-11,105674.77111410658,AMSC,6.007564466967215,17,0,6.007564466967215,0,0
2019-03-12,106538.73220946033,AMSC,6.008631665913106,17,0,6.008631665913106,0,0
2019-03-13,107036.39380796597,AMSC,5.919706162156257,17,0,5.919706162156257,0,0
2019-03-14,106860.22397852628,DBD,5.878146017420155,22,0,5.878146017420155,0,0
2019-03-15,107738.65620366705,DBD,5.872544008753518,22,0,5.872544008753518,0,1
2019-03-18,108190.14868425787,DBD,5.995555121132603,22,0,5.995555121132603,0,1
2019-03-19,108961.41142032307,AXSM,5.918700864769762,22,0,5.918700864769762,0,1
2019-03-20,107720.9755910184,QURE,5.9269236701309,22,0,5.9269236701309,0,1
2019-03-21,109532.4100193706,QURE,6.058270788368918,22,0,6.058270788368918,0,1
2019-03-22,106323.96470540419,AXSM,6.088937727197961,22,0,6.088937727197961,0,1
2019-03-25,107722.76846680469,AXSM,7.5539462230842656,22,0,7.5539462230842656,0,1
2019-03-26,106472.04167880153,AXSM,6.70722556588471,21,0,6.70722556588471,0,1
2019-03-27,105149.90797125574,YETI,5.945340438822775,21,0,5.945340438822775,0,1
2019-03-28,105985.32891721115,VCYT,6.019795442616137,21,0,6.019795442616137,1,1
2019-03-29,106575.80248117818,VCYT,5.986443312145603,21,0,5.986443312145603,0,1
2019-04-01,106573.95933977657,DBD,6.209490611962352,21,0,6.209490611962352,0,1
2019-04-02,106235.0245431698,DBD,6.449285468198726,21,0,6.449285468198726,0,1
2019-04-03,106008.31175169698,DBD,6.398554875477883,21,0,6.398554875477883,0,1
2019-04-04,106460.82477159728,DBD,6.3927740693360855,21,0,6.3927740693360855,0,1
2019-04-05,107192.2082028909,VCYT,6.2826861326086325,21,0,6.2826861326086325,0,1
2019-04-08,107297.52853559809,DBD,6.38010967580563,21,0,6.38010967580563,0,0
2019-04-09,106504.84529973904,DBD,6.379428072852801,21,0,6.379428072852801,0,0
2019-04-10,107261.45576533396,DBD,6.6851600594418565,21,0,6.6851600594418565,0,0
2019-04-11,107168.76387441528,DBD,6.009605567110158,22,0,6.009605567110158,1,0
2019-04-12,106023.68168969057,DBD,6.15692635453419,22,0,6.15692635453419,0,1
2019-04-15,108312.04639753468,DBD,6.022100234409812,22,0,6.022100234409812,0,1
2019-04-16,108396.40757399573,DBD,6.0506064239470385,22,0,6.0506064239470385,0,1
2019-04-17,107644.69847385798,DBD,6.011684822148093,22,0,6.011684822148093,0,1
2019-04-18,108241.18483449657,DBD,6.040288647982637,21,0,6.040288647982637,0,1
2019-04-22,108850.77700214625,DBD,6.129235071852957,20,0,6.129235071852957,0,1
2019-04-23,111101.72847169153,RIOT,6.339595339234207,20,0,6.339595339234207,0,1
2019-04-24,110411.18665431876,RIOT,6.146116354356349,20,0,6.146116354356349,0,1
2019-04-25,110236.73075005833,RIOT,6.251364634193266,20,0,6.251364634193266,0,1
2019-04-26,110065.92844374632,YETI,6.0280234708518226,21,0,6.0280234708518226,1,1
2019-04-29,109918.37427353946,YETI,6.136371689063197,21,0,6.136371689063197,0,1
2019-04-30,108243.77361284381,YETI,6.262900648906797,21,0,6.262900648906797,0,1
2019-05-01,106191.24438465478,AXSM,6.2101541781659,21,0,6.2101541781659,0,1
2019-05-02,104915.96622647968,AXSM,6.221645984662846,20,0,6.221645984662846,0,1
2019-05-03,106831.56187304412,AXSM,6.267202203742543,20,0,6.267202203742543,0,1
2019-05-06,107782.88037965103,AXSM,6.627165626711679,20,0,6.627165626711679,0,1
2019-05-07,104896.96334633483,AXSM,6.948170630961037,20,0,6.948170630961037,0,1
2019-05-08,104877.43277676808,AXSM,6.985029863948726,19,0,6.985029863948726,0,1
2019-05-09,104382.25908544144,AXSM,7.078913662858813,19,0,7.078913662858813,0,1
2019-05-10,105299.82831642136,AXSM,6.017151310978825,17,0,6.017151310978825,1,1
2019-05-13,103942.03695392903,AXSM,6.275295531192149,17,0,6.275295531192149,0,1
2019-05-14,104261.45657053022,AXSM,6.276279092238967,17,0,6.276279092238967,0,1
2019-05-15,105095.17657306074,AXSM,6.587362261280587,16,0,6.587362261280587,0,1
2019-05-16,104584.50931762857,AXSM,6.7346493720296845,16,0,6.7346493720296845,0,0
2019-05-17,103306.63250441704,AXSM,6.724718279538313,16,0,6.724718279538313,0,0
2019-05-20,102861.32613346804,AXSM,6.642632616980077,16,0,6.642632616980077,0,1
2019-05-21,103676.19020482356,AXSM,6.851717820616352,16,0,6.851717820616352,0,1
2019-05-22,103033.54520173179,AXSM,7.329739052668319,16,0,7.329739052668319,0,1
2019-05-23,101903.69063733416,AXSM,6.962034402903934,16,0,6.962034402903934,0,1
2019-05-24,103194.83814063923,AXSM,6.01505861324233,16,0,6.01505861324233,1,1
2019-05-28,103493.53237856802,AXSM,6.111686261575371,15,0,6.111686261575371,0,1
2019-05-29,101455.94626629361,AXSM,6.1626846233232735,15,0,6.1626846233232735,0,1
2019-05-30,101540.8774887411,AXSM,6.036406373068455,14,0,6.036406373068455,0,1
2019-05-31,100355.90324278764,AXSM,5.742522177353002,14,0,5.742522177353002,0,1
2019-06-03,99738.42928942724,AXSM,5.825888818780463,14,0,5.825888818780463,0,1
2019-06-04,101952.21567380457,AXSM,5.7166192627410375,14,0,5.7166192627410375,0,1
2019-06-05,101951.07239595152,EVER,5.56419845979498,14,0,5.56419845979498,0,0
2019-06-06,101137.60442623639,EVER,5.58462901315744,14,0,5.58462901315744,0,0
2019-06-07,101685.45679152172,EVER,5.801301568713463,14,0,5.801301568713463,0,1
2019-06-10,102417.97176468189,EVER,6.004317302952695,20,0,6.004317302952695,1,1
2019-06-11,100983.43775815738,EVER,6.060498766794679,20,0,6.060498766794679,0,1
2019-06-12,101863.94393935129,EVER,6.118749931487969,20,0,6.118749931487969,0,1
2019-06-13,103479.89622828132,ASPN,6.184776206077084,20,0,6.184776206077084,0,1
2019-06-14,102356.9065353884,ASPN,5.9925218606321815,20,0,5.9925218606321815,0,1
2019-06-17,103834.53815922784,EVER,5.983750792508175,19,0,5.983750792508175,0,1
2019-06-18,103731.34838000711,AXSM,5.867801869982385,19,0,5.867801869982385,0,1
2019-06-19,105010.84888671187,AXSM,5.922988020704454,19,0,5.922988020704454,0,1
2019-06-20,104780.73967936912,AXSM,6.062955863300553,19,0,6.062955863300553,0,1
2019-06-21,104662.20358956105,EVER,5.9317497502214,19,0,5.9317497502214,0,1
2019-06-24,103271.32988984759,EVER,5.883530314251642,19,0,5.883530314251642,0,1
2019-06-25,102372.32476950384,EVER,5.801177235518964,19,0,5.801177235518964,0,1
2019-06-26,102972.98848962097,EVER,6.005264186950627,18,0,6.005264186950627,0,1
2019-06-27,103949.19621120054,EVER,5.765027742806429,18,0,5.765027742806429,0,1
2019-06-28,105899.62688798254,EVER,6.0151297858093455,18,0,6.0151297858093455,0,0
2019-07-01,106180.89664117152,EVER,6.229934205919148,18,0,6.229934205919148,0,0
2019-07-02,105848.03306132782,EVER,6.337481959738788,18,0,6.337481959738788,0,0
2019-07-03,106538.17115313647,EVER,6.232038646933854,18,0,6.232038646933854,0,1
2019-07-05,106429.90592130276,EVER,6.206150369882003,18,0,6.206150369882003,0,1
2019-07-08,105847.62476603175,EVER,6.365282182659025,18,0,6.365282182659025,0,1
2019-07-09,106526.52194462885,EVER,6.001209730026611,18,0,6.001209730026611,1,1
2019-07-10,106891.74986277118,EVER,6.1076743606325925,18,0,6.1076743606325925,0,1
2019-07-11,106532.70895132952,EVER,6.1721888654910995,18,0,6.1721888654910995,0,1
2019-07-12,106668.53016900827,EVER,6.243303427401035,18,0,6.243303427401035,0,1
2019-07-15,107254.83966902437,EVER,5.964821745799171,18,0,5.964821745799171,0,1
2019-07-16,107360.72841610383,EVER,6.120226731820877,18,0,6.120226731820877,0,1
2019-07-17,107158.04737154758,EVER,6.306497893311139,18,0,6.306497893311139,0,1
2019-07-18,107617.42653537558,EVER,6.279577776168586,18,0,6.279577776168586,0,1
2019-07-19,107693.13590760774,EVER,6.288200211580626,18,0,6.288200211580626,0,1
2019-07-22,109036.23644436084,EVER,6.313754238493844,18,0,6.313754238493844,0,1
2019-07-23,108674.72711175316,IOVA,6.005076040622708,19,0,6.005076040622708,2,1
2019-07-24,109466.92528385905,EVER,6.019133160919744,19,0,6.019133160919744,0,1
2019-07-25,107801.12004180989,EVER,6.038007766037603,19,0,6.038007766037603,0,1
2019-07-26,109543.4793856234,EVER,6.152735003307329,19,0,6.152735003307329,0,1
2019-07-29,108466.35304651727,EVER,6.111498924608536,19,0,6.111498924608536,0,1
2019-07-30,109015.51355615938,RDVT,6.102397523975275,18,0,6.102397523975275,0,1
2019-07-31,107913.2358984028,RDVT,6.219737499410248,18,0,6.219737499410248,0,1
2019-08-01,107353.92961403864,RDVT,6.074412015885104,18,0,6.074412015885104,0,1
2019-08-02,106209.76608827969,RDVT,6.141845745689711,18,0,6.141845745689711,0,1
2019-08-05,105925.23225804427,RDVT,6.252410175382966,18,0,6.252410175382966,0,1
2019-08-06,108516.62387030205,RDVT,5.80615188280319,18,0,5.80615188280319,0,1
2019-08-07,109239.33164730226,USAS,5.909162846987644,18,0,5.909162846987644,0,1
2019-08-08,111241.86593324243,USAS,6.160144782282206,18,0,6.160144782282206,0,0
2019-08-09,110789.31548075748,USAS,6.373258982023746,18,0,6.373258982023746,0,0
2019-08-12,109377.67528986931,USAS,6.28244290417503,18,0,6.28244290417503,0,1
2019-08-13,108351.34216060006,USAS,5.695527048343323,18,0,5.695527048343323,0,1
2019-08-14,108364.39127724213,EGO,5.720283136312708,18,0,5.720283136312708,0,1
2019-08-15,108983.81190761199,EGO,5.8341233332800195,18,0,5.8341233332800195,0,1
2019-08-16,110076.36539032086,EGO,5.677422194891552,16,0,5.677422194891552,0,1
2019-08-19,109324.00923125262,NVCR,5.733434077359241,16,0,5.733434077359241,0,1
2019-08-20,110385.59237231762,EGO,5.753468241198384,19,0,5.753468241198384,0,0
2019-08-21,110348.95269600926,NVCR,5.849443825517554,19,0,5.849443825517554,0,0
2019-08-22,109240.91321237895,NVCR,5.836274901515131,19,0,5.836274901515131,0,1
2019-08-23,109985.67222144284,EGO,6.044650967459246,19,0,6.044650967459246,0,1
2019-08-26,110773.1195312805,EGO,6.034406206383316,19,0,6.034406206383316,0,1
2019-08-27,112096.8959895903,EGO,6.157173166187353,19,0,6.157173166187353,0,1
2019-08-28,112314.32506264752,EGO,6.16461880186523,19,0,6.16461880186523,0,1
2019-08-29,110942.75815047021,EGO,6.0251792108268125,19,0,6.0251792108268125,0,1
2019-08-30,111055.72349695677,EGO,5.99946566480437,19,0,5.99946566480437,0,1
2019-09-03,111307.20906027615,EGO,6.031505107961553,19,0,6.031505107961553,0,1
2019-09-04,112698.08586750072,SVM,6.0024621961665074,19,0,6.0024621961665074,2,1
2019-09-05,109735.6830776157,EGO,5.990457994734917,19,0,5.990457994734917,0,1
2019-09-06,107973.0595819143,EGO,5.768475973652292,18,0,5.768475973652292,0,1
2019-09-09,104906.11255503373,CPRX,5.79538203439822,18,0,5.79538203439822,0,1
2019-09-10,103152.0562075354,CPRX,6.151733890047693,17,0,6.151733890047693,0,1
2019-09-11,105272.67900095292,CPRX,6.472059098959878,17,0,6.472059098959878,0,1
2019-09-12,103822.4813016423,SVM,5.918101670242789,17,0,5.918101670242789,0,0
2019-09-13,101887.89148282228,SVM,5.8420190204873625,17,0,5.8420190204873625,0,0
2019-09-16,103407.10858563325,EVER,6.002711114255442,17,0,6.002711114255442,0,1
2019-09-17,104234.94921725018,SVM,6.121401744726947,17,0,6.121401744726947,0,1
2019-09-18,103421.61901214549,SVM,6.000679605751665,19,0,6.000679605751665,1,1
2019-09-19,103980.93832818212,SVM,5.898677294718765,19,0,5.898677294718765,0,1
2019-09-20,103523.65785452431,SVM,6.1068166745846,19,0,6.1068166745846,0,1
2019-09-23,103512.60759118795,SVM,6.359611793375798,19,0,6.359611793375798,0,1
2019-09-24,102801.55383818888,SVM,6.474123932480488,19,0,6.474123932480488,0,1
2019-09-25,102385.41994054176,SVM,6.1747073007771744,19,0,6.1747073007771744,0,1
2019-09-26,101498.63821926755,SVM,6.042938218293922,19,0,6.042938218293922,0,1
2019-09-27,99768.12349653704,SVM,6.191356300506548,19,0,6.191356300506548,0,1
2019-09-30,98749.99029779274,SVM,5.711899295372464,19,0,5.711899295372464,0,1
2019-10-01,97715.52410506892,SVM,5.831724336731459,19,0,5.831724336731459,0,1
2019-10-02,97056.08900799192,SVM,5.9609861257891845,15,0,5.9609861257891845,0,1
2019-10-03,97337.33140215796,SVM,6.018245944916186,15,0,6.018245944916186,0,0
2019-10-04,98003.95073414814,SVM,6.021696019182728,15,0,6.021696019182728,0,0
2019-10-07,98781.2602401456,SVM,5.930274614596642,15,0,5.930274614596642,0,0
2019-10-08,98806.44992016294,SVM,6.0755143058479595,15,0,6.0755143058479595,0,0
2019-10-09,98770.05977421273,SVM,5.916266542065659,15,0,5.916266542065659,0,1
2019-10-10,98846.59640230752,SVM,5.8970163993061115,15,0,5.8970163993061115,0,1
2019-10-11,99819.8800044599,HOV,6.128739084565785,15,0,6.128739084565785,0,1
2019-10-14,101162.29238068245,HOV,6.448845559420871,15,0,6.448845559420871,0,1
2019-10-15,101085.69688924291,HOV,6.8036331663573595,15,0,6.8036331663573595,0,1
2019-10-16,102394.33721430333,HOV,6.02497185668411,20,0,6.02497185668411,1,1
2019-10-17,102707.7350330274,CROX,5.80158835951731,20,0,5.80158835951731,0,1
2019-10-18,102738.20293895244,CROX,5.808725312770056,20,0,5.808725312770056,0,1
2019-10-21,103217.84093208487,CROX,5.79231259442237,20,0,5.79231259442237,0,1
2019-10-22,104363.5590124311,HOV,5.82735013787293,20,0,5.82735013787293,0,1
2019-10-23,104187.8871799975,HOV,5.980109750412687,20,0,5.980109750412687,0,1
2019-10-24,103788.14807479046,HOV,6.288001203468024,20,0,6.288001203468024,0,1
2019-10-25,103942.85318167447,HOV,6.000527991182398,20,0,6.000527991182398,0,1
2019-10-28,103154.14263056027,CROX,6.057013165605004,20,0,6.057013165605004,0,1
2019-10-29,100950.60372441691,CROX,6.008037372968205,20,0,6.008037372968205,0,1
2019-10-30,100384.40927898703,HOV,5.482395164277779,18,0,5.482395164277779,0,1
2019-10-31,98170.37871005296,HOV,5.594885210967968,17,0,5.594885210967968,0,1
2019-11-01,99753.72002057973,HOV,5.874908723996419,16,0,5.874908723996419,0,1
2019-11-04,100078.86688917624,HOV,5.652312197203536,16,0,5.652312197203536,0,1
2019-11-05,99058.05891079319,TEN,5.52766737023492,16,0,5.52766737023492,0,0
2019-11-06,96184.79523816665,HOV,5.783242544963831,16,0,5.783242544963831,0,0
2019-11-07,95914.70171662376,TEN,5.76887578334719,16,0,5.76887578334719,0,1
2019-11-08,95243.50318867379,TEN,5.8548875391042285,16,0,5.8548875391042285,0,1
2019-11-11,95213.48740809612,TEN,5.788675690846865,16,0,5.788675690846865,0,1
2019-11-12,91696.25021370058,TEN,5.861526493694,16,0,5.861526493694,0,1
2019-11-13,91234.7214594497,TNK,5.555099987073024,20,0,5.555099987073024,0,1
2019-11-14,92140.87992277359,TNK,6.099529334547758,20,0,6.099529334547758,0,1
2019-11-15,93869.5734668859,TNK,6.388129591443572,20,0,6.388129591443572,0,1
2019-11-18,92403.85709179161,TNK,6.353695813983003,20,0,6.353695813983003,0,1
2019-11-19,93693.43579749567,TNK,6.400138866676379,20,0,6.400138866676379,0,1
2019-11-20,94176.58958400303,KOD,6.677614922964057,20,0,6.677614922964057,0,1
2019-11-21,92817.59845131871,TNK,6.730846417316716,20,0,6.730846417316716,0,1
2019-11-22,91080.25713069766,TNK,6.859236234956099,19,0,6.859236234956099,0,1
2019-11-25,92360.1640575053,TNK,6.754600388232038,19,0,6.754600388232038,0,1
2019-11-26,93024.73756777472,TNK,6.386021777994151,18,0,6.386021777994151,0,1
2019-11-27,93346.5130918533,TNK,6.016293286149678,21,0,6.016293286149678,1,0
2019-11-29,93566.6753258542,TNK,5.817455820722042,21,0,5.817455820722042,0,0
2019-12-02,94387.08260208869,KOD,9.24867021984513,21,0,9.24867021984513,0,1
2019-12-03,94275.05265672292,KOD,8.924100027431848,21,0,8.924100027431848,0,1
2019-12-04,99250.1531752792,KOD,12.647950253367139,21,1,12.647950253367139,0,1
2019-12-05,99818.89958582172,KOD,11.03409278773941,20,1,11.03409278773941,0,1
2019-12-06,102296.69320039942,LXRX,6.255510124324346,20,0,6.255510124324346,0,0
2019-12-09,102871.6238520447,LXRX,6.361054443362844,20,0,6.361054443362844,0,0
2019-12-10,102923.61959783718,LXRX,6.5748756470494385,20,0,6.5748756470494385,0,1
2019-12-11,103253.58543778265,LXRX,6.4266049182364355,20,0,6.4266049182364355,0,1
2019-12-12,104057.459015363,LXRX,6.002683574156667,18,0,6.002683574156667,1,1
2019-12-13,101286.21379664211,TNK,6.215732392406514,18,0,6.215732392406514,0,1
2019-12-16,102079.21463774859,TNK,6.269013748498741,18,0,6.269013748498741,0,1
2019-12-17,102010.56315776598,TNK,6.123601131717154,18,0,6.123601131717154,0,1
2019-12-18,102362.89022192848,TNK,6.364181380455427,18,0,6.364181380455427,0,0
2019-12-19,103388.75063024487,TNK,6.743944536999079,18,0,6.743944536999079,0,0
2019-12-20,102927.81458272411,TNK,6.427183970454525,18,0,6.427183970454525,0,0
2019-12-23,102673.95867937502,TNK,6.6113745757068925,18,0,6.6113745757068925,0,1
2019-12-24,103870.6829202065,TNK,6.510248907475419,18,0,6.510248907475419,0,1
2019-12-26,104546.20730522738,TNK,6.528787773307119,18,0,6.528787773307119,0,1
2019-12-27,103751.60316562712,KOD,6.07005560188438,19,0,6.07005560188438,2,1
2019-12-30,105108.48612613931,FCEL,6.529253966957572,19,0,6.529253966957572,0,1
2019-12-31,108662.12361923435,FCEL,9.435992651799276,19,0,9.435992651799276,0,1
2020-01-02,106452.09120136173,FCEL,7.713188071118856,19,0,7.713188071118856,0,1
2020-01-03,105307.78305752689,TNK,6.381579599229505,19,0,6.381579599229505,0,1
2020-01-06,105181.96015257607,FCEL,6.466964477685109,19,0,6.466964477685109,0,1
2020-01-07,105430.91734462908,TNK,6.404857484002534,19,0,6.404857484002534,0,1
2020-01-08,105954.60463369195,FCEL,6.622232251498432,19,0,6.622232251498432,0,1
2020-01-09,106445.26201977063,TNK,6.308312716401419,19,0,6.308312716401419,0,1
2020-01-10,105277.89152556071,FCEL,6.461071647078443,19,0,6.461071647078443,0,1
2020-01-13,103726.58266274203,FULC,6.005384386617303,18,0,6.005384386617303,2,1
2020-01-14,104851.52540729361,SGRY,6.230257475630001,18,0,6.230257475630001,0,1
2020-01-15,106018.6069699574,SGRY,6.704257114049926,17,0,6.704257114049926,0,1
2020-01-16,107393.41012421668,SGRY,6.779857340946978,17,0,6.779857340946978,0,0
2020-01-17,107593.26516372828,FCEL,6.774401714557494,17,0,6.774401714557494,0,0
2020-01-21,107639.6903154943,FCEL,8.12577588653743,17,0,8.12577588653743,0,1
2020-01-22,105773.16368452166,SGRY,6.935861370168657,16,0,6.935861370168657,0,1
2020-01-23,103563.10698663318,SGRY,7.045829554864362,16,0,7.045829554864362,0,1
2020-01-24,102465.02040119984,SGRY,6.948302915593457,16,0,6.948302915593457,0,1
2020-01-27,101308.00549822848,SGRY,6.938207859716389,15,0,6.938207859716389,0,1
2020-01-28,102825.69237012,SGRY,6.0063782286718705,19,0,6.0063782286718705,2,0
2020-01-29,101897.51591201182,SGRY,6.061089855549612,19,0,6.061089855549612,0,0
2020-01-30,100246.018657784,CCXI,6.119943796414924,19,0,6.119943796414924,0,0
2020-01-31,98689.70123274693,CCXI,6.447481267567815,19,0,6.447481267567815,0,1
2020-02-03,100844.40266619758,CCXI,6.6771182355934835,19,0,6.6771182355934835,0,1
2020-02-04,103057.51275813961,CCXI,6.587583785310981,19,0,6.587583785310981,0,1
