date,arm,split,is_holdout,cycle_id,equity,cash_free,cash_pending,holdings_value,n_tickers,log_ret_equity,turnover_gross_pct,defensive_sells_today,defensive_sell_rate,trigger_spc_today,trigger_medio_grave_today,cash_idle_gt5,trade_cost_today,gross_sells_today,gross_buys_today,is_rebalance_day
2023-05-30,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-05-31,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-01,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-02,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-05,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-06,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-07,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-08,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-09,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-12,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-13,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-14,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-15,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-16,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-20,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-21,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-22,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-23,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-26,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-27,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-28,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-29,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-06-30,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-03,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-05,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-06,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-07,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-10,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-11,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-12,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-13,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-14,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-17,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-18,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-19,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-20,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-21,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-24,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-25,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-26,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-27,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-28,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-07-31,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-01,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-02,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-03,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-04,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-07,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-08,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-09,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-10,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-11,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-14,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-15,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-16,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-17,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-18,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-21,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-22,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-23,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-24,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-25,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-28,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-29,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-30,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-08-31,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-01,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-05,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-06,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-07,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-08,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-11,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-12,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-13,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-14,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-15,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-18,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-19,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-20,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-21,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-22,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-25,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-26,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-27,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-28,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-09-29,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-02,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-03,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-04,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-05,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-06,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-09,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-10,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-11,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-12,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-13,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-16,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-17,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-18,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-19,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-20,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-23,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-24,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-25,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-26,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-27,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-30,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-10-31,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-01,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-02,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-03,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-06,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-07,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-08,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-09,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-10,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-13,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-14,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-15,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-16,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-17,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-20,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-21,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-22,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-24,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-27,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-28,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-29,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-11-30,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-01,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-04,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-05,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-06,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-07,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-08,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-11,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-12,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-13,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-14,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-15,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-18,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-19,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-20,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-21,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-22,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-26,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-27,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-28,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2023-12-29,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-02,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-03,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-04,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-05,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-08,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-09,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-10,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-11,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-12,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-16,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-17,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-18,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-19,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-22,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-23,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-24,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-25,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-26,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-29,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-30,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-01-31,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-01,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-02,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-05,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-06,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-07,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-08,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-09,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-12,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-13,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-14,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-15,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-16,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-20,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-21,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-22,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-23,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-26,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-27,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-02-28,A1,SW1,1,-1,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
