arm,phase,split,n_cycles,mean_cvar5,mean_sharpe_cost_adj,mean_veto_rate,baseline_cvar5,baseline_sharpe
Arm_A_1.00,0,SW1,38,-0.09371046316627335,-0.1756796119866655,0.17894736842105263,-0.1054010787788926,-0.29227496930083996
Arm_A_1.00,1,SW1,38,-0.13000168385922975,-2.0019445565519396,0.20526315789473684,-0.13446812490403381,-1.5420620639255431
Arm_A_1.00,2,SW1,38,-0.13048255421300906,-2.079069252533692,0.19736842105263158,-0.14422103566431915,-2.1504508807198386
Arm_A_1.00,3,SW1,37,-0.13613135871922233,-1.2694741739305235,0.20270270270270271,-0.16745414680976176,-2.5991734182100985
Arm_A_1.00,4,SW1,37,-0.1460587112645949,0.2940862617864298,0.20000000000000004,-0.16674888892591533,-2.0813199438797216
Arm_A_1.00,5,SW1,37,-0.12179714268632982,0.023066004950112823,0.19864864864864867,-0.15436878580651703,-1.5290630040539492
Arm_A_1.00,6,SW1,37,-0.14468321625982505,0.8614373653027402,0.19459459459459463,-0.16524091754883125,-1.1323232122683748
Arm_A_1.00,7,SW1,37,-0.13790915300817286,0.1298815684866923,0.20540540540540544,-0.1354584908006713,-0.13619899321799678
Arm_A_1.00,8,SW1,37,-0.10534942913637593,-0.8499480710243518,0.22162162162162166,-0.12113772414982407,-0.10223360117412365
Arm_A_1.00,9,SW1,38,-0.10607645009490393,0.2999551019204424,0.20657894736842108,-0.10060223658443615,0.03627405692255951
Arm_A_1.00_SPC,0,SW1,38,-0.09371046316627335,-0.1756796119866655,0.17894736842105263,-0.1054010787788926,-0.29227496930083996
Arm_A_1.00_SPC,1,SW1,38,-0.13000168385922975,-2.0019445565519396,0.20526315789473684,-0.13446812490403381,-1.5420620639255431
Arm_A_1.00_SPC,2,SW1,38,-0.13048255421300906,-2.079069252533692,0.19736842105263158,-0.14422103566431915,-2.1504508807198386
Arm_A_1.00_SPC,3,SW1,37,-0.13613135871922233,-1.2694741739305235,0.20270270270270271,-0.16745414680976176,-2.5991734182100985
Arm_A_1.00_SPC,4,SW1,37,-0.1460587112645949,0.2940862617864298,0.20000000000000004,-0.16674888892591533,-2.0813199438797216
Arm_A_1.00_SPC,5,SW1,37,-0.12179714268632982,0.023066004950112823,0.19864864864864867,-0.15436878580651703,-1.5290630040539492
Arm_A_1.00_SPC,6,SW1,37,-0.14468321625982505,0.8614373653027402,0.19459459459459463,-0.16524091754883125,-1.1323232122683748
Arm_A_1.00_SPC,7,SW1,37,-0.13790915300817286,0.1298815684866923,0.20540540540540544,-0.1354584908006713,-0.13619899321799678
Arm_A_1.00_SPC,8,SW1,37,-0.10534942913637593,-0.8499480710243518,0.22162162162162166,-0.12113772414982407,-0.10223360117412365
Arm_A_1.00_SPC,9,SW1,38,-0.10607645009490393,0.2999551019204424,0.20657894736842108,-0.10060223658443615,0.03627405692255951
Baseline,0,SW1,38,-0.1054010787788926,-0.29227496930083996,0.0,-0.1054010787788926,-0.29227496930083996
Baseline,1,SW1,38,-0.13446812490403381,-1.5420620639255431,0.0,-0.13446812490403381,-1.5420620639255431
Baseline,2,SW1,38,-0.14422103566431915,-2.1504508807198386,0.0,-0.14422103566431915,-2.1504508807198386
Baseline,3,SW1,37,-0.16745414680976176,-2.5991734182100985,0.0,-0.16745414680976176,-2.5991734182100985
Baseline,4,SW1,37,-0.16674888892591533,-2.0813199438797216,0.0,-0.16674888892591533,-2.0813199438797216
Baseline,5,SW1,37,-0.15436878580651703,-1.5290630040539492,0.0,-0.15436878580651703,-1.5290630040539492
Baseline,6,SW1,37,-0.16524091754883125,-1.1323232122683748,0.0,-0.16524091754883125,-1.1323232122683748
Baseline,7,SW1,37,-0.1354584908006713,-0.13619899321799678,0.0,-0.1354584908006713,-0.13619899321799678
Baseline,8,SW1,37,-0.12113772414982407,-0.10223360117412365,0.0,-0.12113772414982407,-0.10223360117412365
Baseline,9,SW1,38,-0.10060223658443615,0.03627405692255951,0.0,-0.10060223658443615,0.03627405692255951
