date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,rebalance_cadence,is_rebalance_day,inter_rebalance_age,equity_base100
2025-02-25,ARM_V1,103233.12749176967,0.31275051968394946,47573.138741250004,19,0.06003421721863557,330.0118156000001,0.00017182539682539683,1,10,1,0,103.2112974832147
2025-02-26,ARM_V1,106824.6102996116,24.07125211158038,5402.4590475,25,0.06332950788236666,343.24714310000013,0.00017182539682539683,1,10,0,1,106.80202082457211
2025-02-27,ARM_V1,102400.9223756134,164.50337561341652,0.0,26,0.06264875209295762,344.5623281000001,0.00017182539682539683,1,10,0,2,102.37926834782397
2025-02-28,ARM_V1,103466.13628209526,0.0522820952649674,0.0,26,0.06179674074778855,344.6034306000001,0.00017182539682539683,0,10,0,3,103.44425700075344
2025-03-03,ARM_V1,96221.61229107867,0.05229107865673317,0.0,26,0.059066148079156104,344.6034306000001,0.00017182539682539683,0,10,0,4,96.20126496003752
2025-03-04,ARM_V1,95380.4553000636,0.0523000635920738,0.0,26,0.058913327497989554,344.6034306000001,0.00017182539682539683,0,10,0,5,95.36028584278017
2025-03-05,ARM_V1,102253.59730905006,0.052309050071254505,0.0,26,0.0658592966626512,344.6034306000001,0.00017182539682539683,0,10,0,6,102.23197443509216
2025-03-06,ARM_V1,98798.04231803809,0.05231803809454056,0.0,26,0.06212825533770041,344.6034306000001,0.00017182539682539683,0,10,0,7,98.77715016683216
2025-03-07,ARM_V1,99679.73732702766,0.05232702766219729,0.0,26,0.06253026108556922,344.6034306000001,0.00017182539682539683,0,10,0,8,99.65865872976457
2025-03-10,ARM_V1,92146.70333601879,0.05233601877449004,0.0,26,0.06202685275845206,344.6034306000001,0.00017182539682539683,1,10,0,9,92.1272176983072
2025-03-11,ARM_V1,96227.02314251143,0.052345011431684234,55322.9757975,16,0.06005797343892736,358.43763310000014,0.00017182539682539683,1,10,1,0,96.20667466727426
2025-03-12,ARM_V1,97313.67602717802,33.63812717801979,0.0,28,0.05858529070885954,372.2565273250001,0.00017182539682539683,1,10,0,1,97.29309776483332
2025-03-13,ARM_V1,95697.73601976782,2.7508797678245904,1212.73674,28,0.05824327964089618,372.5675073250001,0.00017182539682539683,0,10,0,2,95.67749946928484
2025-03-14,ARM_V1,99988.44080710548,19.88020710545791,0.0,28,0.0714796624720655,372.86633532500014,0.00017182539682539683,0,10,0,3,99.96729693041344
2025-03-17,ARM_V1,101931.67075501313,3.5967550131430936,0.0,28,0.07255762556640188,372.87040532500015,0.00017182539682539683,0,10,0,4,101.91011595667786
2025-03-18,ARM_V1,101534.35436398668,0.25596398670090775,0.0,28,0.06470499606909641,372.87124032500014,0.00017182539682539683,0,10,0,5,101.51288358345096
2025-03-19,ARM_V1,103110.26300796782,0.25600796781449564,0.0,28,0.06912731858175172,372.87124032500014,0.00017182539682539683,0,10,0,6,103.08845898073102
2025-03-20,ARM_V1,100617.48405195649,0.25605195648515583,0.0,28,0.0730465492081352,372.87124032500014,0.00017182539682539683,1,10,0,7,100.59620715576045
2025-03-21,ARM_V1,100071.03959595271,0.25609595271418684,2521.3695,28,0.07621492922222489,373.5017403250001,0.00017182539682539683,1,10,0,8,100.04987825265562
2025-03-24,ARM_V1,103533.67537890251,0.07537890249843622,0.0,28,0.09169422379005507,374.1319703250001,0.00017182539682539683,1,10,0,9,103.51178181552645
2025-03-25,ARM_V1,102807.32366435451,0.07539185450827028,59330.473672500004,21,0.06000506364838783,388.96829782500004,0.00017182539682539683,1,10,1,0,102.78558369764386
2025-03-26,ARM_V1,101095.56165353475,13254.374490534783,0.0,28,0.05859960519634607,400.48503154675006,0.00017182539682539683,1,10,0,1,101.07418366151428
2025-03-27,ARM_V1,101288.72645824857,7420.420845748593,5031.0919125,29,0.057218312468258224,403.20156154675004,0.00017182539682539683,1,10,0,2,101.26730761897835
2025-03-28,ARM_V1,99166.02133349012,6636.089033490126,0.0,30,0.05672265484044736,404.65533904675,0.00017182539682539683,1,10,0,3,99.14505136826024
2025-03-31,ARM_V1,97855.87083216797,656.8474121679665,5241.00942,31,0.06287655454574309,407.46038404674994,0.00017182539682539683,1,10,0,4,97.83517791556916
2025-04-01,ARM_V1,99453.95847071277,0.08117071276147417,0.0,31,0.07466369478080345,408.9344594467499,0.00017182539682539683,1,10,0,5,99.43292761737148
2025-04-02,ARM_V1,99952.6271846599,0.08118465995140502,0.0,31,0.0780993978835411,408.9344594467499,0.00017182539682539683,0,10,0,6,99.93149088123144
2025-04-03,ARM_V1,97930.79119860954,0.08119860953781731,0.0,31,0.07611171020648132,408.9344594467499,0.00017182539682539683,0,10,0,7,97.91008243910953
2025-04-04,ARM_V1,93087.43311256157,0.08121256152112283,0.0,31,0.07973664921047632,408.9344594467499,0.00017182539682539683,1,10,0,8,93.06774854511136
2025-04-07,ARM_V1,92891.3074865159,0.08122651590173341,13218.05466,29,0.0844057448662582,412.2397994467499,0.00017182539682539683,1,10,0,9,92.8716643924202
2025-04-08,ARM_V1,90008.1815457633,2.183099063322033,46115.8813467,19,0.06039628738900881,427.0748152467499,0.00017182539682539683,1,10,1,0,89.9891481267349
2025-04-09,ARM_V1,94394.10228618886,8298.557233688844,9517.010152500001,24,0.07037049814680951,438.90753274674984,0.00017182539682539683,1,10,0,1,94.37414140628032
2025-04-10,ARM_V1,95651.53639607276,12765.497696072762,0.0,25,0.07677869354434676,440.1702827467498,0.00017182539682539683,1,10,0,2,95.63130961511051
2025-04-11,ARM_V1,100125.81009395332,7088.036076453319,7021.774117499999,25,0.08439302505588714,443.3454802467499,0.00017182539682539683,0,10,0,3,100.10463716871088
2025-04-14,ARM_V1,100577.52502159886,14017.624721598868,0.0,25,0.0825122709891482,443.3691227467499,0.00017182539682539683,0,10,0,4,100.55625657526765
2025-04-15,ARM_V1,101395.29281557497,8792.288815574959,0.0,26,0.08771689250088947,444.67550774674993,0.00017182539682539683,1,10,0,5,101.37385144144073
2025-04-16,ARM_V1,100414.1608458225,7.939640822524407,27.573104999999998,26,0.08724825190195751,446.87794149674994,0.00017182539682539683,1,10,0,6,100.39292694500436
2025-04-17,ARM_V1,102366.36272297373,11.508722973691533,0.0,26,0.09315560059320022,446.8839414967499,0.00017182539682539683,1,10,0,7,102.34471600327939
2025-04-21,ARM_V1,102542.53585146459,11.510700464583442,0.0,26,0.09325291129772098,446.8839414967499,0.00017182539682539683,1,10,0,8,102.52085187763491
2025-04-22,ARM_V1,104804.3758782953,11.512678295258508,0.0,26,0.10345665349499492,446.8839414967499,0.00017182539682539683,1,10,0,9,104.78221360851221
2025-04-23,ARM_V1,105824.35406650648,3.036081131481961,51929.072985375,19,0.06030521099131219,459.87157487174994,0.00017182539682539683,1,10,1,0,105.80197610886121
2025-04-24,ARM_V1,106701.67787129727,1964.917871297243,0.0,26,0.0667482474698353,472.3603348717499,0.00017182539682539683,0,10,0,1,106.67911439194373
2025-04-25,ARM_V1,105216.49766182079,2.1276618207731546,0.0,26,0.06936697345181046,472.85090987174993,0.00017182539682539683,0,10,0,2,105.1942482434423
2025-04-28,ARM_V1,105569.0780274071,2.1280274071098195,0.0,26,0.06245465171428607,472.85090987174993,0.00017182539682539683,1,10,0,3,105.5467540512526
2025-04-29,ARM_V1,103266.44839305626,2.128393056263502,0.0,26,0.05931064828227246,472.85090987174993,0.00017182539682539683,1,10,0,4,103.24461133835652
2025-04-30,ARM_V1,109005.37875876825,2.128758768244995,0.0,26,0.10568285832476268,472.85090987174993,0.00017182539682539683,1,10,0,5,108.98232813142934
2025-05-01,ARM_V1,111815.10912454309,2.1291245430650947,0.0,26,0.13221826742156223,472.85090987174993,0.00017182539682539683,1,10,0,6,111.79146434260079
2025-05-02,ARM_V1,108556.26949038074,2.1294903807345977,0.0,26,0.10833091497347432,472.85090987174993,0.00017182539682539683,1,10,0,7,108.53331383312951
2025-05-05,ARM_V1,115171.81985628128,2.1298562812643036,0.0,26,0.15483787633340432,472.85090987174993,0.00017182539682539683,1,10,0,8,115.14746525351138
2025-05-06,ARM_V1,127469.43150724462,2.130222244665013,34.851285,25,0.22744276535313696,472.85962487174993,0.00017182539682539683,1,10,0,9,127.44247641203523
2025-05-07,ARM_V1,135269.6891863956,0.3491113955637053,65556.50677500002,19,0.060394683015370106,489.26200569675,0.00017182539682539683,1,10,1,0,135.24108462365575
2025-05-08,ARM_V1,136604.38955674457,11208.667356744565,0.0,24,0.06673284826043802,502.84613819674996,0.00017182539682539683,1,10,0,1,136.57550275397955
2025-05-09,ARM_V1,143935.28899570587,2.977145705925296,1698.1753500000002,25,0.10934378990595932,506.07151069675007,0.00017182539682539683,1,10,0,2,143.90485197741063
2025-05-12,ARM_V1,145162.12587828538,0.38987828540793246,0.0,25,0.13922956747647988,506.49659509675007,0.00017182539682539683,1,10,0,3,145.13142942912438
2025-05-13,ARM_V1,138953.04057027638,0.3899452763990363,25585.102125,25,0.0966124954510112,512.8944700967501,0.00017182539682539683,1,10,0,4,138.923657114228
2025-05-14,ARM_V1,140593.68113168416,2727.915031684189,0.0,25,0.10490208294771126,518.6075532467501,0.00017182539682539683,1,10,0,5,140.56395074051562
2025-05-15,ARM_V1,147136.63776747824,27.375767478197574,0.0,25,0.11748263561192196,519.2825204967501,0.00017182539682539683,1,10,0,6,147.10552378169425
2025-05-16,ARM_V1,146888.1291420557,0.5141420556834111,0.0,25,0.11504673725987044,519.2892342467501,0.00017182539682539683,1,10,0,7,146.85706770670345
2025-05-19,ARM_V1,147341.17363039835,0.5142303983461536,0.0,25,0.10273217612593465,519.2892342467501,0.00017182539682539683,0,10,0,8,147.31001639280413
2025-05-20,ARM_V1,149533.2693187561,0.5143187561884092,0.0,25,0.12927323857805428,519.2892342467501,0.00017182539682539683,0,10,0,9,149.50164853357023
2025-05-21,ARM_V1,147086.8242490042,0.514407129212786,70045.11684187499,16,0.06207218115297511,536.8048923717503,0.00017182539682539683,1,10,1,0,147.05572079694673
2025-05-22,ARM_V1,148072.69292167065,2224.1521216706005,0.0,25,0.06559615961829035,553.7561198717502,0.00017182539682539683,1,10,0,1,148.04138099465865
2025-05-23,ARM_V1,152170.30831214928,488.7223121492802,0.0,25,0.08096191784489123,554.1898898717501,0.00017182539682539683,1,10,0,2,152.13812989023202
2025-05-27,ARM_V1,154215.86980978848,6.75300978852551,0.0,25,0.07155969105910745,554.31035237175,0.00017182539682539683,1,10,0,3,154.18325882686995
2025-05-28,ARM_V1,152973.37716797422,1.531967974308618,0.0,25,0.07478425469706518,554.31165737175,0.00017182539682539683,1,10,0,4,152.94102892653856
2025-05-29,ARM_V1,159042.5562312052,1.5322312053137275,1996.3008000000002,25,0.1024981010510288,554.81085737175,0.00017182539682539683,1,10,0,5,159.0089245816806
2025-05-30,ARM_V1,163041.02063855735,0.3338385574018484,0.0,26,0.11833831709611604,555.31010737175,0.00017182539682539683,1,10,0,6,163.00654346091264
2025-06-02,ARM_V1,162274.30969591945,0.3338959193444496,0.0,26,0.10140717918218817,555.31010737175,0.00017182539682539683,1,10,0,7,162.23999464943208
2025-06-03,ARM_V1,158336.50495329115,0.33395329114328937,0.0,26,0.0846311468347304,555.31010737175,0.00017182539682539683,1,10,0,8,158.30302260763642
2025-06-04,ARM_V1,158012.84421067295,0.33401067280006125,0.0,26,0.08772831138662385,555.31010737175,0.00017182539682539683,1,10,0,9,157.97943030735792
2025-06-05,ARM_V1,156507.93310476432,0.3340680643164591,82715.9690367,18,0.06388941315394325,575.99427067175,0.00017182539682539683,1,10,1,0,156.47483743478307
2025-06-06,ARM_V1,158562.7834870039,1006.1634870039144,0.0,28,0.06920665592944397,596.4167431717499,0.00017182539682539683,1,10,0,1,158.529253291764
2025-06-09,ARM_V1,154253.5042668449,5.354266844887743,0.0,28,0.06637904304778122,596.6668831717499,0.00017182539682539683,1,10,0,2,154.22088532562324
2025-06-10,ARM_V1,154886.14518684396,5.355186843913075,0.0,28,0.06349748060509788,596.6668831717499,0.00017182539682539683,1,10,0,3,154.85339246534235
2025-06-11,ARM_V1,160256.54442796495,1.3744279649719697,0.0,29,0.06216033195747411,596.6678781717499,0.00017182539682539683,1,10,0,4,160.22265606459888
2025-06-12,ARM_V1,158094.71466412654,1.374664126602459,0.0,29,0.06178574673259756,596.6678781717499,0.00017182539682539683,1,10,0,5,158.0612834482226
2025-06-13,ARM_V1,150341.92491907883,1.3749003288115142,5838.46501875,29,0.0633329658717951,598.1278594217499,0.00017182539682539683,1,10,0,6,150.31013313298362
2025-06-16,ARM_V1,156620.64882143412,4757.156371434095,2949.46245,29,0.0623972641764626,599.1362169217499,0.00017182539682539683,1,10,0,7,156.58752931622558
2025-06-17,ARM_V1,156952.0953577841,6.425357784076383,0.0,29,0.07901774087009612,601.06078442175,0.00017182539682539683,1,10,0,8,156.9189057638269
2025-06-18,ARM_V1,153946.20499372185,2.94499372185833,0.0,29,0.06547429993750777,601.06165442175,0.00017182539682539683,0,10,0,9,153.91365103499103
2025-06-20,ARM_V1,147678.89202788565,0.8246053856645067,31642.397422500002,20,0.06051487709098267,608.97476192175,0.00017182539682539683,0,10,1,0,147.64766337527493
2025-06-23,ARM_V1,145833.88540958386,0.023709583874621253,0.0,24,0.06505483943841027,616.88358429675,0.00017182539682539683,1,10,0,1,145.80304690799576
2025-06-24,ARM_V1,151180.49871365778,0.023713657783279076,0.0,24,0.0681786347293537,616.88358429675,0.00017182539682539683,1,10,0,2,151.14852960005587
2025-06-25,ARM_V1,147004.1937177324,0.023717732391937873,0.0,24,0.07000616608095189,616.88358429675,0.00017182539682539683,1,10,0,3,146.97310773899238
2025-06-26,ARM_V1,149840.26432180768,0.02372180770071792,4396.5006,24,0.07329565287213385,617.9829842967499,0.00017182539682539683,0,10,0,4,149.8085786184729
2025-06-27,ARM_V1,149176.81802757576,0.6216275757562384,0.0,24,0.07653199840936124,619.08168532175,0.00017182539682539683,0,10,0,5,149.14527261872425
2025-06-30,ARM_V1,149318.8533343871,0.6217343871611204,0.0,24,0.07753608965957522,619.08168532175,0.00017182539682539683,0,10,0,6,149.28727789029364
2025-07-01,ARM_V1,146294.75824121694,0.6218412169189144,0.0,24,0.08111732875919672,619.08168532175,0.00017182539682539683,0,10,0,7,146.2638222819803
2025-07-02,ARM_V1,149220.80754806503,0.6219480650327739,0.0,24,0.083621582036947,619.08168532175,0.00017182539682539683,0,10,0,8,149.1892528370483
2025-07-03,ARM_V1,157380.7800549315,0.622054931505853,0.0,24,0.08275978804688781,619.08168532175,0.00017182539682539683,0,10,0,9,157.347499809932
2025-07-07,ARM_V1,154238.27034216633,0.6221618163413063,53595.47638035,19,0.061463344855782635,632.48390497175,0.00017182539682539683,0,10,1,0,154.20565462235928
2025-07-08,ARM_V1,152782.66327265263,0.96327265260538,0.0,26,0.06166170819517509,645.8793399717499,0.00017182539682539683,0,10,0,1,152.75035536018953
2025-07-09,ARM_V1,152200.45343816734,0.963438167311165,0.0,26,0.06388798311925112,645.8793399717499,0.00017182539682539683,1,10,0,2,152.16826864166495
2025-07-10,ARM_V1,153554.18860371047,0.9636037104565801,0.0,26,0.06698032853108034,645.8793399717499,0.00017182539682539683,1,10,0,3,153.521717542024
2025-07-11,ARM_V1,150325.05376928207,0.9637692820465118,0.0,26,0.06926869300164383,645.8793399717499,0.00017182539682539683,1,10,0,4,150.29326555081437
2025-07-14,ARM_V1,152902.1047148821,0.9639348820858477,116.85078,25,0.06648901281612316,645.9085599717499,0.00017182539682539683,1,10,0,5,152.86977154494818
2025-07-15,ARM_V1,153623.67558421855,0.9856842185715435,0.0,25,0.06673736949080791,645.9377599717499,0.00017182539682539683,1,10,0,6,153.5911898285921
2025-07-16,ARM_V1,156801.97585358415,0.9858535841535442,0.0,25,0.06232179120705021,645.9377599717499,0.00017182539682539683,1,10,0,7,156.76881800437926
2025-07-17,ARM_V1,160536.58602297885,0.9860229788368532,0.0,25,0.06264783778671126,645.9377599717499,0.00017182539682539683,1,10,0,8,160.50263844111808
2025-07-18,ARM_V1,163840.6057870293,0.02488702932590536,0.0,26,0.07001994374283624,645.9380001967498,0.00017182539682539683,0,10,0,9,163.8059595265421
2025-07-21,ARM_V1,161115.06931398058,0.02489130554959509,68682.334422675,18,0.06000779468467172,663.1128775217499,0.00017182539682539683,0,10,1,0,161.08099940418597
2025-07-22,ARM_V1,161663.59021313157,88.21021313156388,0.0,24,0.06477451098416476,680.2571325217499,0.00017182539682539683,1,10,0,1,161.62940431134666
2025-07-23,ARM_V1,166113.75817797243,0.028177972423378803,0.0,24,0.06210298360083685,680.27917252175,0.00017182539682539683,1,10,0,2,166.07863122938303
2025-07-24,ARM_V1,165691.5881828141,0.02818281411467219,0.0,24,0.06742357969116705,680.27917252175,0.00017182539682539683,1,10,0,3,165.6565505076472
2025-07-25,ARM_V1,165141.99818765663,0.0281876566378911,0.0,24,0.06764796431314468,680.27917252175,0.00017182539682539683,1,10,0,4,165.1070767305545
2025-07-28,ARM_V1,161240.6081925,0.028192499993178487,0.0,24,0.06510518732022676,680.27917252175,0.00017182539682539683,1,10,0,5,161.2065117358511
2025-07-29,ARM_V1,154442.49819734422,0.028197344180677316,0.0,24,0.06321051597809413,680.27917252175,0.00017182539682539683,1,10,0,6,154.40983929085928
2025-07-30,ARM_V1,154731.13483468923,0.028202189200530584,8211.416632499999,24,0.06258061772987868,682.33254002175,0.00017182539682539683,1,10,0,7,154.69841489217433
2025-07-31,ARM_V1,152728.64309088833,1.4330908883059568,0.0,24,0.06190390884553107,684.38453002175,0.00017182539682539683,1,10,0,8,152.6963466017063
2025-08-01,ARM_V1,148866.4133371297,1.433337129716527,0.0,24,0.060789400356587406,684.38453002175,0.00017182539682539683,1,10,0,9,148.83493356745055
2025-08-04,ARM_V1,155295.3544459134,1.433583413437625,37667.130862499995,16,0.060149255805673624,693.8036675217502,0.00017182539682539683,0,10,1,0,155.26251519170816
2025-08-05,ARM_V1,156645.979818708,4885.479818708002,0.0,19,0.06059332011574815,701.9976000217501,0.00017182539682539683,0,10,0,1,156.61285495692542
2025-08-06,ARM_V1,152768.61330967204,10.803309672071315,0.0,20,0.06541114554561019,703.2159650217502,0.00017182539682539683,0,10,0,2,152.73630836825922
2025-08-07,ARM_V1,159191.88572368128,0.27072368128381735,0.0,20,0.0671189988825576,703.2185975217502,0.00017182539682539683,1,10,0,3,159.15822249646277
2025-08-08,ARM_V1,162064.1549701985,0.270770198487784,2022.6942000000001,19,0.0779803529184102,703.7243975217502,0.00017182539682539683,1,10,0,4,162.0298843637041
2025-08-11,ARM_V1,164887.41431852296,0.33949852293439065,4659.55482,19,0.0811138925022098,705.3951075217502,0.00017182539682539683,1,10,0,5,164.8525466965431
2025-08-12,ARM_V1,171365.15143970077,4.277039700724247,0.0,20,0.08830418479409843,706.5587211217502,0.00017182539682539683,0,10,0,6,171.32891401463337
2025-08-13,ARM_V1,173268.18641618863,1.0564161886708392,0.0,20,0.09324504592662193,706.5595261217502,0.00017182539682539683,0,10,0,7,173.2315465692357
2025-08-14,ARM_V1,170636.5065977078,1.0565977078016704,0.0,20,0.08293688309832116,706.5595261217502,0.00017182539682539683,0,10,0,8,170.6004232542179
2025-08-15,ARM_V1,169313.9367792582,1.0567792581220983,0.0,20,0.07925277892211792,706.5595261217502,0.00017182539682539683,1,10,0,9,169.27813311062803
2025-08-18,ARM_V1,170245.41907991457,1.056960839637482,96142.28211907498,17,0.06022435173534506,730.6011070467501,0.00017182539682539683,1,10,1,0,170.20941843704674
2025-08-19,ARM_V1,165272.36807975106,5.281479751057528,0.0,28,0.059265684359732174,754.6296145467502,0.00017182539682539683,1,10,0,1,165.237419054213
2025-08-20,ARM_V1,165337.87806665,0.5203791500504679,12446.1376875,27,0.058565406265203276,757.7431170467502,0.00017182539682539683,1,10,0,2,165.3029151881598
2025-08-21,ARM_V1,170031.77050087863,7.875500878636727,0.0,27,0.07180605109288625,760.8520357967502,0.00017182539682539683,1,10,0,3,169.9958150368252
2025-08-22,ARM_V1,175503.24360148472,0.1636014846974216,0.0,27,0.07347402666403431,760.8539632967503,0.00017182539682539683,1,10,0,4,175.46613112216403
2025-08-25,ARM_V1,175469.42362959555,0.163629595587451,0.0,27,0.08941814291885336,760.8539632967503,0.00017182539682539683,1,10,0,5,175.4323183019547
2025-08-26,ARM_V1,178029.5536577112,0.1636577113076452,0.0,27,0.08768791292941502,760.8539632967503,0.00017182539682539683,1,10,0,6,177.99190695675563
2025-08-27,ARM_V1,174838.21368583187,0.16368583185883417,0.0,27,0.07827825342915327,760.8539632967503,0.00017182539682539683,1,10,0,7,174.80124183587213
2025-08-28,ARM_V1,177550.21111395716,0.16371395724184803,0.0,27,0.08317196531251635,760.8539632967503,0.00017182539682539683,1,10,0,8,177.5126657763148
2025-08-29,ARM_V1,175966.43374208748,0.16374208745751698,0.0,27,0.08616842245165868,760.8539632967503,0.00017182539682539683,1,10,0,9,175.92922331509266
2025-09-02,ARM_V1,175574.60950522253,0.1637702225066714,76517.925735,17,0.06005651973092586,779.9882282967502,0.00017182539682539683,1,10,1,0,175.53748193463872
2025-09-03,ARM_V1,172313.95457036514,4769.971215365152,2.579355,24,0.05939217183841522,797.9216245467501,0.00017182539682539683,1,10,0,1,172.27751650834173
2025-09-04,ARM_V1,171573.44813496884,0.9581349687888252,0.0,25,0.06284305711171664,799.11422454675,0.00017182539682539683,1,10,0,2,171.53716666281355
2025-09-05,ARM_V1,175828.9482996007,0.9582996007100497,0.0,25,0.06145404442497332,799.11422454675,0.00017182539682539683,1,10,0,3,175.79176694571893
2025-09-08,ARM_V1,177476.40846426095,0.9584642609192194,0.0,25,0.06087806313804082,799.11422454675,0.00017182539682539683,0,10,0,4,177.43887873316382
2025-09-09,ARM_V1,181816.69862894944,0.9586289494211949,0.0,25,0.068205781391443,799.11422454675,0.00017182539682539683,0,10,0,5,181.77825108616017
2025-09-10,ARM_V1,179393.67379366624,0.9587936662208376,0.0,25,0.07981474316908453,799.11422454675,0.00017182539682539683,0,10,0,6,179.35573863148744
2025-09-11,ARM_V1,182148.42895841133,0.9589584113230097,0.0,25,0.07928363743009445,799.11422454675,0.00017182539682539683,0,10,0,7,182.10991126686162
2025-09-12,ARM_V1,182972.31912318474,0.9591231847325744,0.0,25,0.08161841130704507,799.11422454675,0.00017182539682539683,0,10,0,8,182.9336272091758
2025-09-15,ARM_V1,185559.35928798642,0.9592879864543956,0.0,25,0.07450844868753065,799.11422454675,0.00017182539682539683,0,10,0,9,185.5201203101589
2025-09-16,ARM_V1,187491.2045153165,0.959452816493338,75160.95506250001,19,0.06011423324702819,817.9091620467501,0.00017182539682539683,0,10,1,0,187.45155702329527
2025-09-17,ARM_V1,187038.06792597543,9839.427925975384,0.0,25,0.06078147687292901,834.2361245467501,0.00017182539682539683,1,10,0,1,186.99851625567214
2025-09-18,ARM_V1,192523.3400380561,7240.240038056089,0.0,25,0.06406537512574798,834.8860520467503,0.00016190476190476192,1,10,0,2,192.4826284345023
2025-09-19,ARM_V1,190176.8940928189,8.894092818965078,0.0,26,0.06592830353975918,836.6934370467502,0.00016190476190476192,1,10,0,3,190.13667867625762
2025-09-22,ARM_V1,195466.8269159801,0.1119159801587115,0.0,26,0.07794238153028754,836.6956320467501,0.0001623015873015873,1,10,0,4,195.42549287324144
2025-09-23,ARM_V1,195425.16193414436,0.11193414429993567,0.0,26,0.07125899173972698,836.6956320467501,0.0001623015873015873,1,10,0,5,195.3838367020165
2025-09-24,ARM_V1,197655.0385948114,0.1119523113892288,7851.4666425000005,26,0.06776472836322425,838.6589895467501,0.0001623015873015873,1,10,0,6,197.61324182580617
2025-09-25,ARM_V1,193271.60666750994,1.156667509897706,0.0,27,0.06724619422426954,840.6211045467503,0.0001623015873015873,1,10,0,7,193.23073683309246
2025-09-26,ARM_V1,193209.28638104536,0.0063810453834394374,0.0,27,0.06512435419478062,840.6213920467503,0.0001623015873015873,1,10,0,8,193.1684297250757
2025-09-29,ARM_V1,202654.01933708103,0.006382081037233813,68.16295500000001,27,0.07177109068736173,840.6384370467504,0.0001623015873015873,1,10,0,9,202.61116546755952
2025-09-30,ARM_V1,203439.2383846001,0.6625721000902761,123025.98581250002,18,0.060002584048820515,871.4194970467506,0.0001623015873015873,0,10,1,0,203.39621847013794
2025-10-01,ARM_V1,203474.8199615771,4004.5199615771003,0.0,28,0.058930535003123646,901.1677545467506,0.0001623015873015873,0,10,0,1,203.43179252292046
2025-10-02,ARM_V1,208759.62734097656,578.0573409764896,0.0,28,0.060670064232836225,902.0241795467506,0.0001623015873015873,1,10,0,2,208.71548235998532
2025-10-03,ARM_V1,212127.5536020337,1.7936020337076526,0.0,28,0.06420853759315415,902.1682095467505,0.0001623015873015873,1,10,0,3,212.08269642854307
2025-10-06,ARM_V1,217666.60185313804,1.7938931381647107,2447.54796,28,0.06515193364192978,902.7802495467505,0.0001623015873015873,1,10,0,4,217.62057337472186
2025-10-07,ARM_V1,220614.14983964493,0.4098396449949465,0.0,29,0.06767199660969864,903.3923295467505,0.0001623015873015873,1,10,0,5,220.56749806326886
2025-10-08,ARM_V1,227946.7469488253,0.40990632525464804,6390.2320425,29,0.06448085000879519,904.9902870467505,0.00016269841269841268,1,10,0,6,227.89854459792426
2025-10-09,ARM_V1,233522.9047267347,0.09472673463609456,0.0,29,0.06859027391228857,906.5875245467504,0.00016269841269841268,1,10,0,7,233.47352322360842
2025-10-10,ARM_V1,219245.04339714657,0.09474214652545995,10202.828655000001,29,0.07326478059028749,909.1388695467504,0.00016269841269841268,1,10,0,8,219.1986811364141
2025-10-13,ARM_V1,236498.7382807033,0.08333820331564235,18095.7049425,29,0.07894080169612175,916.2139995467503,0.00016269841269841268,1,10,0,9,236.4487274982602
2025-10-14,ARM_V1,240196.14236402945,2.356436529429834,84075.2659275,21,0.06007681829515092,941.76029954675,0.00016269841269841268,1,10,1,0,240.1453497166489
2025-10-15,ARM_V1,239951.45043456188,10105.387379561871,10925.048055000001,25,0.06127406178780178,962.9810920467501,0.00016269841269841268,1,10,0,1,239.9007095305223
2025-10-16,ARM_V1,222987.14383216714,6965.395607167142,10264.533225000001,26,0.0632871014780191,969.0635320467502,0.00016309523809523812,1,10,0,2,222.93999025486323
2025-10-17,ARM_V1,216336.51999967627,1455.35343717632,43282.926562500004,26,0.06401087527903622,983.8296870467501,0.00016309523809523812,1,10,0,3,216.29077278463888
2025-10-20,ARM_V1,222812.8029216799,11.863124179881185,6119.2797975,26,0.06422633624437736,996.53869954675,0.00016309523809523812,1,10,0,4,222.7656862110646
2025-10-21,ARM_V1,214782.73058536628,0.16058536631927336,0.0,26,0.06668524960533234,998.07106204675,0.00016309523809523812,1,10,0,5,214.73731193962666
2025-10-22,ARM_V1,206065.54012905707,0.16061155702782784,20316.849517500003,26,0.06517712758566246,1003.15154454675,0.00016309523809523812,1,10,0,6,206.02196484839666
2025-10-23,ARM_V1,209182.06285543533,1.7178554353829438,0.0,26,0.06573517734884841,1008.22909829675,0.00016309523809523812,1,10,0,7,209.13782854487403
2025-10-24,ARM_V1,218079.2508381095,1.7181356094241909,9.1877025,25,0.06572986629819744,1008.23139579675,0.00016309523809523812,1,10,0,8,218.0331350996142
2025-10-27,ARM_V1,215092.0633741441,0.6333741441428756,0.0,26,0.06740025537242902,1008.23396329675,0.0001634920634920635,1,10,0,9,215.0465793158999
2025-10-28,ARM_V1,209839.69745644578,0.6334776957886641,73465.71397874999,22,0.06022768881766602,1026.60498454675,0.0001634920634920635,1,10,1,0,209.7953240803605
2025-10-29,ARM_V1,210871.75053263927,0.1755326392825389,0.0,27,0.06977662945764063,1044.96693704675,0.0001634920634920635,1,10,0,1,210.82715891529725
2025-10-30,ARM_V1,209157.48555959604,0.17555959608071442,0.0,27,0.06740872774540362,1044.96693704675,0.00015357142857142856,1,10,0,2,209.11325644622863
