sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,log_ret_1_mean,log_ret_1_std,became_instavel_3_rate,log_ret_3_mean,log_ret_3_std,became_instavel_5_rate,log_ret_5_mean,log_ret_5_std
TOPN_ALL,CAINDO,1,5788,0.47425708362128544,0.07740152038700761,-0.0003557781783568956,0.04932930738063091,0.1335521769177609,-0.00211266196072758,0.0949390449681478,0.1793365583966828,-0.003940501038080499,0.11426773327570298
TOPN_ALL,ESTAVEL,1,6346,0.6619918058619603,0.055625590923416325,-0.0009258433316679753,0.05401232814113257,0.10715411282697762,-0.0019181823525994078,0.09596485332578247,0.15553104317680427,-0.0022370151330441935,0.12892360951808338
TOPN_ALL,SUBINDO,1,9031,0.48078839552651975,0.1071863580998782,-0.0010353649012350456,0.05651065551507916,0.16443361753958588,-0.0028277623573515227,0.09310710732542085,0.20972206843096003,-0.003973763909624722,0.11781472952501351
TOPN_ALL,CAINDO,2,5923,0.484382914063819,0.07074117845686308,-0.0011234036716260356,0.050109131179172386,0.12240418706736451,-0.0029582286966688045,0.09701671078559514,0.168158028026338,-0.004387595739282931,0.12071380085065571
TOPN_ALL,ESTAVEL,2,4810,0.6654885654885655,0.05155925155925156,-0.0004060004259217864,0.05411038879858389,0.1051975051975052,-3.344144922375427e-05,0.09366148084078933,0.14927234927234928,-0.00011889101092511574,0.12303275849259283
TOPN_ALL,SUBINDO,2,10419,0.4998560322487763,0.10548037239658317,-0.0008345964638764616,0.055715479245611606,0.1635473653901526,-0.003042180925663713,0.09334163814227986,0.21124868029561378,-0.004362542518191354,0.11873789271874902
TOPN_ALL,CAINDO,3,5829,0.478641276376737,0.06364728083719334,-0.0007022800545061873,0.04922057826085876,0.11768742494424429,-0.0037640053731138956,0.09588006476312243,0.16486532852976496,-0.005054979719565646,0.11673156498029218
TOPN_ALL,ESTAVEL,3,4026,0.678340784898162,0.04793840039741679,-0.0002735711833419275,0.05402000050100809,0.09960258320914059,0.00012288597543558936,0.09336203396801503,0.14282165921510184,-0.00046398007834530584,0.12077251043874655
TOPN_ALL,SUBINDO,3,11281,0.5092633631770234,0.10628490382058328,-0.001049774358547541,0.0559182328986393,0.1633720414856839,-0.0024013943885584283,0.09406979366633897,0.21044233667228082,-0.003531149903734005,0.12188905168288093
TOPN_ALL,CAINDO,5,5572,0.47505384063173006,0.06407035175879397,-0.0008835555317154632,0.04961528528971972,0.12150035893754486,-0.004072355395072184,0.09490347429249052,0.16816223977027997,-0.0062247640798518125,0.12351700806632503
TOPN_ALL,ESTAVEL,5,3151,0.6807362741986671,0.043795620437956206,-0.0002798685508326716,0.051363221166228754,0.0904474769914313,-0.0009073098079017463,0.08837200630538868,0.1317042208822596,0.0015133372637089262,0.11526779614548006
TOPN_ALL,SUBINDO,5,12376,0.5216548157724629,0.1019715578539108,-0.0008198427391205139,0.05585655293607015,0.15812863606981253,-0.001717206621809493,0.09552540361156192,0.20580155138978667,-0.003181455535654563,0.11992626565017662
TOPN_ALL,CAINDO,10,4733,0.4534122121276146,0.055989858440735264,-0.000900213013912892,0.04783457536643283,0.10986689203465033,-0.0035233846314471884,0.09597335435707681,0.1531798013944644,-0.004354100994540672,0.12242264146324205
TOPN_ALL,ESTAVEL,10,2043,0.6759667156142927,0.0465002447381302,-0.0004629229489288635,0.05431761000059895,0.09544787077826726,-0.0014460627226865858,0.09290317334905719,0.13754282917278512,-0.001945323552756215,0.12472443185165803
TOPN_ALL,SUBINDO,10,14258,0.5386449712442137,0.09769953710197783,-0.000717052381105025,0.05523685759930559,0.15429934072099874,-0.0018873858662878887,0.09401354632485802,0.202623088792257,-0.003157458210675325,0.11888864351761493
