sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,log_ret_1_mean,log_ret_1_std,became_instavel_3_rate,log_ret_3_mean,log_ret_3_std,became_instavel_5_rate,log_ret_5_mean,log_ret_5_std
CONSOLIDADO,CAINDO,1,3297,0.48316651501364877,0.06308765544434335,-0.0002519062965438989,0.04839052723547417,0.11950257810130421,-0.0026540144387317186,0.10054398175385007,0.1640885653624507,-0.003519542664709138,0.11860337696049478
CONSOLIDADO,ESTAVEL,1,4394,0.6986800182066454,0.04460628129267182,-0.00022373676353992233,0.053345940995089686,0.09217114246700045,-0.0004608088192842692,0.09917770522423101,0.1406463359126081,-0.00012287168411843414,0.1358246585049748
CONSOLIDADO,SUBINDO,1,3563,0.5122088127982037,0.07184956497333708,0.0002959147550649606,0.05379936503259415,0.12629806342969407,-0.00022549041967179302,0.09297499869401822,0.17176536626438393,-0.0016278354336908016,0.12118775404558194
CONSOLIDADO,CAINDO,2,3716,0.4997308934337998,0.05893433799784715,-0.00034759308385975187,0.049317157296909844,0.11221743810548977,-0.00312012255421788,0.10235762253910041,0.15823466092572658,-0.004064723074786288,0.12748177569770447
CONSOLIDADO,ESTAVEL,2,3456,0.7010995370370371,0.04282407407407408,0.0006681701893730853,0.05439911569549956,0.09085648148148148,0.002375857020632961,0.09523799756766817,0.13831018518518517,0.002673496757883506,0.12930310102841427
CONSOLIDADO,SUBINDO,2,4082,0.5409113179813817,0.07177853993140618,-0.000435284272722623,0.052544780943258096,0.1268985791278785,-0.0020076159660847685,0.09523472459623868,0.1727094561489466,-0.002959064636242602,0.1227678550963887
CONSOLIDADO,CAINDO,3,3987,0.49059443190368696,0.06069726611487334,-0.0004823868712869715,0.048644329906446,0.1143717080511663,-0.004327405140875637,0.0988489574339322,0.163531477301229,-0.005568846768980096,0.12145391947623832
CONSOLIDADO,ESTAVEL,3,3020,0.7115894039735099,0.04205298013245033,0.0010387857236134567,0.05367098173932571,0.09039735099337748,0.0023371887254802224,0.09476042978416986,0.1337748344370861,0.0022379107982058847,0.12533450809315083
CONSOLIDADO,SUBINDO,3,4247,0.561101954320697,0.0685189545561573,-0.0004645977291958291,0.05403306797580602,0.12243936896632918,-0.00032574701577660895,0.09850174426717367,0.1683541323287026,-0.0005884875296587898,0.1314866435634866
CONSOLIDADO,CAINDO,5,4275,0.4842105263157895,0.0608187134502924,-0.0007543775180673478,0.04830827384654959,0.11789473684210526,-0.0037048746426222813,0.09796894063619488,0.16584795321637427,-0.0054642096199173625,0.12837686411363441
CONSOLIDADO,ESTAVEL,5,2585,0.7098646034816247,0.04061895551257253,0.0004932421458071425,0.052798115895543694,0.08433268858800774,-0.00013581549015641626,0.09154884644241336,0.12688588007736945,0.001881688915059973,0.11971649918654327
CONSOLIDADO,SUBINDO,5,4394,0.5878470641784251,0.0671370050068275,0.0002709701448391547,0.05512477105064724,0.11993627674101047,0.0010493673685799813,0.10076420489291776,0.1670459717796996,0.0001255171333440921,0.12816633368788
CONSOLIDADO,CAINDO,10,4680,0.4544871794871795,0.053418803418803416,-0.0007371847732701476,0.0473456917683449,0.10726495726495726,-0.003299469955891701,0.09601962709670375,0.15042735042735042,-0.003952774012908523,0.1222623440742116
CONSOLIDADO,ESTAVEL,10,2005,0.683291770573566,0.045386533665835414,-0.000493268673726803,0.05462416831961201,0.0942643391521197,-0.0016326276710912746,0.09359467230050902,0.13665835411471322,-0.0017735106054315348,0.12337544876383667
CONSOLIDADO,SUBINDO,10,4569,0.654629021667761,0.06981834099365287,0.0008053706069869402,0.05547091289960598,0.1221273801707157,0.0015619251373138574,0.10098496196065553,0.173560954256949,0.0008997730681767043,0.13170855520575256
IGNITION_TRUE,CAINDO,1,1824,0.4583333333333333,0.10855263157894737,-0.0010819374470161357,0.04886943737485867,0.16337719298245615,-0.0026839446052604504,0.08728720696065678,0.20942982456140352,-0.006506196867828425,0.10893328288505792
IGNITION_TRUE,ESTAVEL,1,1425,0.5943859649122807,0.08912280701754385,-0.003632356893727286,0.05844438530028025,0.14736842105263157,-0.005310728164594899,0.09201210701970877,0.19228070175438597,-0.006922549398328794,0.1118939137276728
IGNITION_TRUE,SUBINDO,1,4350,0.46022988505747126,0.1445977011494253,-0.001115315880888068,0.06070959202095207,0.20482758620689656,-0.003980993127633065,0.09724994012804536,0.24988505747126435,-0.004692516909164014,0.12167304812756388
IGNITION_TRUE,CAINDO,2,1558,0.46084724005134786,0.0982028241335045,-0.003069241451382483,0.050459715856817806,0.14184852374839538,-0.003028494567692175,0.08758485923036084,0.18998716302952504,-0.006179610502526329,0.11075372767062262
