arm,phase,split,n_cycles,mean_cvar5,mean_sharpe_cost_adj,mean_veto_rate,baseline_cvar5,baseline_sharpe
Arm_Dupla,0,SW2,50,-0.20073468601972136,0.1873167715607268,0.001,-0.20073468601972136,0.13548842808156678
Arm_Dupla,1,SW2,50,-0.2656260604897001,-0.014768282595318583,0.001,-0.2656260604897001,-0.1152910468128588
Arm_Dupla,2,SW2,50,-0.27564632823968277,-0.04720920086249189,0.0,-0.27564632823968277,-0.04720920086249189
Arm_Dupla,3,SW2,50,-0.2547018846051643,0.24127196868471568,0.0,-0.2547018846051643,0.24127196868471568
Arm_Dupla,4,SW2,50,-0.24464806205990627,0.1919345364208327,0.002,-0.24464806205990627,0.15964018174215577
Arm_Dupla,5,SW2,50,-0.22184959777020433,-1.036042663122424,0.001,-0.22184959777020433,-1.050491246448356
Arm_Dupla,6,SW2,50,-0.22025947846537944,-1.2563599456279062,0.002,-0.22025947846537944,-1.3542143399636026
Arm_Dupla,7,SW2,51,-0.18700647924530545,0.335892347129343,0.00196078431372549,-0.18700647924530545,0.23216544745989073
Arm_Dupla,8,SW2,50,-0.19751545097843637,1.833301510679129,0.001,-0.19751545097843637,1.8338499230323018
Arm_Dupla,9,SW2,50,-0.16539274826989464,0.012106210088789484,0.002,-0.16539274826989464,-0.09650450333945265
Arm_Dupla_Ret62Puro,0,SW2,50,-0.19250727876210924,0.10050639688647198,0.09799999999999999,-0.20073468601972136,0.13548842808156678
Arm_Dupla_Ret62Puro,1,SW2,50,-0.24525923286834905,1.016109607625016,0.09799999999999999,-0.2656260604897001,-0.1152910468128588
Arm_Dupla_Ret62Puro,2,SW2,50,-0.2328970721110292,1.5628913513555198,0.09200000000000001,-0.27564632823968277,-0.04720920086249189
Arm_Dupla_Ret62Puro,3,SW2,50,-0.22638091475548036,0.7727577763013136,0.096,-0.2547018846051643,0.24127196868471568
Arm_Dupla_Ret62Puro,4,SW2,50,-0.21121247193787282,0.9925468392427654,0.10099999999999999,-0.24464806205990627,0.15964018174215577
Arm_Dupla_Ret62Puro,5,SW2,50,-0.20199080067577116,0.011777282816977137,0.09700000000000002,-0.22184959777020433,-1.050491246448356
Arm_Dupla_Ret62Puro,6,SW2,50,-0.19296594103444695,-0.3168305262675175,0.098,-0.22025947846537944,-1.3542143399636026
Arm_Dupla_Ret62Puro,7,SW2,51,-0.1702927386190023,1.143390554403776,0.09019607843137256,-0.18700647924530545,0.23216544745989073
Arm_Dupla_Ret62Puro,8,SW2,50,-0.1895682258232858,2.2636068024661617,0.08900000000000001,-0.19751545097843637,1.8338499230323018
Arm_Dupla_Ret62Puro,9,SW2,50,-0.15974484047311938,0.640452650231835,0.094,-0.16539274826989464,-0.09650450333945265
Baseline_C4puro,0,SW2,50,-0.20073468601972136,0.13548842808156678,0.0,-0.20073468601972136,0.13548842808156678
Baseline_C4puro,1,SW2,50,-0.2656260604897001,-0.1152910468128588,0.0,-0.2656260604897001,-0.1152910468128588
Baseline_C4puro,2,SW2,50,-0.27564632823968277,-0.04720920086249189,0.0,-0.27564632823968277,-0.04720920086249189
Baseline_C4puro,3,SW2,50,-0.2547018846051643,0.24127196868471568,0.0,-0.2547018846051643,0.24127196868471568
Baseline_C4puro,4,SW2,50,-0.24464806205990627,0.15964018174215577,0.0,-0.24464806205990627,0.15964018174215577
Baseline_C4puro,5,SW2,50,-0.22184959777020433,-1.050491246448356,0.0,-0.22184959777020433,-1.050491246448356
Baseline_C4puro,6,SW2,50,-0.22025947846537944,-1.3542143399636026,0.0,-0.22025947846537944,-1.3542143399636026
Baseline_C4puro,7,SW2,51,-0.18700647924530545,0.23216544745989073,0.0,-0.18700647924530545,0.23216544745989073
Baseline_C4puro,8,SW2,50,-0.19751545097843637,1.8338499230323018,0.0,-0.19751545097843637,1.8338499230323018
Baseline_C4puro,9,SW2,50,-0.16539274826989464,-0.09650450333945265,0.0,-0.16539274826989464,-0.09650450333945265
