arm,phase,split,n_cycles,mean_cvar5,mean_sharpe_cost_adj,mean_veto_rate,baseline_cvar5,baseline_sharpe
Arm_Dupla,0,SW1,37,-0.1105514880419676,-1.5096670246698352,0.0,-0.1105514880419676,-1.5096670246698352
Arm_Dupla,1,SW1,37,-0.12499287265487317,-0.9918709618353421,0.0,-0.12499287265487317,-0.9918709618353421
Arm_Dupla,2,SW1,37,-0.10123317151393063,0.3531066256522875,0.0,-0.10123317151393063,0.3531066256522875
Arm_Dupla,3,SW1,38,-0.1080886297994745,0.2743474920272925,0.0013157894736842105,-0.1080886297994745,0.15242482495533863
Arm_Dupla,4,SW1,38,-0.10254277538232412,-0.7276549677203679,0.0,-0.10254277538232412,-0.7276549677203679
Arm_Dupla,5,SW1,38,-0.125842227720723,-1.130413991602759,0.0013157894736842105,-0.125842227720723,-1.242956749772026
Arm_Dupla,6,SW1,38,-0.11572671590181574,-1.5644588517902343,0.0013157894736842105,-0.11572671590181574,-1.5357039628704408
Arm_Dupla,7,SW1,37,-0.14698717370149994,-3.602785480418498,0.0,-0.14698717370149994,-3.602785480418498
Arm_Dupla,8,SW1,37,-0.16615921896608532,-2.581591954301674,0.0,-0.16615921896608532,-2.581591954301674
Arm_Dupla,9,SW1,37,-0.14404450269520305,-2.4335982964564655,0.0013513513513513514,-0.14404450269520305,-2.367916839479511
Arm_Dupla_Ret62Puro,0,SW1,37,-0.089787375604476,-0.45153510677862085,0.05000000000000001,-0.1105514880419676,-1.5096670246698352
Arm_Dupla_Ret62Puro,1,SW1,37,-0.11231512024648754,-0.8022094676446714,0.05,-0.12499287265487317,-0.9918709618353421
Arm_Dupla_Ret62Puro,2,SW1,37,-0.0844911918938662,0.4497143743189776,0.05405405405405406,-0.10123317151393063,0.3531066256522875
Arm_Dupla_Ret62Puro,3,SW1,38,-0.09673807061517066,1.2389005925590098,0.05657894736842105,-0.1080886297994745,0.15242482495533863
Arm_Dupla_Ret62Puro,4,SW1,38,-0.09805050629028,0.21256704673378826,0.048684210526315795,-0.10254277538232412,-0.7276549677203679
Arm_Dupla_Ret62Puro,5,SW1,38,-0.12739750570014532,-0.5873882221094698,0.048684210526315795,-0.125842227720723,-1.242956749772026
Arm_Dupla_Ret62Puro,6,SW1,38,-0.1162978534877235,-1.527458757673333,0.042105263157894736,-0.11572671590181574,-1.5357039628704408
Arm_Dupla_Ret62Puro,7,SW1,37,-0.14685281646669673,-2.6823747114366894,0.05000000000000001,-0.14698717370149994,-3.602785480418498
Arm_Dupla_Ret62Puro,8,SW1,37,-0.1558053282046441,-1.356983521971947,0.048648648648648665,-0.16615921896608532,-2.581591954301674
Arm_Dupla_Ret62Puro,9,SW1,37,-0.12406304587927074,-1.8636790871458633,0.05270270270270271,-0.14404450269520305,-2.367916839479511
Baseline_C4puro,0,SW1,37,-0.1105514880419676,-1.5096670246698352,0.0,-0.1105514880419676,-1.5096670246698352
Baseline_C4puro,1,SW1,37,-0.12499287265487317,-0.9918709618353421,0.0,-0.12499287265487317,-0.9918709618353421
Baseline_C4puro,2,SW1,37,-0.10123317151393063,0.3531066256522875,0.0,-0.10123317151393063,0.3531066256522875
Baseline_C4puro,3,SW1,38,-0.1080886297994745,0.15242482495533863,0.0,-0.1080886297994745,0.15242482495533863
Baseline_C4puro,4,SW1,38,-0.10254277538232412,-0.7276549677203679,0.0,-0.10254277538232412,-0.7276549677203679
Baseline_C4puro,5,SW1,38,-0.125842227720723,-1.242956749772026,0.0,-0.125842227720723,-1.242956749772026
Baseline_C4puro,6,SW1,38,-0.11572671590181574,-1.5357039628704408,0.0,-0.11572671590181574,-1.5357039628704408
Baseline_C4puro,7,SW1,37,-0.14698717370149994,-3.602785480418498,0.0,-0.14698717370149994,-3.602785480418498
Baseline_C4puro,8,SW1,37,-0.16615921896608532,-2.581591954301674,0.0,-0.16615921896608532,-2.581591954301674
Baseline_C4puro,9,SW1,37,-0.14404450269520305,-2.367916839479511,0.0,-0.14404450269520305,-2.367916839479511
