arm,frente,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,n_turnover,n_veto_or_turnover,veto_rate,turnover_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_75M,frente2_piso_tamanho,5,2023-03-20,2023-03-17,2023-04-03,2023-03-31,SW1,1,10,20,0,9,9,0.0,0.45,VKTX;SKYH;MLTX;SPOT;SOPH;UVE;MTW;RIOT;PPTA;RELY;EOSE;IDCC;NSIT;OCUL;NVTS;PAYS;IMRX;SLNO;LNTH;HRTG,PESI;VKTX;SKYH;MLTX;VRCA;SPOT;MTC;SOPH;UVE;SLQT;MTW;SKYX;VATE;SPRB;RIOT;PPTA;PLX;RELY;EOSE;UNCY,,MTC;PESI;PLX;SKYX;SLQT;SPRB;UNCY;VATE;VRCA,0.06479938375851928,0.017616725029870387,0.017391725029870388,0.00022500000000000002
Arm_75M,frente2_piso_tamanho,5,2023-04-03,2023-03-31,2023-04-18,2023-04-17,SW1,1,10,20,0,5,5,0.0,0.25,RIOT;SKYH;HY;NVTS;MLTX;SOPH;MTW;IMNM;HIVE;MSTR;SPOT;IMRX;UVE;LNTH;PERI;OCUL;HUT;LMB;MYGN;PDFS,PESI;RIOT;SLQT;SKYH;UNCY;VRCA;HY;NVTS;MLTX;SOPH;MTW;IMNM;HIVE;MSTR;SPOT;IMRX;GEOS;UVE;LNTH;PERI,,GEOS;PESI;SLQT;UNCY;VRCA,0.03294793579452283,0.0016656359921168942,0.0015406359921168941,0.000125
Arm_75M,frente2_piso_tamanho,5,2023-04-18,2023-04-17,2023-05-02,2023-05-01,SW1,1,10,20,0,8,8,0.0,0.4,IMRX;VERX;ELF;VKTX;LNTH;MG;RIOT;HROW;MLTX;HY;SPNT;SPOT;PLPC;EOSE;UVE;STVN;PERI;ENVX;GHM;RDNT,IMRX;PESI;UNCY;GEOS;VERX;SLQT;ELF;NVCT;VKTX;LNTH;MG;RIOT;HROW;NYXH;MLTX;HY;TLSA;SPNT;SPOT;SPOK,,GEOS;NVCT;NYXH;PESI;SLQT;SPOK;TLSA;UNCY,-0.059060225153105536,-0.07780613915089245,-0.07800613915089245,0.0002
Arm_75M,frente2_piso_tamanho,5,2023-05-02,2023-05-01,2023-05-16,2023-05-15,SW1,1,10,20,0,6,6,0.0,0.3,IMRX;VKTX;TGTX;MLTX;ELF;PLSE;HROW;HY;MG;LFST;VERX;LNTH;PLPC;STVN;MLP;RELY;RDNT;FOR;TPH;THC,GNLX;IMRX;VKTX;PLX;PESI;TGTX;MLTX;ELF;PLSE;HROW;HY;GDC;MG;SPOK;LFST;VERX;GEOS;LNTH;PLPC;STVN,,GDC;GEOS;GNLX;PESI;PLX;SPOK,-0.0012691580100759375,-0.09731736106514331,-0.09746736106514331,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2023-05-16,2023-05-15,2023-05-31,2023-05-30,SW1,1,10,20,0,8,8,0.0,0.4,PLSE;HRTG;SLNO;LNTH;IMRX;VKTX;LFST;PPTA;PLPC;HY;LMB;RELY;RIOT;FOR;STNE;RDNT;SANA;TGTX;TPH;FCNCA,GNLX;PLSE;HRTG;SLNO;LODE;LNTH;TNYA;IMRX;RXST;VKTX;LFST;PPTA;PLPC;HY;NVCT;SPOK;LMB;RELY;UNCY;PESI,,GNLX;LODE;NVCT;PESI;RXST;SPOK;TNYA;UNCY,-0.06194063979960681,-0.052540488238288476,-0.052740488238288474,0.0002
Arm_75M,frente2_piso_tamanho,5,2023-05-31,2023-05-30,2023-06-14,2023-06-13,SW1,1,10,20,0,8,8,0.0,0.4,SLNO;PLSE;LFST;KOPN;PLPC;RIOT;SKYW;FCNCA;FOR;KODK;STNE;RMBS;TGTX;ECX;VSAT;SOPH;HOV;HRTG;ELF;VKTX,SLNO;RXST;PLSE;MVIS;TNYA;LFST;KOPN;PLPC;RIOT;UNCY;LODE;SKYW;FCNCA;FOR;NVCT;KODK;PESI;STNE;VYGR;RMBS,,LODE;MVIS;NVCT;PESI;RXST;TNYA;UNCY;VYGR,0.0419149906614122,0.0899882077583157,0.0897882077583157,0.0002
Arm_75M,frente2_piso_tamanho,5,2023-06-14,2023-06-13,2023-06-29,2023-06-28,SW1,1,10,20,0,6,6,0.0,0.3,SLNO;FCNCA;SKYW;JOBY;UPST;KOPN;WEAV;RGTI;NU;PHAT;KRYS;VKTX;VRT;SOFI;TGTX;PLSE;SANA;FLNC;FOR;HOV,SLNO;MVIS;LODE;TNYA;LFMD;FCNCA;SKYW;JOBY;UPST;KOPN;WEAV;RXST;RGTI;NU;PHAT;NVCT;KRYS;VKTX;VRT;SOFI,,LFMD;LODE;MVIS;NVCT;RXST;TNYA,-0.043952811952697596,-0.05922137379349122,-0.059371373793491215,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2023-06-29,2023-06-28,2023-07-14,2023-07-13,SW1,1,10,20,0,4,4,0.0,0.2,WEAV;VERA;PLSE;UPST;ROOT;JOBY;EOSE;SKYW;NCMI;KOPN;MLTX;W;NU;SOUN;TMC;PHAT;VRT;SLNO;SANA;RGTI,LFMD;LFCR;WEAV;VERA;PLSE;UPST;ROOT;LODE;JOBY;EOSE;SKYW;NCMI;KOPN;TNYA;MLTX;W;NU;SOUN;TMC;PHAT,,LFCR;LFMD;LODE;TNYA,0.06441563344251132,0.032130849640351136,0.03203084964035113,0.0001
Arm_75M,frente2_piso_tamanho,5,2023-07-14,2023-07-13,2023-07-28,2023-07-27,SW1,1,10,20,0,4,4,0.0,0.2,RGTI;UPST;WEAV;VERA;HLLY;JOBY;VRT;REAL;MLTX;KOPN;W;ROOT;NU;HUT;SKYW;PLAB;KRUS;STRL;RIVN;KRNT,RGTI;LFMD;UPST;WEAV;VERA;HLLY;JOBY;VRT;LFCR;REAL;MLTX;KOPN;W;ROOT;REKR;NU;HUT;SKYW;PLAB;RXST,,LFCR;LFMD;REKR;RXST,-0.05141762832785209,-0.05710151593543415,-0.057201515935434155,0.0001
Arm_75M,frente2_piso_tamanho,5,2023-07-28,2023-07-27,2023-08-11,2023-08-10,SW1,1,10,20,0,4,4,0.0,0.2,UPST;RGTI;VERA;WEAV;PGY;HLLY;MLTX;RIVN;REAL;RXRX;GENI;VICR;PLAB;VRT;LMND;W;STRL;GH;KODK;FOR,UPST;RGTI;VERA;WEAV;PGY;HLLY;MLTX;LFMD;LFCR;RIVN;REAL;RXRX;GENI;VICR;PLAB;VRT;RXST;LMND;W;RCMT,,LFCR;LFMD;RCMT;RXST,-0.05265845551489891,-0.06764670722078403,-0.06774670722078403,0.0001
Arm_75M,frente2_piso_tamanho,5,2023-08-11,2023-08-10,2023-08-25,2023-08-24,SW1,1,10,20,0,5,5,0.0,0.25,HLLY;VERA;MOD;PGY;VRT;RGTI;PHVS;STRL;W;LOB;WAL;PARR;REAL;GCT;ILPT;FG;SITM;SKYW;VNO;LMB,HLLY;VERA;MOD;PGY;VRT;RGTI;LFMD;LFCR;PHVS;STRL;W;LOB;OABI;WAL;PARR;REAL;GCT;ULBI;LAW;ILPT,,LAW;LFCR;LFMD;OABI;ULBI,-0.0385529533320322,-0.06080737573647277,-0.06093237573647277,0.000125
Arm_75M,frente2_piso_tamanho,5,2023-08-25,2023-08-24,2023-09-11,2023-09-08,SW1,1,10,20,0,3,3,0.0,0.15,VERA;HHH;GCT;ILPT;PHVS;PARR;VRT;MOD;ODC;W;UPWK;VNO;STRL;LMB;TNGX;KRT;ROOT;SAIA;IESC;SLG,VERA;REKR;HHH;GCT;ILPT;LNZA;PHVS;PARR;VRT;MOD;ODC;W;ULBI;UPWK;VNO;STRL;LMB;TNGX;KRT;ROOT,,LNZA;REKR;ULBI,0.039400607707116723,0.04326227298187295,0.04318727298187295,7.500000000000001e-05
Arm_75M,frente2_piso_tamanho,5,2023-09-11,2023-09-08,2023-09-25,2023-09-22,SW1,1,10,20,0,5,5,0.0,0.25,GCT;VERA;HHH;VRT;ILPT;TOI;PARR;VNO;PHVS;RSI;TLRY;PDS;HLX;WFRD;SAIA;MMYT;RIVN;PGY;SM;LMB,GCT;VERA;HHH;VRT;TORO;ILPT;ULBI;TOI;PARR;VNO;PHVS;RSI;MPTI;REKR;TLRY;PDS;HLX;LNZA;WFRD;SAIA,,LNZA;MPTI;REKR;TORO;ULBI,-0.12351186846537028,-0.12089641688954211,-0.12102141688954211,0.000125
Arm_75M,frente2_piso_tamanho,5,2023-09-25,2023-09-22,2023-10-09,2023-10-06,SW1,1,10,20,0,5,5,0.0,0.25,TNGX;TOI;HHH;MTRX;HLX;LEU;TIGR;URG;OBE;HNRG;PDS;LBRT;MMYT;WFRD;VRT;RSI;MLKN;IVVD;IGIC;PRDO,TNGX;TOI;GEOS;HHH;MTRX;HLX;VIRC;ULBI;LEU;TIGR;TORO;URG;OBE;HNRG;PDS;LBRT;HITI;MMYT;WFRD;VRT,,GEOS;HITI;TORO;ULBI;VIRC,-0.0006573217623184439,-0.01130157616224206,-0.01142657616224206,0.000125
Arm_75M,frente2_piso_tamanho,5,2023-10-09,2023-10-06,2023-10-23,2023-10-20,SW1,1,10,20,0,5,5,0.0,0.25,TNGX;TOI;MTRX;HHH;LEU;URG;UROY;HNRG;MMYT;TIGR;VRT;MOD;PRDO;MLKN;ROAD;NUVL;TNET;IGIC;PAY;SLNO,TNGX;TOI;MTRX;VIRC;HHH;LEU;URG;UROY;ULBI;HNRG;MPTI;MMYT;TIGR;VRT;JILL;MOD;GEOS;PRDO;MLKN;ROAD,,GEOS;JILL;MPTI;ULBI;VIRC,-0.06442266902021124,-0.028168234458979584,-0.028293234458979584,0.000125
Arm_75M,frente2_piso_tamanho,5,2023-10-23,2023-10-20,2023-11-06,2023-11-03,SW1,1,10,20,0,6,6,0.0,0.3,HHH;MTRX;SLNO;TNGX;SKYH;HNRG;URG;GNE;PRDO;LEU;HRB;MMYT;PR;RNGR;ROAD;NATR;STNG;LBRT;USAC;TOI,MPTI;HHH;MTRX;SLNO;ULBI;TNGX;SKYH;HNRG;LFMD;URG;GEOS;VIRC;GNE;HDSN;PRDO;LEU;HRB;MMYT;PR;RNGR,,GEOS;HDSN;LFMD;MPTI;ULBI;VIRC,0.017568106073199502,-0.02228684819839207,-0.022436848198392072,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2023-11-06,2023-11-03,2023-11-20,2023-11-17,SW1,1,10,20,0,5,5,0.0,0.25,HHH;SRRK;MTRX;TOI;SLNO;IBRX;SN;TNGX;LRN;HRTG;IMMX;GNE;SKYH;URG;HNRG;GEL;HNI;MUSA;LPG;VERX,HHH;MPTI;LFMD;SRRK;MTRX;TOI;KINS;SLNO;IBRX;SN;GEOS;TNGX;LRN;HRTG;IMMX;GNE;SKYH;URG;POWW;HNRG,,GEOS;KINS;LFMD;MPTI;POWW,0.045734581967508514,0.062465051101100955,0.062340051101100954,0.000125
Arm_75M,frente2_piso_tamanho,5,2023-11-20,2023-11-17,2023-12-05,2023-12-04,SW1,1,10,20,0,5,5,0.0,0.25,TOI;SLNO;IMMX;IBRX;GNE;TLS;SKYH;SRRK;LPG;FG;UTI;LRN;MSTR;RBLX;GIII;NAK;JXN;GEO;TPG;HRTG,TOI;SLNO;IMMX;IBRX;MPTI;LFMD;GNE;TLS;KINS;SKYH;SRRK;LPG;FG;UTI;LRN;MSTR;PEBK;RBLX;GIII;JILL,,JILL;KINS;LFMD;MPTI;PEBK,0.03468645810431213,0.023275006503678128,0.023150006503678128,0.000125
Arm_75M,frente2_piso_tamanho,5,2023-12-05,2023-12-04,2023-12-19,2023-12-18,SW1,1,10,20,0,4,4,0.0,0.2,SLNO;SRRK;PRCH;IBRX;PLSE;HRTG;SKYH;TLS;FG;FEIM;LPG;MSTR;GNE;SOPH;IMMX;UTI;GIII;SNAP;HNST;UVE,SLNO;SRRK;PRCH;IBRX;PLSE;HRTG;SKYH;SMID;LFMD;RCKY;TLS;FG;FEIM;LPG;MSTR;GNE;SOPH;IMMX;UTI;MGNX,,LFMD;MGNX;RCKY;SMID,0.08559390789955966,0.0640171186425169,0.0639171186425169,0.0001
Arm_75M,frente2_piso_tamanho,5,2023-12-19,2023-12-18,2024-01-04,2024-01-03,SW1,1,10,20,0,4,4,0.0,0.2,SLNO;PRCH;SKYH;SRRK;HNST;PLSE;STTK;SNAP;IBRX;GNE;TLS;RYTM;TGTX;RBLX;MSTR;SPRY;IMMX;FG;STNE;NUVL,SLNO;PRCH;SKYH;SRRK;SMID;HNST;PLSE;STTK;SNAP;IBRX;GNE;MGNX;TLS;JAKK;RYTM;TGTX;LFMD;RBLX;MSTR;SPRY,,JAKK;LFMD;MGNX;SMID,0.0004602679052370136,0.016521734648174684,0.016421734648174684,0.0001
Arm_75M,frente2_piso_tamanho,5,2024-01-04,2024-01-03,2024-01-19,2024-01-18,SW1,1,10,20,0,5,5,0.0,0.25,STTK;PRCH;IBRX;PLSE;HNST;SRRK;SKYH;RYTM;TGTX;MSTR;SNAP;LDI;GCT;GNE;KURA;ZYME;SOPH;SNDX;ILPT;SLDB,STTK;PRCH;IBRX;PLSE;HNST;MTC;SRRK;MGNX;STIM;SMID;SKYH;RYTM;TGTX;ENLV;MSTR;SNAP;LDI;GCT;GNE;KURA,,ENLV;MGNX;MTC;SMID;STIM,-0.06298836699410142,-0.05900919772980593,-0.05913419772980593,0.000125
Arm_75M,frente2_piso_tamanho,5,2024-01-19,2024-01-18,2024-02-02,2024-02-01,SW1,1,10,20,0,5,5,0.0,0.25,STTK;PRCH;GCT;SLDB;LQDA;KYMR;NAMS;HOV;PBYI;HNST;IBRX;TGTX;SRRK;VKTX;MHO;SNDX;SLNO;STNE;IVVD;SNAP,STTK;PRCH;STIM;GCT;SLDB;HRTX;LQDA;KYMR;UIS;MGNX;NAMS;HOV;PBYI;HNST;IBRX;SMID;TGTX;SRRK;VKTX;MHO,,HRTX;MGNX;SMID;STIM;UIS,0.05233925247121396,0.07745846269788573,0.07733346269788573,0.000125
Arm_75M,frente2_piso_tamanho,5,2024-02-02,2024-02-01,2024-02-16,2024-02-15,SW1,1,10,20,0,9,9,0.0,0.45,STTK;PRCH;VERA;KYMR;PRAX;HNST;VKTX;HOV;KURA;GCT;LDI;IVVD;KOD;TMDX;NSSC;PAGS;NAMS;SPIR;SLNO;LQDA,STTK;PRCH;VERA;MGNX;HRTX;SPRB;KYMR;STIM;UIS;IKT;PRAX;HNST;VKTX;HOV;KURA;RXST;TNYA;RNA;GCT;LDI,,HRTX;IKT;MGNX;RNA;RXST;SPRB;STIM;TNYA;UIS,0.08829880794343195,0.09905680654045818,0.09883180654045817,0.00022500000000000002
Arm_75M,frente2_piso_tamanho,5,2024-02-16,2024-02-15,2024-03-04,2024-03-01,SW1,1,10,20,0,6,6,0.0,0.3,LRMR;GCT;VERA;OCUL;VKTX;IMNM;WGS;SLDB;STTK;PRAX;SPIR;LQDA;KOD;SMMT;MLYS;REAX;HYLN;HNST;KYMR;SLNO,SPRB;LRMR;GCT;HRTX;VERA;TNYA;OCUL;VKTX;IMNM;PEPG;WGS;SLDB;STTK;MGNX;PRAX;SPIR;LQDA;UNCY;KOD;SMMT,,HRTX;MGNX;PEPG;SPRB;TNYA;UNCY,0.15316163382652004,0.16155093452310534,0.16140093452310533,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2024-03-04,2024-03-01,2024-03-18,2024-03-15,SW1,1,10,20,0,6,6,0.0,0.3,VKTX;OCUL;WGS;GCT;ROOT;VERA;IMNM;STTK;LRMR;HYLN;JANX;SLDB;PRAX;SANA;SPIR;MLYS;RLMD;NAMS;RZLT;KOD,VKTX;OCUL;WGS;SPRB;GCT;ROOT;VERA;IMNM;TNYA;STTK;LRMR;HYLN;UNCY;JANX;PEPG;SLDB;RNA;MGNX;PRAX;SANA,,MGNX;PEPG;RNA;SPRB;TNYA;UNCY,-0.05260255306568966,-0.14041336496630322,-0.14056336496630323,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2024-03-18,2024-03-15,2024-04-02,2024-04-01,SW1,1,10,20,0,5,5,0.0,0.25,WGS;ROOT;PRAX;SOUN;IMNM;MSTR;GCT;VERA;OCGN;OCUL;SLDB;SNDA;LQDA;VKTX;HYLN;REAX;SMR;NAMS;RZLT;HIPO,WGS;ROOT;PRAX;RNA;SOUN;IMNM;MSTR;GCT;NYXH;VERA;OCGN;ENLV;OCUL;SLDB;SNDA;UNCY;LQDA;VKTX;KROS;HYLN,,ENLV;KROS;NYXH;RNA;UNCY,-0.0182630129798964,-0.032466401635206595,-0.032591401635206595,0.000125
Arm_75M,frente2_piso_tamanho,5,2024-04-02,2024-04-01,2024-04-16,2024-04-15,SW1,1,10,20,0,4,4,0.0,0.2,ROOT;VKTX;SNDA;WGS;VERA;PRAX;RZLT;OCGN;SANA;HYLN;NUVB;MSTR;HIPO;GHRS;EME;STOK;REAX;ENTA;VRT;OCUL,ROOT;RNA;VKTX;SNDA;WGS;VERA;PRAX;RZLT;KINS;OCGN;SANA;HYLN;VERI;NUVB;MSTR;FLXS;HIPO;GHRS;EME;STOK,,FLXS;KINS;RNA;VERI,-0.035476890399995506,-0.05537705801501721,-0.05547705801501721,0.0001
Arm_75M,frente2_piso_tamanho,5,2024-04-16,2024-04-15,2024-04-30,2024-04-29,SW1,1,10,20,0,4,4,0.0,0.2,ROOT;RZLT;JANX;SNDA;WGS;HIPO;VERA;OCGN;MSTR;SLS;GHRS;VKTX;FIP;PPTA;STOK;EME;PRM;VITL;MUX;TGB,ROOT;RZLT;JANX;SNDA;WGS;HIPO;VERA;OCGN;MSTR;SLS;RNA;GHRS;VKTX;VTVT;FIP;PPTA;VERI;KULR;STOK;EME,,KULR;RNA;VERI;VTVT,0.007214809735646631,-0.022843691346667427,-0.022943691346667426,0.0001
Arm_75M,frente2_piso_tamanho,5,2024-04-30,2024-04-29,2024-05-14,2024-05-13,SW1,1,10,20,0,3,3,0.0,0.15,ROOT;JANX;SNDA;WGS;VKTX;HIPO;IBTA;OCGN;MSTR;RZLT;VITL;TPC;MUX;IBRX;RCAT;STOK;PPTA;SMTC;POET;EME,ROOT;JANX;SNDA;WGS;VTVT;LFMD;VKTX;HIPO;RNA;IBTA;OCGN;MSTR;RZLT;VITL;TPC;MUX;IBRX;RCAT;STOK;PPTA,,LFMD;RNA;VTVT,0.010767651445335254,0.009682725447151418,0.009607725447151418,7.500000000000001e-05
Arm_75M,frente2_piso_tamanho,5,2024-05-14,2024-05-13,2024-05-29,2024-05-28,SW1,1,10,20,0,5,5,0.0,0.25,ROOT;WGS;JANX;VITL;SNDA;RZLT;OCGN;NVAX;EBS;TPC;STOK;SMTC;FIP;REAL;IBTA;TGB;PPTA;IAG;KALU;IESC,ROOT;WGS;JANX;VITL;SNDA;RZLT;OCGN;NVAX;EBS;TPC;STOK;KULR;SMTC;FIP;ELTX;PROK;MRT;REAL;RNA;IBTA,,ELTX;KULR;MRT;PROK;RNA,0.021450687440273623,-0.001002776915557759,-0.001127776915557759,0.000125
Arm_75M,frente2_piso_tamanho,5,2024-05-29,2024-05-28,2024-06-12,2024-06-11,SW1,1,10,20,0,3,3,0.0,0.15,NVAX;VITL;TPC;PPTA;IBTA;WGS;SMR;FIP;RZLT;TGB;SMTC;REAL;MUX;SNDA;PAAS;TNDM;KGC;HL;GHRS;TMDX,NVAX;VITL;TPC;PPTA;IBTA;WGS;SMR;FIP;RZLT;TGB;SMTC;REAL;MUX;SNDA;PAAS;TNDM;KGC;PLG;PROK;MRT,,MRT;PLG;PROK,-0.06309869445505357,-0.07629626722658277,-0.07637126722658277,7.500000000000001e-05
Arm_75M,frente2_piso_tamanho,5,2024-06-12,2024-06-11,2024-06-27,2024-06-26,SW1,1,10,20,0,9,9,0.0,0.45,RZLT;GERN;NVAX;EBS;VITL;WGS;STOK;RDW;TMDX;TNDM;ZETA;HROW;ZIM;RSI;IBTA;PPTA;ELVN;LE;GH;SABR,RZLT;GERN;NVAX;EBS;VITL;WGS;RENT;HUMA;MRT;STOK;VLN;IDN;TLSA;RDW;VRCA;TMDX;SLQT;TNDM;ZETA;RNAC,,HUMA;IDN;MRT;RENT;RNAC;SLQT;TLSA;VLN;VRCA,-0.04950686692346075,-0.12164123932861082,-0.12186623932861082,0.00022500000000000002
Arm_75M,frente2_piso_tamanho,5,2024-06-27,2024-06-26,2024-07-12,2024-07-11,SW1,1,10,20,0,8,8,0.0,0.4,WGS;VITL;ZIM;EBS;TMDX;NVAX;SMR;KNOP;HROW;GH;ENVX;PRE;ZETA;RSI;TPC;NATL;RZLT;SNAP;VZLA;RDW,WGS;MRT;VITL;ZIM;SLNH;EBS;TMDX;NVAX;TLSA;RXT;SMR;PMTS;KNOP;RENT;FNKO;HROW;GH;ENVX;RNA;PRE,,FNKO;MRT;PMTS;RENT;RNA;RXT;SLNH;TLSA,0.06204857527568863,0.029732596331440597,0.0295325963314406,0.0002
Arm_75M,frente2_piso_tamanho,5,2024-07-12,2024-07-11,2024-07-26,2024-07-25,SW2,1,10,20,0,6,6,0.0,0.3,EBS;WGS;NVAX;SMR;ENVX;POET;EOSE;PLSE;LNTH;RDW;SITM;HUT;VITL;HROW;HNRG;RIVN;TPC;PRE;LMB;KNOP,EBS;WGS;RYDE;NVAX;SMR;ENVX;POET;SLQT;EOSE;PLSE;LNTH;RDW;SLNH;HUMA;FNKO;GDC;SITM;HUT;VITL;HROW,,FNKO;GDC;HUMA;RYDE;SLNH;SLQT,-0.03862132538214905,-0.02688522172563102,-0.027035221725631022,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2024-07-26,2024-07-25,2024-08-09,2024-08-08,SW2,1,10,20,0,6,6,0.0,0.3,EBS;NVAX;WGS;HROW;PLSE;ENVX;EOSE;OCUL;GH;RIVN;TPC;HYLN;HIMS;RDW;RSI;UNFI;SITM;RUN;ZETA;LNTH,EBS;NVAX;SLQT;WGS;HROW;PLSE;ENVX;EOSE;IMMR;OCUL;GH;RIVN;RNA;HUMA;TKNO;TPC;HYLN;HIMS;PMTS;RDW,,HUMA;IMMR;PMTS;RNA;SLQT;TKNO,-0.13194197902112256,-0.1497161416018067,-0.14986614160180672,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2024-08-09,2024-08-08,2024-08-23,2024-08-22,SW2,1,10,20,0,5,5,0.0,0.25,LUMN;HROW;PLSE;NVAX;EOSE;LTH;RYAM;HWKN;UMAC;LENZ;RCAT;ZETA;GH;WGS;MIRM;PACS;ULS;IDCC;YOU;PRM,LUMN;HROW;GDC;TKNO;PLSE;TLSA;NVAX;EOSE;LTH;KINS;RYAM;HWKN;UMAC;LENZ;RCAT;ZETA;GH;WGS;HUMA;MIRM,,GDC;HUMA;KINS;TKNO;TLSA,0.09090007307258356,0.1616087193912063,0.16148371939120632,0.000125
Arm_75M,frente2_piso_tamanho,5,2024-08-23,2024-08-22,2024-09-09,2024-09-06,SW2,1,10,20,0,3,3,0.0,0.15,LUMN;EOSE;RCAT;NUTX;HROW;HRTG;YOU;ZUMZ;WGS;REPL;HOV;SMMT;SKE;HNST;RKLB;LTH;PNTG;RUN;UPST;GENI,GDC;LUMN;EOSE;RCAT;NUTX;TKNO;HROW;HRTG;GNSS;YOU;ZUMZ;WGS;REPL;HOV;SMMT;SKE;HNST;RKLB;LTH;PNTG,,GDC;GNSS;TKNO,-0.06753084078621042,-0.07096302918822495,-0.07103802918822495,7.500000000000001e-05
Arm_75M,frente2_piso_tamanho,5,2024-09-09,2024-09-06,2024-09-23,2024-09-20,SW2,1,10,20,0,6,6,0.0,0.3,LUMN;NUTX;RCAT;EOSE;HROW;HRTG;OCUL;SKE;PHAT;PRM;YOU;MIRM;LENZ;UNIT;PCVX;SMMT;TNGX;ZUMZ;ZETA;GDYN,LUMN;NUTX;GDC;RCAT;EOSE;TKNO;RYDE;HROW;HRTG;KINS;FOA;OCUL;SKE;PHAT;PRM;YOU;MIRM;GNSS;LENZ;UNIT,,FOA;GDC;GNSS;KINS;RYDE;TKNO,0.07423004055644009,-0.06961272077978836,-0.06976272077978836,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2024-09-23,2024-09-20,2024-10-07,2024-10-04,SW2,1,10,20,0,6,6,0.0,0.3,LUMN;NUTX;SMMT;RCAT;LUNR;HRTG;UNIT;EOSE;HROW;SKE;ZETA;YOU;GEVO;SPRY;PNTG;PHAT;ZYME;PRM;NCMI;ZVRA,LUMN;NUTX;TKNO;SMMT;RCAT;LUNR;HRTG;UNIT;GNSS;GDC;EOSE;HROW;SKE;ZETA;LODE;YOU;GEVO;KINS;FOA;SPRY,,FOA;GDC;GNSS;KINS;LODE;TKNO,-0.019517013723614737,-0.002004938485893663,-0.002154938485893663,0.00015000000000000001
Arm_75M,frente2_piso_tamanho,5,2024-10-07,2024-10-04,2024-10-21,2024-10-18,SW2,1,10,20,0,5,5,0.0,0.25,LUMN;NUTX;TIGR;GEVO;RCAT;VHI;HROW;SMMT;RIGL;ZETA;VRDN;RKLB;UNIT;PRM;YUMC;IMRX;KRNT;LUNR;VFC;HRTG,LUMN;NUTX;TKNO;LODE;TIGR;GEVO;RCAT;VHI;HROW;SMMT;RIGL;ZETA;VRDN;RKLB;FOA;UNIT;VGZ;PRM;PDEX;YUMC,,FOA;LODE;PDEX;TKNO;VGZ,-0.007310581943309688,0.023164783712699012,0.023039783712699012,0.000125
Arm_75M,frente2_piso_tamanho,5,2024-10-21,2024-10-18,2024-11-04,2024-11-01,SW2,1,10,20,0,3,3,0.0,0.15,GEVO;LUMN;NUTX;HROW;LEU;LB;VHI;RKLB;LTBR;USAS;ULCC;POWL;SRRK;SMMT;WGS;UPST;YOU;EOSE;KRUS;LUNR,GEVO;LUMN;NUTX;LODE;TKNO;HROW;LEU;LB;VHI;RKLB;LTBR;USAS;ULCC;POWL;SRRK;SMMT;WGS;UPST;YOU;ROMA,,LODE;ROMA;TKNO,-0.024114474427340615,-0.04122974726489985,-0.04130474726489985,7.500000000000001e-05
Arm_75M,frente2_piso_tamanho,5,2024-11-04,2024-11-01,2024-11-18,2024-11-15,SW2,1,10,20,0,4,4,0.0,0.2,GEVO;LEU;NUTX;WGS;RKLB;LTBR;SMR;USAS;LUNR;MNPR;RDDT;SLI;KRUS;UPST;ULCC;HROW;VHI;SRRK;LB;VSCO,GEVO;LEU;NUTX;WGS;LODE;RKLB;LTBR;SMR;USAS;LUNR;ELDN;MNPR;RDDT;SLI;KRUS;IKT;PDEX;UPST;ULCC;HROW,,ELDN;IKT;LODE;PDEX,0.007405777024124117,-0.020205594989807767,-0.020305594989807767,0.0001
Arm_75M,frente2_piso_tamanho,5,2024-11-18,2024-11-15,2024-12-03,2024-12-02,SW2,1,10,20,0,4,4,0.0,0.2,MNPR;RKLB;MSTR;SMR;RDDT;KOD;HNRG;HUT;TMQ;ULCC;PRCH;USLM;SOFI;LUNR;LTBR;GEO;LB;LMND;WGS;TOST,SNWV;MNPR;RKLB;FOA;MSTR;SMR;PDEX;RDDT;KOD;HNRG;ELMD;HUT;TMQ;ULCC;PRCH;USLM;SOFI;LUNR;LTBR;GEO,,ELMD;FOA;PDEX;SNWV,0.09692499765176853,0.07355524486744244,0.07345524486744244,0.0001
