date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,rebalance_cadence,is_rebalance_day,equity_base100,track,top_n,max_weight_cap,split,is_holdout,cash_ratio,log_ret_equity
2021-06-24,C4,108302.0084390725,45695.93843907249,0.0,7,0.12284869128244158,122.1226825,3.968253968253968e-06,0,1,4,6,2,10,10,0,108.30162164756662,COVARIADO,10,0.12,SW1,1,0.42193066497727666,0.007836680783788196
2021-06-25,C4,107877.50494140711,4.053338907102228,26127.0566025,9,0.12022061510454911,140.07619625,3.968253968253968e-06,1,1,4,6,2,10,10,1,107.87711966597975,COVARIADO,10,0.12,SW1,1,3.75735322141884e-05,-0.0039273290669643275
2021-06-28,C4,104533.46022878785,26131.213636287826,9731.196592499999,8,0.114078305395232,142.50960375,3.968253968253968e-06,1,1,4,7,1,11,10,0,104.53308689633467,COVARIADO,10,0.12,SW1,1,0.2499794188300624,-0.03148915618105246
2021-06-29,C4,104840.86253993952,35862.552539939534,0.0,8,0.11182281141128395,142.50960375,3.968253968253968e-06,1,1,4,7,0,11,10,0,104.84048810962486,COVARIADO,10,0.12,SW1,1,0.34206655373783823,0.0029363918933836162
2021-06-30,C4,105487.97638931268,35862.666389312675,0.0,8,0.1128702095493632,142.50960375,3.1746031746031746e-06,1,1,4,7,0,11,10,0,105.48759964788539,COVARIADO,10,0.12,SW1,1,0.33996923267309953,0.006153372923333221
2021-07-01,C4,104933.8887014809,35862.80870148089,0.0,8,0.1136177277668329,142.50960375,3.968253968253968e-06,0,1,4,7,0,11,10,0,104.93351393893113,COVARIADO,10,0.12,SW1,1,0.34176574551148575,-0.005266458105521462
2021-07-02,C4,103771.95101421385,35862.95101421384,0.0,8,0.11335770297301967,142.50960375,3.968253968253968e-06,0,1,4,7,0,11,10,0,103.77158040142672,COVARIADO,10,0.12,SW1,1,0.3455938783429216,-0.011134807669585462
2021-07-06,C4,103112.83332751153,35863.09332751152,0.0,8,0.11310570783130919,142.50960375,3.968253968253968e-06,1,1,4,7,0,11,10,0,103.11246506870772,COVARIADO,10,0.12,SW1,1,0.3478043631446105,-0.006371854932128162
2021-07-07,C4,102558.01564137393,35863.23564137393,0.0,8,0.11286489824916558,142.50960375,3.968253968253968e-06,1,1,4,7,0,11,10,0,102.55764936405478,COVARIADO,10,0.12,SW1,1,0.3496873005692789,-0.005395213125596154
2021-07-08,C4,101439.6879558011,35863.37795580109,0.0,8,0.11374344926048408,142.50960375,3.968253968253968e-06,1,1,4,7,0,11,10,0,101.43932567249514,COVARIADO,10,0.12,SW1,1,0.35354385131219385,-0.010964230175954175
2021-07-09,C4,103810.41027079299,35863.52027079298,0.0,8,0.1173234935516546,142.50960375,3.968253968253968e-06,1,1,4,7,0,11,10,0,103.81003952065184,COVARIADO,10,0.12,SW1,1,0.3454713277525998,0.023101842790365423
2021-07-12,C4,104805.2752637603,4.527781260292077,24124.0374825,8,0.12012906762865438,157.50462875000002,3.968253968253968e-06,1,1,4,7,0,11,10,1,104.8049009605426,COVARIADO,10,0.12,SW1,1,4.320184503019667e-05,0.00953784977730979
2021-07-13,C4,104960.75101203515,24128.661012035147,0.0,8,0.11821561755572096,157.50462875000002,3.968253968253968e-06,0,1,4,7,0,11,10,0,104.96037615354889,COVARIADO,10,0.12,SW1,1,0.22988270167072714,0.001482373285186101
2021-07-14,C4,101898.97676068995,24128.756760689957,0.0,8,0.1220267405550325,157.50462875000002,3.968253968253968e-06,0,1,4,7,0,11,10,0,101.89861283707269,COVARIADO,10,0.12,SW1,1,0.23679096226212765,-0.029604581815940143
2021-07-15,C4,100063.43250972472,24128.852509724722,0.0,8,0.11737914346340779,157.50462875000002,3.968253968253968e-06,1,1,4,7,0,11,10,0,100.06307514159923,COVARIADO,10,0.12,SW1,1,0.24113556675541534,-0.018177588589400762
2021-07-16,C4,94536.73825913946,24128.948259139444,0.0,8,0.11728773600804927,157.50462875000002,3.968253968253968e-06,1,1,4,7,0,11,10,0,94.53640062913722,COVARIADO,10,0.12,SW1,1,0.25523356002613884,-0.056815786388930964
2021-07-19,C4,92627.90897143411,24129.044008934125,10377.554962499999,7,0.11708263870389829,160.09966625,3.968253968253968e-06,1,2,4,8,2,13,10,0,92.62757815865498,COVARIADO,10,0.12,SW1,1,0.26049431836332804,-0.020398034574760488
2021-07-20,C4,94824.81085738243,34506.735902382425,2179.634955,7,0.11996607108564941,160.64471125,3.968253968253968e-06,1,3,4,8,2,14,10,0,94.82447219855315,COVARIADO,10,0.12,SW1,1,0.36389986534516733,0.0234406039011779
2021-07-21,C4,97745.59643821916,36686.516438219165,0.0,7,0.12105384212862016,160.64471125,3.968253968253968e-06,1,3,4,8,1,14,10,0,97.74524734805007,COVARIADO,10,0.12,SW1,1,0.3753265392513836,0.030337055701651298
2021-07-22,C4,96910.28201963361,36686.66201963361,0.0,7,0.11967275048947223,160.64471125,3.968253968253968e-06,0,3,4,8,1,14,10,0,96.90993591271965,COVARIADO,10,0.12,SW1,1,0.3785631540335529,-0.008582525764110949
2021-07-23,C4,96897.06760162575,36686.807601625755,0.0,7,0.12358516409632897,160.64471125,3.968253968253968e-06,0,3,4,8,1,14,10,0,96.89672154190598,COVARIADO,10,0.12,SW1,1,0.3786162833374559,-0.0001363665315496417
2021-07-26,C4,98624.75443143264,12.551378932620057,29220.4830525,8,0.12005505177943797,177.11793125000003,3.968253968253968e-06,1,3,4,8,1,14,10,1,98.62440220142479,COVARIADO,10,0.12,SW1,1,0.00012726398159344684,0.017673032911147548
2021-07-27,C4,96507.2704355375,29233.15043553751,0.0,8,0.11901901222739754,177.11793125000003,3.968253968253968e-06,1,3,4,8,0,14,10,0,96.50692576794549,COVARIADO,10,0.12,SW1,1,0.3029113796671302,-0.021703942433002204
2021-07-28,C4,97314.39644010272,29233.266440102732,0.0,8,0.12003373012943357,177.11793125000003,3.968253968253968e-06,1,3,4,8,0,14,10,0,97.31404888992813,COVARIADO,10,0.12,SW1,1,0.30040022349720774,0.008328590741413849
2021-07-29,C4,98053.0524451283,29233.38244512829,0.0,8,0.11956812875928474,177.11793125000003,3.968253968253968e-06,1,3,4,8,0,14,10,0,98.05270225690596,COVARIADO,10,0.12,SW1,1,0.29813842319174766,0.007561746124374036
2021-07-30,C4,97406.44364896842,29233.463648968416,0.0,8,0.11820604026458509,177.11793125000003,2.7777777777777783e-06,0,3,4,8,0,14,10,0,97.40609577005497,COVARIADO,10,0.12,SW1,1,0.30011837568281874,-0.006616318653130237
2021-08-02,C4,98304.04965477657,29233.57965477655,0.0,8,0.11856795361872108,177.11793125000003,3.968253968253968e-06,0,3,4,8,0,14,10,0,98.30369857013883,COVARIADO,10,0.12,SW1,1,0.29737920011880303,0.009172858179041088
2021-08-03,C4,98679.17566104501,29233.69566104502,0.0,8,0.11706603670545564,177.11793125000003,3.968253968253968e-06,0,3,4,8,0,14,10,0,98.67882323667632,COVARIADO,10,0.12,SW1,1,0.2962498973588957,0.0038087147688981716
2021-08-04,C4,96952.49166777384,29233.811667773836,0.0,8,0.11607169456316865,177.11793125000003,3.968253968253968e-06,0,3,4,8,0,14,10,0,96.95214541011167,COVARIADO,10,0.12,SW1,1,0.30152718269427314,-0.017652856065682412
2021-08-05,C4,98108.74767496299,29233.927674962997,0.0,8,0.1218469329524495,177.11793125000003,3.968253968253968e-06,1,3,4,8,0,14,10,0,98.10839728782983,COVARIADO,10,0.12,SW1,1,0.29797473077340475,0.011855451691675265
2021-08-06,C4,100097.0936826125,29234.043682612504,0.0,8,0.13016861449857767,177.11793125000003,3.968253968253968e-06,1,3,4,8,0,14,10,0,100.09673619426896,COVARIADO,10,0.12,SW1,1,0.29205686805760517,0.020064118165517224
2021-08-09,C4,98560.64102891232,2.2175614123188403,41335.7934675,7,0.11271385701256936,194.76059375,3.968253968253968e-06,1,3,4,8,0,14,10,1,98.56028902788009,COVARIADO,10,0.12,SW1,1,2.2499462150092232e-05,-0.01546864804993697
2021-08-10,C4,98447.99133363864,41338.17506863863,9492.566265000001,6,0.11700076196541204,197.13432875,3.968253968253968e-06,1,3,4,9,1,15,10,0,98.4476397349253,COVARIADO,10,0.12,SW1,1,0.4198986135587493,-0.001143601741709879
2021-08-11,C4,98938.78304292964,50830.94304292964,0.0,6,0.11516211994497781,197.13432875,3.968253968253968e-06,1,3,4,9,0,15,10,0,98.93842969139504,COVARIADO,10,0.12,SW1,1,0.5137615551716868,0.004972903805448257
2021-08-12,C4,99248.1847530211,50831.144753021086,0.0,6,0.11599365800642084,197.13432875,3.968253968253968e-06,1,3,4,9,0,15,10,0,99.24783029648432,COVARIADO,10,0.12,SW1,1,0.5121619592289197,0.003122323984195205
2021-08-13,C4,98736.39646391297,50831.34646391297,0.0,6,0.11947985163010959,197.13432875,3.968253968253968e-06,1,3,4,9,0,15,10,0,98.736043835185,COVARIADO,10,0.12,SW1,1,0.5148187323454857,-0.005169992793581884
2021-08-16,C4,97939.63817560529,50831.54817560529,0.0,6,0.11739261257413712,197.13432875,3.968253968253968e-06,1,3,4,9,0,15,10,0,97.93928839243247,COVARIADO,10,0.12,SW1,1,0.5190089439013913,-0.008102285044514103
2021-08-17,C4,96578.97988809805,50831.74988809806,0.0,6,0.1054355721275835,197.13432875,3.968253968253968e-06,1,3,4,9,0,15,10,0,96.57863496440177,COVARIADO,10,0.12,SW1,1,0.526323118622651,-0.013990233881666371
2021-08-18,C4,95606.22143006194,50831.93143006194,0.0,6,0.10537002560413264,197.13432875,3.5714285714285714e-06,1,3,4,9,0,15,10,0,95.6058799804906,COVARIADO,10,0.12,SW1,1,0.5316801633798133,-0.010123222377969391
2021-08-19,C4,94772.27297267418,50832.112972674186,0.0,6,0.10836903746057955,197.13432875,3.5714285714285714e-06,1,3,4,9,0,15,10,0,94.77193450147955,COVARIADO,10,0.12,SW1,1,0.5363605976542388,-0.008761008370810728
2021-08-20,C4,96058.1145159348,50832.294515934795,0.0,6,0.10957304391243257,197.13432875,3.5714285714285714e-06,1,3,4,9,0,15,10,0,96.05777145246533,COVARIADO,10,0.12,SW1,1,0.5291827220645933,0.013476480563254777
2021-08-23,C4,97160.46992788791,109.04726288791858,16345.252665,9,0.10604652290841364,213.89930625,3.5714285714285714e-06,0,3,4,9,0,15,10,1,97.1601229274489,COVARIADO,10,0.12,SW1,1,0.001122341863608245,0.011410572909064642
2021-08-24,C4,98579.61869324479,16454.3586932448,0.0,9,0.10550284265516939,213.89930625,3.5714285714285714e-06,0,3,4,9,0,15,10,0,98.57926662443542,COVARIADO,10,0.12,SW1,1,0.16691440798170123,0.014500592514983101
2021-08-25,C4,98071.87745881156,16454.41745881156,0.0,9,0.10757212233885016,213.89930625,3.5714285714285714e-06,0,3,4,9,0,15,10,0,98.07152720335728,COVARIADO,10,0.12,SW1,1,0.16777916243850968,-0.00516387998707353
2021-08-26,C4,97173.5362245882,16454.476224588198,0.0,9,0.10747370534980506,213.89930625,3.5714285714285714e-06,1,3,4,9,0,15,10,0,97.173189177484,COVARIADO,10,0.12,SW1,1,0.1693308370147042,-0.00920223995691005
2021-08-27,C4,99746.07846102066,16454.528461020655,0.0,9,0.11102692126716296,213.89930625,3.1746031746031746e-06,1,3,4,9,0,15,10,0,99.74572222629844,COVARIADO,10,0.12,SW1,1,0.16496416415459228,0.026129327990477905
2021-08-30,C4,99934.77069761892,16454.58069761894,0.0,9,0.11056512085701181,213.89930625,3.1746031746031746e-06,1,3,4,9,0,15,10,0,99.93441378899826,COVARIADO,10,0.12,SW1,1,0.16465320911584375,0.0018899388054352717
2021-08-31,C4,101079.52987519203,16454.61987519203,0.0,9,0.10827118026283962,213.89930625,2.3809523809523808e-06,0,3,4,9,0,15,10,0,101.07916887816033,COVARIADO,10,0.12,SW1,1,0.1627888445416137,0.01138995136345538
2021-09-01,C4,100940.21211208051,16454.672112080523,0.0,9,0.10793022693377269,213.89930625,3.1746031746031746e-06,0,3,4,9,0,15,10,0,100.93985161261048,COVARIADO,10,0.12,SW1,1,0.1630140433409217,-0.0013792492142275813
2021-09-02,C4,101640.16434913484,16454.724349134845,0.0,9,0.1095954544281964,213.89930625,3.1746031746031746e-06,0,3,4,9,0,15,10,0,101.63980134984432,COVARIADO,10,0.12,SW1,1,0.16189194945231225,0.006910393145792388
2021-09-03,C4,103099.506586355,16454.776586355,0.0,9,0.11201605499757511,213.89930625,3.1746031746031746e-06,0,3,4,9,0,15,10,0,103.09913837514652,COVARIADO,10,0.12,SW1,1,0.15960092469087292,0.014255829810462927
2021-09-07,C4,103489.20019764762,13.007212647607226,33139.772985,8,0.11415973818945939,226.29573625,3.1746031746031746e-06,0,3,4,9,0,15,10,1,103.48883059468122,COVARIADO,10,0.12,SW1,1,0.0001256866670412522,0.0037726561104514454
2021-09-08,C4,102534.47544456887,33152.88544456887,0.0,8,0.11229101187750669,226.29573625,3.1746031746031746e-06,0,3,4,9,0,15,10,0,102.53410925132155,COVARIADO,10,0.12,SW1,1,0.323334032780922,-0.009268173516995486
2021-09-09,C4,102010.82069182425,33152.99069182425,0.0,8,0.11293801894609551,226.29573625,3.1746031746031746e-06,1,3,4,9,0,15,10,0,102.0104563687658,COVARIADO,10,0.12,SW1,1,0.32499484336058604,-0.005120194955970254
2021-09-10,C4,102133.23593941375,33153.095939413746,0.0,8,0.1130141417123717,226.29573625,3.1746031746031746e-06,1,3,4,9,0,15,10,0,102.13287117915955,COVARIADO,10,0.12,SW1,1,0.324606340281634,0.0011993027304574473
