date,arm,offset,split,is_holdout,cycle_id,equity,cash_free,cash_pending,holdings_value,n_tickers,raw_n_tickers,log_ret_equity,turnover_gross_pct,defensive_sells_today,defensive_sell_rate,cash_idle_gt5,cash_ratio,trade_cost_today,gross_sells_today,gross_buys_today,is_rebalance_day,had_scores,first_rebalance_expected_date,trigger_r1_today,trigger_leve_today,trigger_medio_today,trigger_grave_today
2022-02-16,Zero-A,0,TRAIN,0,22,80472.17780395834,6.897803958349186,0.0,80465.28,19,24,0.011815950961083767,1.0329166212264653,0,0.0,0,8.571663084790891e-05,20.7802625,41571.9,41549.15,1,1,2021-04-06,0,0,0,0
2022-02-17,Zero-A,0,TRAIN,0,22,79350.69780395832,6.897803958349186,0.0,79343.79999999997,19,24,-0.014034266408460658,0.0,0,0.0,0,8.692808191039118e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-02-18,Zero-A,0,TRAIN,0,22,78602.74780395834,6.897803958349186,0.0,78595.84999999999,19,24,-0.009470582772496218,0.0,0,0.0,0,8.775525221526444e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-02-22,Zero-A,0,TRAIN,0,22,78446.45780395836,6.897803958349186,0.0,78439.56000000001,19,24,-0.0019903322782082802,0.0,0,0.0,0,8.79300882595253e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-02-23,Zero-A,0,TRAIN,0,22,78718.47780395833,6.897803958349186,0.0,78711.57999999999,19,24,0.003461589833297085,0.0,0,0.0,0,8.762623656833888e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-02-24,Zero-A,0,TRAIN,0,22,78630.96780395834,6.897803958349186,0.0,78624.06999999999,19,24,-0.0011123014597768691,0.0,0,0.0,0,8.772375758551895e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-02-25,Zero-A,0,TRAIN,0,22,80651.02780395836,6.897803958349186,0.0,80644.13000000002,19,24,0.025365934237155253,0.0,0,0.0,0,8.552654747458335e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-02-28,Zero-A,0,TRAIN,0,22,81495.96780395832,6.897803958349186,0.0,81489.06999999998,19,24,0.010421995730384308,0.0,0,0.0,0,8.463981892873667e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-01,Zero-A,0,TRAIN,0,22,79868.76780395834,6.897803958349186,0.0,79861.87,19,24,-0.020168658934790456,0.0,0,0.0,0,8.636422156004925e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-02,Zero-A,0,TRAIN,0,22,82094.17780395834,6.897803958349186,0.0,82087.28,19,24,0.027482212745742342,0.0,0,0.0,0,8.402305916043408e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-03,Zero-A,0,TRAIN,0,23,82031.91230645835,36.08230645834874,0.0,81995.83,20,23,-0.0007587520112775703,1.0310864104205562,0,0.0,0,0.00043985694644726683,21.1454975,42316.15999999999,42265.83,1,1,2021-04-06,0,0,0,0
2022-03-04,Zero-A,0,TRAIN,0,23,83830.32230645836,36.08230645834874,0.0,83794.24,20,23,0.02168643738057365,0.0,0,0.0,0,0.00043042070536771545,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-07,Zero-A,0,TRAIN,0,23,83527.35230645834,36.08230645834874,0.0,83491.26999999999,20,23,-0.0036206326560127046,0.0,0,0.0,0,0.0004319819252256946,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-08,Zero-A,0,TRAIN,0,23,84892.03230645835,36.08230645834874,0.0,84855.95,20,23,0.016206090183760558,0.0,0,0.0,0,0.0004250376092787179,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-09,Zero-A,0,TRAIN,0,23,84601.60230645837,36.08230645834874,0.0,84565.52000000002,20,23,-0.003427034707363182,0.0,0,0.0,0,0.0004264967267126366,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-10,Zero-A,0,TRAIN,0,23,86407.54230645837,36.08230645834874,0.0,86371.46000000002,20,23,0.021121760988168984,0.0,0,0.0,0,0.00041758283472960017,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-11,Zero-A,0,TRAIN,0,23,85001.77230645836,36.08230645834874,0.0,84965.69,20,23,-0.016402860276482766,0.0,0,0.0,0,0.00042448887216446,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-14,Zero-A,0,TRAIN,0,23,80086.52230645833,36.08230645834874,0.0,80050.43999999997,20,23,-0.05956452786350751,0.0,0,0.0,0,0.00045054155704597244,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-15,Zero-A,0,TRAIN,0,23,79804.79230645836,36.08230645834874,0.0,79768.71,20,23,-0.0035240224554133792,0.0,0,0.0,0,0.0004521320764771755,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-16,Zero-A,0,TRAIN,0,23,80411.02230645834,36.08230645834874,0.0,80374.93999999999,20,23,0.007567703534154507,0.0,0,0.0,0,0.0004487233891994771,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-17,Zero-A,0,TRAIN,0,24,82870.07273395837,3.17273395835754,0.0,82866.90000000001,20,24,0.030122732395614662,0.9354195965153858,0,0.0,0,3.828564225523386e-05,19.3795725,38752.380000000005,38765.91,1,1,2021-04-06,0,0,0,0
2022-03-18,Zero-A,0,TRAIN,0,24,83008.5227339584,3.17273395835754,0.0,83005.35000000003,20,24,0.0016692935186627944,0.0,0,0.0,0,3.822178559334353e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-21,Zero-A,0,TRAIN,0,24,85313.57273395837,3.17273395835754,0.0,85310.40000000001,20,24,0.027390273404493803,0.0,0,0.0,0,3.7189087933890495e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-22,Zero-A,0,TRAIN,0,24,85046.83273395835,3.17273395835754,0.0,85043.65999999999,20,24,-0.0031314813702431796,0.0,0,0.0,0,3.7305727401776585e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-23,Zero-A,0,TRAIN,0,24,86640.97273395833,3.17273395835754,0.0,86637.79999999997,20,24,0.018570751836709077,0.0,0,0.0,0,3.6619325225027264e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-24,Zero-A,0,TRAIN,0,24,86196.63273395835,3.17273395835754,0.0,86193.45999999999,20,24,-0.005141716442134583,0.0,0,0.0,0,3.680809629942305e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-25,Zero-A,0,TRAIN,0,24,88349.15273395836,3.17273395835754,0.0,88345.98,20,24,0.024665495342599934,0.0,0,0.0,0,3.591131165582815e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-28,Zero-A,0,TRAIN,0,24,86249.64273395836,3.17273395835754,0.0,86246.47,20,24,-0.02405069515018168,0.0,0,0.0,0,3.678547362965905e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-29,Zero-A,0,TRAIN,0,24,86215.81273395836,3.17273395835754,0.0,86212.64,20,24,-0.0003923104524567748,0.0,0,0.0,0,3.679990778661274e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-30,Zero-A,0,TRAIN,0,24,86853.22273395835,3.17273395835754,0.0,86850.04999999999,20,24,0.007365995659681524,0.0,0,0.0,0,3.6529835721536755e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-03-31,Zero-A,0,TRAIN,0,25,87464.31280895836,0.5328089583663314,0.0,87463.78,21,22,0.007011257661619024,0.8222747963170844,0,0.0,0,6.091729772462803e-06,17.979924999999998,35967.52,35952.18,1,1,2021-04-06,0,0,0,0
2022-04-01,Zero-A,0,TRAIN,0,25,90113.56280895838,0.5328089583663314,0.0,90113.03000000001,21,22,0.02983982735000657,0.0,0,0.0,0,5.912638916473556e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-04,Zero-A,0,TRAIN,0,25,89985.33280895834,0.5328089583663314,0.0,89984.79999999997,21,22,-0.001423995646707576,0.0,0,0.0,0,5.921064486114658e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-05,Zero-A,0,TRAIN,0,25,88533.26280895837,0.5328089583663314,0.0,88532.73000000001,21,22,-0.016268355911765866,0.0,0,0.0,0,6.0181782695172314e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-06,Zero-A,0,TRAIN,0,25,88577.88280895838,0.5328089583663314,0.0,88577.35000000002,21,22,0.0005038644043359583,0.0,0,0.0,0,6.015146687525538e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-07,Zero-A,0,TRAIN,0,25,89134.77280895837,0.5328089583663314,0.0,89134.24,21,22,0.006267328805837575,0.0,0,0.0,0,5.977565674714797e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-08,Zero-A,0,TRAIN,0,25,91121.34280895836,0.5328089583663314,0.0,91120.81,21,22,0.022042530181253947,0.0,0,0.0,0,5.8472465609226036e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-11,Zero-A,0,TRAIN,0,25,88255.75280895836,0.5328089583663314,0.0,88255.22,21,22,-0.031953174414012214,0.0,0,0.0,0,6.037101734542667e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-12,Zero-A,0,TRAIN,0,25,89927.05280895837,0.5328089583663314,0.0,89926.52,21,22,0.018759936007195478,0.0,0,0.0,0,5.9249018145655705e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-13,Zero-A,0,TRAIN,0,25,93333.38280895837,0.5328089583663314,0.0,93332.85,21,22,0.03717902726408006,0.0,0,0.0,0,5.70866438492778e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-14,Zero-A,0,TRAIN,0,26,94886.01863895838,4.7586389583675555,0.0,94881.26000000001,19,22,0.01649852286230502,0.8749095092278951,0,0.0,0,5.0151107893716064e-05,20.754170000000002,41520.83,41495.85,1,1,2021-04-06,0,0,0,0
2022-04-18,Zero-A,0,TRAIN,0,26,95281.5186389584,4.7586389583675555,0.0,95276.76000000002,19,22,0.004159496156775107,0.0,0,0.0,0,4.994293779467384e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-19,Zero-A,0,TRAIN,0,26,93822.22863895839,4.7586389583675555,0.0,93817.47000000002,19,22,-0.015434056585619901,0.0,0,0.0,0,5.0719739100202915e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-20,Zero-A,0,TRAIN,0,26,94015.08863895838,4.7586389583675555,0.0,94010.33,19,22,0.002053479793744003,0.0,0,0.0,0,5.0615694004628636e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-21,Zero-A,0,TRAIN,0,26,88909.38863895838,4.7586389583675555,0.0,88904.63,19,22,-0.05583754089340545,0.0,0,0.0,0,5.352234484134572e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-22,Zero-A,0,TRAIN,0,26,85139.49863895836,4.7586389583675555,0.0,85134.73999999999,19,22,-0.04332667421432883,0.0,0,0.0,0,5.589225957915242e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-25,Zero-A,0,TRAIN,0,26,82891.56863895836,4.7586389583675555,0.0,82886.80999999998,19,22,-0.026757719947064447,0.0,0,0.0,0,5.740799741761714e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-26,Zero-A,0,TRAIN,0,26,82359.52863895839,4.7586389583675555,0.0,82354.77000000002,19,22,-0.006439192805408901,0.0,0,0.0,0,5.777885129998892e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-27,Zero-A,0,TRAIN,0,26,83141.14863895839,4.7586389583675555,0.0,83136.39000000001,19,22,0.0094455904850476,0.0,0,0.0,0,5.723566532658831e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-28,Zero-A,0,TRAIN,0,26,85288.46863895838,4.7586389583675555,0.0,85283.71,19,22,0.025499509965948033,0.0,0,0.0,0,5.579463477661606e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-04-29,Zero-A,0,TRAIN,0,27,84534.48248395839,0.1724839583703215,0.0,84534.31000000001,20,25,-0.0088797315592757,0.6419228982716902,0,0.0,0,2.0403976377693297e-06,13.566155000000002,27136.800000000003,27127.82,1,1,2021-04-06,0,0,0,0
2022-05-02,Zero-A,0,TRAIN,0,27,84844.56248395839,0.1724839583703215,0.0,84844.39000000001,20,25,0.0036613779049426247,0.0,0,0.0,0,2.03294063073203e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-03,Zero-A,0,TRAIN,0,27,87854.94248395837,0.1724839583703215,0.0,87854.76999999999,20,25,0.034866167778900094,0.0,0,0.0,0,1.9632812166693495e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-04,Zero-A,0,TRAIN,0,27,89744.45248395839,0.1724839583703215,0.0,89744.28000000001,20,25,0.021279141154788423,0.0,0,0.0,0,1.9219456311369506e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-05,Zero-A,0,TRAIN,0,27,87435.29248395837,0.1724839583703215,0.0,87435.12,20,25,-0.02606720937551668,0.0,0,0.0,0,1.9727040817295474e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-06,Zero-A,0,TRAIN,0,27,87050.88248395835,0.1724839583703215,0.0,87050.70999999998,20,25,-0.00440620148847208,0.0,0,0.0,0,1.981415391189247e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-09,Zero-A,0,TRAIN,0,27,77933.53248395838,0.1724839583703215,0.0,77933.36,20,25,-0.11063648806650558,0.0,0,0.0,0,2.213218788790629e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-10,Zero-A,0,TRAIN,0,27,80007.59248395836,0.1724839583703215,0.0,80007.41999999998,20,25,0.02626522045623173,0.0,0,0.0,0,2.1558448769084605e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-11,Zero-A,0,TRAIN,0,27,80346.20248395836,0.1724839583703215,0.0,80346.02999999998,20,25,0.004223292668073204,0.0,0,0.0,0,2.1467593120503613e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-12,Zero-A,0,TRAIN,0,27,79592.97248395838,0.1724839583703215,0.0,79592.8,20,25,-0.009419025312593383,0.0,0,0.0,0,2.1670752201783253e-06,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-13,Zero-A,0,TRAIN,0,28,83433.91200395836,4.712003958368996,0.0,83429.2,20,24,0.04712904189465083,1.0298201047545703,0,0.0,0,5.647588426808327e-05,21.48048,42973.97,42947.950000000004,1,1,2021-04-06,0,0,0,0
2022-05-16,Zero-A,0,TRAIN,0,28,85173.59200395839,4.712003958368996,0.0,85168.88000000002,20,24,0.02063658731452827,0.0,0,0.0,0,5.532235811012888e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-17,Zero-A,0,TRAIN,0,28,86398.27200395837,4.712003958368996,0.0,86393.56,20,24,0.014276242871096705,0.0,0,0.0,0,5.4538173612466626e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-18,Zero-A,0,TRAIN,0,28,84678.01200395836,4.712003958368996,0.0,84673.29999999999,20,24,-0.020111706235847834,0.0,0,0.0,0,5.56461334749891e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-19,Zero-A,0,TRAIN,0,28,84479.70200395836,4.712003958368996,0.0,84474.98999999999,20,24,-0.0023446768835104544,0.0,0,0.0,0,5.577675875499906e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-20,Zero-A,0,TRAIN,0,28,84514.13200395837,4.712003958368996,0.0,84509.42,20,24,0.00040747049356576573,0.0,0,0.0,0,5.575403600131989e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-23,Zero-A,0,TRAIN,0,28,87002.06200395837,4.712003958368996,0.0,86997.35,20,24,0.029013056538608577,0.0,0,0.0,0,5.4159681389558466e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-24,Zero-A,0,TRAIN,0,28,86012.18200395837,4.712003958368996,0.0,86007.47,20,24,-0.011442882137897894,0.0,0,0.0,0,5.478298362611176e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-25,Zero-A,0,TRAIN,0,28,88595.95200395837,4.712003958368996,0.0,88591.24,20,24,0.029597230693637983,0.0,0,0.0,0,5.318531887504825e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-26,Zero-A,0,TRAIN,0,28,89630.73200395837,4.712003958368996,0.0,89626.02,20,24,0.011612084164106752,0.0,0,0.0,0,5.257129840422255e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-05-27,Zero-A,0,TRAIN,0,29,92236.56648145839,1.1664814583668885,0.0,92235.40000000002,19,22,0.028658399231214087,0.8072946862670625,0,0.0,0,1.2646627068467227e-05,18.6155225,37238.579999999994,37223.51,1,1,2021-04-06,0,0,0,0
2022-05-31,Zero-A,0,TRAIN,0,29,90402.86648145835,1.1664814583668885,0.0,90401.69999999998,19,22,-0.020080675758594714,0.0,0,0.0,0,1.2903146811236724e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-01,Zero-A,0,TRAIN,0,29,93006.60648145837,1.1664814583668885,0.0,93005.44,19,22,0.028394552304147894,0.0,0,0.0,0,1.2541920434431034e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-02,Zero-A,0,TRAIN,0,29,94157.95648145837,1.1664814583668885,0.0,94156.79000000001,19,22,0.01230323203293644,0.0,0,0.0,0,1.2388559628485487e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-03,Zero-A,0,TRAIN,0,29,94911.83648145835,1.1664814583668885,0.0,94910.66999999998,19,22,0.00797466357208916,0.0,0,0.0,0,1.2290157915074886e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-06,Zero-A,0,TRAIN,0,29,94256.50648145835,1.1664814583668885,0.0,94255.33999999998,19,22,-0.006928565438884974,0.0,0,0.0,0,1.2375606755554353e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-07,Zero-A,0,TRAIN,0,29,95407.51648145835,1.1664814583668885,0.0,95406.34999999999,19,22,0.012137506232967108,0.0,0,0.0,0,1.2226305655839856e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-08,Zero-A,0,TRAIN,0,29,94810.29648145837,1.1664814583668885,0.0,94809.13,19,22,-0.006279348427702704,0.0,0,0.0,0,1.2303320437300945e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-09,Zero-A,0,TRAIN,0,29,92644.56648145837,1.1664814583668885,0.0,92643.40000000001,19,22,-0.02310771066496498,0.0,0,0.0,0,1.2590932233466113e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-10,Zero-A,0,TRAIN,0,29,91650.02648145836,1.1664814583668885,0.0,91648.86,19,22,-0.010793042144849479,0.0,0,0.0,0,1.272756269855392e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-13,Zero-A,0,TRAIN,0,30,85893.05175145839,31.251751458371018,0.0,85861.80000000002,20,24,-0.06487432515130793,1.0857562759541437,0,0.0,0,0.0003638449306563425,23.314730000000004,46656.16,46602.759999999995,1,1,2021-04-06,0,0,0,0
2022-06-14,Zero-A,0,TRAIN,0,30,86885.05175145836,31.251751458371018,0.0,86853.79999999999,20,24,0.01148306273018281,0.0,0,0.0,0,0.00035969077336535577,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-15,Zero-A,0,TRAIN,0,30,87870.03175145836,31.251751458371018,0.0,87838.77999999998,20,24,0.011272810047801009,0.0,0,0.0,0,0.0003556588160428466,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-16,Zero-A,0,TRAIN,0,30,84916.72175145836,31.251751458371018,0.0,84885.46999999999,20,24,-0.034187778726659825,0.0,0,0.0,0,0.0003680282377108405,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-17,Zero-A,0,TRAIN,0,30,83036.4217514584,31.251751458371018,0.0,83005.17000000003,20,24,-0.022391704299338667,0.0,0,0.0,0,0.00037636197224288665,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-21,Zero-A,0,TRAIN,0,30,87207.26175145835,31.251751458371018,0.0,87176.00999999998,20,24,0.04900827658634423,0.0,0,0.0,0,0.00035836180188111914,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-22,Zero-A,0,TRAIN,0,30,84433.78175145839,31.251751458371018,0.0,84402.53000000001,20,24,-0.03232002517500517,0.0,0,0.0,0,0.00037013326668660344,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-23,Zero-A,0,TRAIN,0,30,81671.63175145838,31.251751458371018,0.0,81640.38,20,24,-0.033260862253669775,0.0,0,0.0,0,0.0003826512436224585,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-24,Zero-A,0,TRAIN,0,30,83029.61175145837,31.251751458371018,0.0,82998.36,20,24,0.016490595274665207,0.0,0,0.0,0,0.0003763928410495319,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-27,Zero-A,0,TRAIN,0,30,85363.86175145837,31.251751458371018,0.0,85332.61,20,24,0.027725534472474327,0.0,0,0.0,0,0.0003661004881592896,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-28,Zero-A,0,TRAIN,0,31,85781.78957395838,15.669573958368034,0.0,85766.12000000001,19,25,0.004883894507153466,0.6160830901579116,0,0.0,0,0.00018266783703385224,13.212177500000001,26423.170000000002,26425.54,1,1,2021-04-06,0,0,0,0
2022-06-29,Zero-A,0,TRAIN,0,31,84084.44957395835,15.669573958368034,0.0,84068.77999999998,19,25,-0.01998509535317158,0.0,0,0.0,0,0.00018635519454266643,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-06-30,Zero-A,0,TRAIN,0,31,84142.29957395839,15.669573958368034,0.0,84126.63000000002,19,25,0.0006877622325032577,0.0,0,0.0,0,0.00018622707054250377,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-01,Zero-A,0,TRAIN,0,31,85161.39957395836,15.669573958368034,0.0,85145.73,19,25,0.012038866411603722,0.0,0,0.0,0,0.00018399854906987292,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-05,Zero-A,0,TRAIN,0,31,83489.56957395838,15.669573958368034,0.0,83473.90000000001,19,25,-0.019826565758108414,0.0,0,0.0,0,0.00018768301284015248,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-06,Zero-A,0,TRAIN,0,31,82185.94957395837,15.669573958368034,0.0,82170.28,19,25,-0.01573735107752964,0.0,0,0.0,0,0.0001906600098872999,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-07,Zero-A,0,TRAIN,0,31,84783.6995739584,15.669573958368034,0.0,84768.03000000003,19,25,0.031118944620851456,0.0,0,0.0,0,0.00018481823790549707,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-08,Zero-A,0,TRAIN,0,31,84545.65957395837,15.669573958368034,0.0,84529.99,19,25,-0.002811563901316834,0.0,0,0.0,0,0.00018533859736064503,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-11,Zero-A,0,TRAIN,0,31,83909.09957395836,15.669573958368034,0.0,83893.43,19,25,-0.007557673444896597,0.0,0,0.0,0,0.00018674463244068907,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-12,Zero-A,0,TRAIN,0,31,83474.15957395834,15.669573958368034,0.0,83458.48999999998,19,25,-0.0051969471872883154,0.0,0,0.0,0,0.00018771766063106928,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-13,Zero-A,0,TRAIN,0,32,83574.75633908993,7.886865405731214,0.0,83566.8694736842,20,22,0.0012043990437415875,0.9372799025086239,0,0.0,0,9.436899072408467e-05,19.58323486842105,39172.369999999995,39160.56947368421,1,1,2021-04-06,0,0,0,0
2022-07-14,Zero-A,0,TRAIN,0,32,83079.06263908993,7.886865405731214,0.0,83071.1757736842,20,22,-0.005948800511726242,0.0,0,0.0,0,9.493204611603703e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-15,Zero-A,0,TRAIN,0,32,84182.34212856363,7.886865405731214,0.0,84174.4552631579,19,22,0.013192469503710919,0.0,0,0.0,0,9.368788283042019e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-18,Zero-A,0,TRAIN,0,32,83987.11739172153,7.886865405731214,0.0,83979.2305263158,19,22,-0.002321763120330222,0.0,0,0.0,0,9.390565661333924e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-19,Zero-A,0,TRAIN,0,32,86417.13212856364,7.886865405731214,0.0,86409.2452631579,19,22,0.028522521980954403,0.0,0,0.0,0,9.126506760254257e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-20,Zero-A,0,TRAIN,0,32,86692.7447601426,7.886865405731214,0.0,86684.85789473687,19,22,0.003184253485855437,0.0,0,0.0,0,9.097491869189541e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-21,Zero-A,0,TRAIN,0,32,86566.50449698468,7.886865405731214,0.0,86558.61763157895,19,22,-0.0014572415156940991,0.0,0,0.0,0,9.110758776226125e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-22,Zero-A,0,TRAIN,0,32,85278.5184443531,7.886865405731214,0.0,85270.63157894737,19,22,-0.014990369220278191,0.0,0,0.0,0,9.248361192951119e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-25,Zero-A,0,TRAIN,0,32,86862.10633908997,7.886865405731214,0.0,86854.21947368424,19,22,0.01839928920112118,0.0,0,0.0,0,9.079753805350609e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-26,Zero-A,0,TRAIN,0,32,86578.29107593205,7.886865405731214,0.0,86570.40421052632,19,22,-0.003272772903172111,0.0,0,0.0,0,9.10951845747818e-05,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-27,Zero-A,0,TRAIN,0,33,88037.99078803732,16.276577510997413,0.0,88021.71421052632,18,24,0.016719331090856125,0.6594174019448787,0,0.0,0,0.0001848812923296415,14.513445789473684,29038.343157894735,29015.44,1,1,2021-04-06,0,0,0,0
2022-07-28,Zero-A,0,TRAIN,0,33,88008.43631435311,16.276577510997413,0.0,87992.1597368421,18,24,-0.0003357577253717677,0.0,0,0.0,0,0.0001849433780741188,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
2022-07-29,Zero-A,0,TRAIN,0,33,88736.82855119523,16.276577510997413,0.0,88720.55197368423,18,24,0.00824232955901357,0.0,0,0.0,0,0.00018342527873426213,0.0,0.0,0.0,0,1,2021-04-06,0,0,0,0
