arm,split,n_days,n_cycles,equity_final,mean_cvar5,mean_sharpe_cost_adj,mean_veto_rate,avg_tickers,cash_idle_days_pct,turnover_mean_pct,defensive_sells_total,defensive_sells_per_cycle,offset
A1_LEVE,SW1,374,38,93003.2258184457,-0.021948380917229532,0.16512112718524893,0.07901069518716577,7.152406417112299,98.3957219251337,16.948057743383504,591,15.552631578947368,6
A2_MEDIO,SW1,374,38,87779.9066856019,-0.034476381369193745,0.5104929354719754,0.03355614973262032,15.844919786096257,87.16577540106952,11.39277667379481,251,6.605263157894737,6
A3_GRAVE,SW1,374,38,89655.1682663486,-0.03563157445019775,0.4799464043020616,0.02513368983957219,16.71657754010695,83.15508021390374,11.008380717797046,188,4.947368421052632,6
Zero-A,SW1,374,38,88265.4650479457,-0.04156993475272723,0.2800144765182125,0.0,19.0,0.0,7.930012539778715,0,0.0,7
A0_R1,SW1,374,38,90345.53637774677,-0.03387413245958177,0.5993824916194175,0.024866310160427806,16.540106951871657,79.67914438502673,10.951679669120749,186,4.894736842105263,7
A1_LEVE,SW1,374,38,75051.94827364516,-0.023934575410206764,-0.3970039448900833,0.07954545454545454,6.903743315508021,98.3957219251337,16.89296230974713,595,15.657894736842104,7
A2_MEDIO,SW1,374,38,86879.24218258148,-0.034002333689940496,0.6137971452537004,0.03288770053475936,15.866310160427808,85.56149732620321,11.53728732299385,246,6.473684210526316,7
A3_GRAVE,SW1,374,38,89857.36240172172,-0.03388895974152626,0.5867794691903704,0.02540106951871658,16.53475935828877,79.67914438502673,11.013608420500395,190,5.0,7
Zero-A,SW1,374,38,113400.63389155731,-0.04138451830575435,0.56911014961109,0.0,18.810160427807485,0.0,7.874214911816437,0,0.0,8
A0_R1,SW1,374,38,97528.54910202188,-0.03560753855685809,0.3982576618705486,0.02513368983957219,16.272727272727273,87.70053475935828,10.825704082961392,188,4.947368421052632,8
A1_LEVE,SW1,374,38,88807.030543489,-0.026174160612029863,0.0229509305029984,0.0768716577540107,7.540106951871658,98.3957219251337,16.77466392663966,575,15.131578947368421,8
A2_MEDIO,SW1,374,38,101049.26085172068,-0.034471267894706746,0.5277337646197899,0.033288770053475934,15.590909090909092,90.37433155080214,11.469941257068909,249,6.552631578947368,8
A3_GRAVE,SW1,374,38,99595.40254806427,-0.035509828634811925,0.44991171036651084,0.025668449197860956,16.254010695187166,87.96791443850267,10.858552345337271,192,5.052631578947368,8
Zero-A,SW1,374,38,128822.70265800826,-0.039929642696839796,1.1090600194540827,0.0,18.823529411764707,0.0,7.320654572689723,0,0.0,9
A0_R1,SW1,374,38,99340.49954648034,-0.035400400122199305,0.8611587838734834,0.02339572192513369,16.78609625668449,78.07486631016043,10.310695840562444,175,4.605263157894737,9
A1_LEVE,SW1,374,38,96350.35632738032,-0.023135433666735664,0.70578881090252,0.07754010695187166,7.46524064171123,98.66310160427807,16.1088972744479,580,15.263157894736842,9
A2_MEDIO,SW1,374,38,93538.3280085989,-0.03408617377071963,0.7554552642720188,0.031684491978609626,16.05614973262032,82.35294117647058,11.023310806630974,237,6.2368421052631575,9
A3_GRAVE,SW1,374,38,98483.96382172659,-0.03541339576463741,0.835666392014904,0.023663101604278074,16.77005347593583,78.34224598930481,10.313943498649067,177,4.657894736842105,9
